"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Counter Fraud","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Counter Fraud","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North East (England)","AO","15","[c]","21540","21690"
"Leaver CS","2023","60-64","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Scotland","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Wales","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","West Midlands (England)","AO","15","[c]","21500","21590"
"Leaver CS","2023","60-64","Debt","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Debt","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East of England","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","East of England","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North East (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North East (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East of England","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
