"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Charity Commission","Human Resources","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Charity Commission","Legal","G6/G7","G7","15","15","54220","52240"
"In post","2023","Charity Commission","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","AA/AO","AO","20","15","21480","21100"
"In post","2023","Charity Commission","Operational Delivery","EO","EO","95","95","25720","25300"
"In post","2023","Charity Commission","Operational Delivery","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","G6/G7","G7","20","20","52320","52240"
"In post","2023","Charity Commission","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","SEO/HEO","HEO","115","110","30550","30170"
"In post","2023","Charity Commission","Operational Delivery","SEO/HEO","SEO","60","60","39160","38800"
"In post","2023","Charity Commission","Policy","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Policy","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Property","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Charity Commission","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","G6/G7","G6","10","10","78860","79370"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","G6/G7","G7","25","20","60550","59630"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","SEO/HEO","HEO","10","10","35320","34620"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","SEO/HEO","SEO","15","15","44950","43560"
"In post","2023","Competition and Markets Authority","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Economics","G6/G7","G6","30","30","77270","76720"
"In post","2023","Competition and Markets Authority","Economics","G6/G7","G7","35","35","57560","55130"
"In post","2023","Competition and Markets Authority","Economics","SCS level","SCS level","15","15","111030","101830"
"In post","2023","Competition and Markets Authority","Economics","SEO/HEO","HEO","25","25","34800","34110"
"In post","2023","Competition and Markets Authority","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","G6/G7","G7","10","10","57800","58050"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","SEO/HEO","SEO","10","10","45810","45190"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","EO","EO","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","G6/G7","G6","60","60","77290","75300"
"In post","2023","Competition and Markets Authority","Legal","G6/G7","G7","35","35","57070","55950"
"In post","2023","Competition and Markets Authority","Legal","SCS level","SCS level","25","25","108730","102320"
"In post","2023","Competition and Markets Authority","Legal","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Policy","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Policy","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Policy","G6/G7","G7","10","10","57230","56000"
"In post","2023","Competition and Markets Authority","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Project Delivery","AA/AO","AO","20","20","23200","23200"
"In post","2023","Competition and Markets Authority","Project Delivery","EO","EO","35","35","28730","28760"
"In post","2023","Competition and Markets Authority","Project Delivery","G6/G7","G6","95","95","77970","77400"
"In post","2023","Competition and Markets Authority","Project Delivery","G6/G7","G7","100","95","58810","57540"
"In post","2023","Competition and Markets Authority","Project Delivery","SCS level","SCS level","70","70","111030","102320"
"In post","2023","Competition and Markets Authority","Project Delivery","SEO/HEO","HEO","90","90","35470","34620"
"In post","2023","Competition and Markets Authority","Project Delivery","SEO/HEO","SEO","20","20","44800","43950"
"In post","2023","Competition and Markets Authority","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Security","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","EO","EO","10","10","26480","25390"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","G6/G7","G7","15","15","51850","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","SEO/HEO","SEO","30","30","43750","42960"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","EO","EO","30","25","27480","28300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","G6/G7","G6","15","15","70090","71540"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","G6/G7","G7","50","45","56920","57860"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","SEO/HEO","HEO","75","70","36210","36280"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","SEO/HEO","SEO","75","75","42960","41710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","AA/AO","AO","95","80","22620","23240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","EO","EO","70","65","26500","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","G6/G7","G7","15","15","55820","54160"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO/HEO","HEO","155","150","36680","36270"
"In post","2023","Department for Business, Energy and Industrial Strategy","Counter Fraud","SEO/HEO","SEO","90","85","44150","43910"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AA/AO","AO","20","20","25070","25900"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","EO","165","165","29810","28300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6/G7","G6","50","45","69900","71540"
"In post","2023","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6/G7","G7","175","170","59310","58120"
