"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","SEO/HEO","40","[c]","41210","39520"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","SEO/HEO","60","[c]","34990","33710"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Welsh Government","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cabinet Office","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Transport","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","EO","75","[c]","28510","28120"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department for Work and Pensions","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Department of Health and Social Care","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Food Standards Agency","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","G6/G7","35","[c]","57800","54700"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Departments","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office","EO","35","[c]","27090","27500"
"Leaver Dept.","2023","Unknown","Cabinet Office","G6/G7","95","[c]","58540","56430"
"Leaver Dept.","2023","Unknown","Cabinet Office","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office","SEO/HEO","615","[c]","32750","32000"
"Leaver Dept.","2023","Unknown","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","30","[c]","25980","25160"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","40","[c]","57260","54920"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","60","[c]","36710","35110"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","EO","35","[c]","27420","26420"
"Leaver Dept.","2023","Unknown","Department for Education","G6/G7","40","[c]","56580","55020"
"Leaver Dept.","2023","Unknown","Department for Education","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Education","SEO/HEO","140","[c]","37300","37590"
"Leaver Dept.","2023","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","SEO/HEO","50","[c]","36280","35150"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
