"Status","Year","Ethnicity","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","City of Edinburgh","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Coventry","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Croydon","London","Female","65","[c]","33320","31060"
"Leaver CS","2023","Black","Croydon","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derby","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dudley","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dudley","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ealing","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Surrey","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Surrey","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Enfield","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Thames Gateway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Glasgow City","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Glasgow City","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North East","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South West","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South West","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hackney and Newham","London","Female","55","[c]","30940","31060"
"Leaver CS","2023","Black","Hackney and Newham","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Haringey and Islington","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Haringey and Islington","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Harrow and Hillingdon","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Harrow and Hillingdon","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Heart of Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hertfordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hertfordshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hounslow and Richmond upon Thames","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hounslow and Richmond upon Thames","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent Thames Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lambeth","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lambeth","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leeds","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lewisham and Southwark","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Liverpool","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Liverpool","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Manchester","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Manchester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Medway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Medway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Milton Keynes","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Monmouthshire and Newport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Newry, Mourne and Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Nottingham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Black","Nottingham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Black","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Oxfordshire CC","Outside London","Female","5","[c]","[c]","[c]"
