"Status","Year","Age","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Delivery","Heterosexual / straight","110","[c]","25730","23640"
"New entrant CS","2023","50-59","Asian","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Human Resources","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Delivery","Heterosexual / straight","110","[c]","25990","23640"
"New entrant CS","2023","50-59","Black","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Delivery","Heterosexual / straight","40","[c]","25760","25100"
"New entrant CS","2023","50-59","Mixed","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
