"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Declared non-disabled","Property","Outside London","50","[c]","32820","29100"
"New entrant CS","2023","30-39","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Psychology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Science and Engineering","Outside London","100","[c]","34950","33000"
"New entrant CS","2023","30-39","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Security","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Social Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Statistics","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Tax","Outside London","55","[c]","34730","34400"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","London","40","[c]","42670","36200"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Outside London","370","[c]","34190","30440"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Operational Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Operational Delivery","Outside London","145","[c]","24900","23230"
"New entrant CS","2023","30-39","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Policy","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Commercial","Outside London","75","[c]","34400","32980"
"New entrant CS","2023","30-39","Unknown","Communications","London","40","[c]","44200","41330"
"New entrant CS","2023","30-39","Unknown","Communications","Outside London","50","[c]","35910","33890"
"New entrant CS","2023","30-39","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","London","90","[c]","45810","43000"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Outside London","260","[c]","39220","37060"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","Outside London","60","[c]","30850","27140"
"New entrant CS","2023","30-39","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Geography","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Human Resources","London","30","[c]","36430","32570"
"New entrant CS","2023","30-39","Unknown","Human Resources","Outside London","115","[c]","30590","27400"
"New entrant CS","2023","30-39","Unknown","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Intelligence Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Intelligence Analysis","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Legal","Outside London","50","[c]","45330","49050"
"New entrant CS","2023","30-39","Unknown","Medicine","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Medicine","Outside London","90","[c]","44610","36690"
"New entrant CS","2023","30-39","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","London","565","[c]","32030","29750"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Outside London","3355","[c]","25610","23640"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Operational Research","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other","London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Other","Outside London","145","[c]","28180","22920"
"New entrant CS","2023","30-39","Unknown","Other","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Policy","London","90","[c]","47620","43110"
"New entrant CS","2023","30-39","Unknown","Policy","Outside London","80","[c]","36770","37300"
"New entrant CS","2023","30-39","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Project Delivery","London","40","[c]","42360","37860"
"New entrant CS","2023","30-39","Unknown","Project Delivery","Outside London","155","[c]","36660","34400"
"New entrant CS","2023","30-39","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Property","Outside London","45","[c]","33880","33830"
"New entrant CS","2023","30-39","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Psychology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Science and Engineering","Outside London","150","[c]","36000","33830"
"New entrant CS","2023","30-39","Unknown","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Security","Outside London","135","[c]","28880","27500"
"New entrant CS","2023","30-39","Unknown","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Social Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Statistics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Tax","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","London","60","[c]","43840","41680"
"New entrant CS","2023","30-39","Unknown","Unknown","Outside London","775","[c]","32180","29100"
"New entrant CS","2023","30-39","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Digital, Data and Technology","Outside London","35","[c]","42010","40390"
"New entrant CS","2023","40-49","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Inspector of Education and Training","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Operational Delivery","London","40","[c]","31540","27640"
"New entrant CS","2023","40-49","Declared disabled","Operational Delivery","Outside London","340","[c]","25060","23640"
"New entrant CS","2023","40-49","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Outside London","55","[c]","33340","29100"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Commercial","Outside London","55","[c]","48330","39590"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Communications","Outside London","35","[c]","43720","41640"
"New entrant CS","2023","40-49","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Counter Fraud","Outside London","60","[c]","27990","25610"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data and Technology","London","80","[c]","56210","55720"
"New entrant CS","2023","40-49","Declared non-disabled","Digital, Data and Technology","Outside London","265","[c]","44480","41780"
"New entrant CS","2023","40-49","Declared non-disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Finance","Outside London","60","[c]","38420","34400"
"New entrant CS","2023","40-49","Declared non-disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Outside London","85","[c]","37800","34550"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Inspector of Education and Training","Outside London","110","[c]","63250","72470"
"New entrant CS","2023","40-49","Declared non-disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","International Trade","Outside London","35","[c]","40740","40120"
"New entrant CS","2023","40-49","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","London","35","[c]","57540","54230"
"New entrant CS","2023","40-49","Declared non-disabled","Legal","Outside London","60","[c]","45190","49050"
"New entrant CS","2023","40-49","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Medicine","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Delivery","London","140","[c]","34150","29750"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Delivery","Outside London","1895","[c]","26290","23640"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Other","Outside London","95","[c]","29950","21690"
"New entrant CS","2023","40-49","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Planning Inspectors","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Policy","London","40","[c]","51930","55180"
"New entrant CS","2023","40-49","Declared non-disabled","Policy","Outside London","75","[c]","44830","43660"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Project Delivery","Outside London","100","[c]","42880","41000"
"New entrant CS","2023","40-49","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Property","Outside London","55","[c]","39920","34170"
"New entrant CS","2023","40-49","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Psychology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Science and Engineering","Outside London","80","[c]","39240","37420"
"New entrant CS","2023","40-49","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Security","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Social Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Statistics","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Tax","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","London","30","[c]","52380","41460"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Outside London","295","[c]","36980","32640"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Digital, Data and Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Delivery","Outside London","90","[c]","26300","23640"
"New entrant CS","2023","40-49","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Property","Outside London","5","[c]","[c]","[c]"
