"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Scotland","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Office of the Secretary of State for Wales","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","AO","15","[c]","23600","23190"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Scottish Government","Human Resources","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","The National Archives","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","AO","10","[c]","20870","21200"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","HEO","10","[c]","31060","31060"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Statistics Authority","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","UK Supreme Court","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Human Resources","Water Services Regulation Authority","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Department for Business, Energy and Industrial Strategy","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Revenue and Customs","Internal Audit","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","HM Treasury","Internal Audit","SEO","15","[c]","42690","42500"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Internal Audit","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","Ministry of Defence","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Export Finance","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Internal Audit","UK Statistics Authority","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Finance","AO","15","[c]","20520","19560"
"New entrant CS","2023","Legal","Attorney General's Departments","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","EO","95","[c]","28200","28160"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","G6","10","[c]","66620","65650"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","G7","205","[c]","52270","52020"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","HEO","40","[c]","45170","45230"
"New entrant CS","2023","Legal","Attorney General's Departments","Legal","SEO","130","[c]","39420","38760"
"New entrant CS","2023","Legal","Attorney General's Departments","Operational Delivery","AO","450","[c]","21770","21120"
"New entrant CS","2023","Legal","Attorney General's Departments","Operational Delivery","EO","135","[c]","27440","27760"
"New entrant CS","2023","Legal","Attorney General's Departments","Operational Delivery","HEO","25","[c]","31810","31640"
"New entrant CS","2023","Legal","Attorney General's Departments","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Attorney General's Departments","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Charity Commission","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Competition and Markets Authority","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Education","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department for Work and Pensions","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Food Standards Agency","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Land Registry","Legal","G7","15","[c]","56190","56190"
"New entrant CS","2023","Legal","HM Land Registry","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Legal","EO","15","[c]","29510","27650"
"New entrant CS","2023","Legal","HM Revenue and Customs","Legal","G7","50","[c]","54610","52600"
"New entrant CS","2023","Legal","HM Revenue and Customs","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Operational Delivery","AO","30","[c]","22850","22520"
"New entrant CS","2023","Legal","HM Revenue and Customs","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Revenue and Customs","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","HM Treasury","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Defence","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Legal","EO","35","[c]","26050","25830"
"New entrant CS","2023","Legal","Ministry of Justice","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Legal","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Legal","SEO","25","[c]","37990","37680"
"New entrant CS","2023","Legal","Ministry of Justice","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Ministry of Justice","Operational Delivery","EO","20","[c]","28380","29660"
"New entrant CS","2023","Legal","Ministry of Justice","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","National Crime Agency","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office for Standards in Education, Children's Services and Skills","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Legal","G7","20","[c]","54750","55000"
"New entrant CS","2023","Legal","Office of Gas and Electricity Markets","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Qualifications and Examinations Regulation","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Office of Rail and Road","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Scottish Government","Legal","G7","30","[c]","52690","52360"
"New entrant CS","2023","Legal","Scottish Government","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","Legal","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Export Finance","Legal","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Legal","SEO","10","[c]","37230","37230"
"New entrant CS","2023","Legal","UK Supreme Court","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","UK Supreme Court","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal","Water Services Regulation Authority","Legal","G7","[c]","[c]","[c]","[c]"
