"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Government Commercial Organisation","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Inner London - West","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Internal Audit Agency","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","Inner London - West","Westminster","London","100","[c]","50250","51540"
"Leaver Dept.","2023","Government Legal Department","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Legal Department","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","Inner London - West","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","West Midlands","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Government Property Agency","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","26070","23800"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Wales","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Eastern Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","[c]","23010","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Greater Manchester","Greater Manchester South West","Outside London","40","[c]","22230","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Greater Manchester","Manchester","Outside London","20","[c]","28270","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - East","Haringey and Islington","London","20","[c]","27560","25480"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - East","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - East","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - West","Camden and City of London","London","25","[c]","27000","25480"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Inner London - West","Westminster","London","65","[c]","42570","35410"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Kent","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","15","[c]","23320","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Merseyside","Liverpool","Outside London","10","[c]","29440","23800"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Northumberland, and Tyne and Wear","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - South","Croydon","London","10","[c]","26350","25480"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Outer London - West and North West","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","20","[c]","24220","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Central Scotland","Glasgow City","Outside London","30","[c]","22430","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Midlands","Birmingham","Outside London","30","[c]","24640","21780"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Yorkshire","Bradford","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Yorkshire","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","Inner London - West","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Cheshire","Cheshire East","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Cheshire","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Devon","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Dorset and Somerset","Dorset","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Anglia","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Essex","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Greater Manchester","Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - East","Haringey and Islington","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - East","Lambeth","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - East","Tower Hamlets","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - West","Wandsworth","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Inner London - West","Westminster","London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Kent","Kent Thames Gateway","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Kent","Medway","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Kent","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lancashire","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Merseyside","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - East and North East","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - East and North East","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - South","Croydon","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Shropshire and Staffordshire","Staffordshire CC","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","East Surrey","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","East Sussex CC","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","West Surrey","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
