"Status","Year","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Knowledge and Information Management","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Knowledge and Information Management","Westminster","London","20","[c]","37250","32520"
"Leaver CS","2023","Knowledge and Information Management","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bedford","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Berkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Birmingham","Outside London","30","[c]","52300","52510"
"Leaver CS","2023","Legal","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Bristol, City of","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cardiff and Vale of Glamorgan","Outside London","30","[c]","48560","51380"
"Leaver CS","2023","Legal","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Coventry","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Croydon","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gloucestershire CC","Outside London","10","[c]","41300","36020"
"Leaver CS","2023","Legal","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Greater Manchester South West","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hackney and Newham","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Heart of Essex","Outside London","10","[c]","49430","47980"
"Leaver CS","2023","Legal","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lambeth","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Leeds","Outside London","30","[c]","54890","54130"
"Leaver CS","2023","Legal","Leicester","Outside London","10","[c]","51300","55200"
"Leaver CS","2023","Legal","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Liverpool","Outside London","10","[c]","50490","51400"
"Leaver CS","2023","Legal","Manchester","Outside London","25","[c]","48810","49050"
"Leaver CS","2023","Legal","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Nottingham","Outside London","20","[c]","49520","49050"
"Leaver CS","2023","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Portsmouth","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Southend-on-Sea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Suffolk CC","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Swansea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Tower Hamlets","London","35","[c]","63300","69440"
"Leaver CS","2023","Legal","Tyneside","Outside London","15","[c]","50100","52510"
"Leaver CS","2023","Legal","Walsall","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Westminster","London","295","[c]","55260","54100"
"Leaver CS","2023","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Barnet","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Berkshire","Outside London","10","[c]","47690","42430"
"Leaver CS","2023","Medicine","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cardiff and Vale of Glamorgan","Outside London","15","[c]","47790","34850"
"Leaver CS","2023","Medicine","Central Hampshire","Outside London","15","[c]","41600","40000"
"Leaver CS","2023","Medicine","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Devon CC","Outside London","10","[c]","27270","26280"
"Leaver CS","2023","Medicine","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Essex Haven Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lambeth","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North Hampshire","Outside London","10","[c]","43730","41660"
"Leaver CS","2023","Medicine","North Yorkshire CC","Outside London","15","[c]","53770","40590"
"Leaver CS","2023","Medicine","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Oxfordshire CC","Outside London","10","[c]","59150","44130"
"Leaver CS","2023","Medicine","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Portsmouth","Outside London","10","[c]","59530","44130"
"Leaver CS","2023","Medicine","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","South Nottinghamshire","Outside London","25","[c]","40640","40590"
"Leaver CS","2023","Medicine","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Suffolk CC","Outside London","10","[c]","55380","40590"
"Leaver CS","2023","Medicine","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Tower Hamlets","London","30","[c]","68690","68630"
"Leaver CS","2023","Medicine","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Surrey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Westminster","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Wiltshire","Outside London","35","[c]","40300","37490"
"Leaver CS","2023","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","75","[c]","30860","26960"
"Leaver CS","2023","Operational Delivery","Angus and Dundee City","Outside London","95","[c]","24110","21690"
"Leaver CS","2023","Operational Delivery","Antrim and Newtownabbey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Ards and North Down","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Barking & Dagenham and Havering","London","70","[c]","31260","31060"
"Leaver CS","2023","Operational Delivery","Barnet","London","160","[c]","32160","31060"
"Leaver CS","2023","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","200","[c]","26030","26780"
"Leaver CS","2023","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","260","[c]","33200","28120"
"Leaver CS","2023","Operational Delivery","Bedford","Outside London","105","[c]","29920","27570"
"Leaver CS","2023","Operational Delivery","Belfast","Outside London","120","[c]","24880","22400"
"Leaver CS","2023","Operational Delivery","Berkshire","Outside London","115","[c]","29200","29290"
"Leaver CS","2023","Operational Delivery","Bexley and Greenwich","London","215","[c]","32050","31060"
"Leaver CS","2023","Operational Delivery","Birmingham","Outside London","745","[c]","26770","22500"
"Leaver CS","2023","Operational Delivery","Blackburn with Darwen","Outside London","35","[c]","26500","21690"
"Leaver CS","2023","Operational Delivery","Blackpool","Outside London","245","[c]","24760","21690"
"Leaver CS","2023","Operational Delivery","Bournemouth, Christchurch and Poole","Outside London","75","[c]","27440","27570"
"Leaver CS","2023","Operational Delivery","Bradford","Outside London","190","[c]","25360","27570"
"Leaver CS","2023","Operational Delivery","Breckland and South Norfolk","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Brent","London","60","[c]","30670","31060"
"Leaver CS","2023","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","40","[c]","26060","21730"
"Leaver CS","2023","Operational Delivery","Brighton and Hove","Outside London","85","[c]","27970","27570"
"Leaver CS","2023","Operational Delivery","Bristol, City of","Outside London","340","[c]","25900","23390"
"Leaver CS","2023","Operational Delivery","Bromley","London","45","[c]","31730","32520"
"Leaver CS","2023","Operational Delivery","Buckinghamshire","Outside London","125","[c]","29570","28120"
"Leaver CS","2023","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Calderdale and Kirklees","Outside London","80","[c]","26890","27570"
"Leaver CS","2023","Operational Delivery","Cambridgeshire CC","Outside London","220","[c]","28780","26520"
"Leaver CS","2023","Operational Delivery","Camden and City of London","London","130","[c]","27920","25480"
"Leaver CS","2023","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","415","[c]","29530","25620"
"Leaver CS","2023","Operational Delivery","Central Bedfordshire","Outside London","15","[c]","28570","27570"
"Leaver CS","2023","Operational Delivery","Central Hampshire","Outside London","105","[c]","28340","27570"
"Leaver CS","2023","Operational Delivery","Central Valleys","Outside London","95","[c]","27930","27570"
"Leaver CS","2023","Operational Delivery","Cheshire East","Outside London","90","[c]","27540","25920"
"Leaver CS","2023","Operational Delivery","Cheshire West and Chester","Outside London","35","[c]","26730","26470"
"Leaver CS","2023","Operational Delivery","Chorley and West Lancashire","Outside London","120","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","City of Edinburgh","Outside London","290","[c]","31360","27570"
"Leaver CS","2023","Operational Delivery","Clackmannanshire and Fife","Outside London","130","[c]","25650","23270"
"Leaver CS","2023","Operational Delivery","Conwy and Denbighshire","Outside London","30","[c]","27730","27570"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Outside London","100","[c]","26790","26280"
"Leaver CS","2023","Operational Delivery","Coventry","Outside London","115","[c]","34520","28120"
"Leaver CS","2023","Operational Delivery","Croydon","London","350","[c]","32420","30200"
"Leaver CS","2023","Operational Delivery","Darlington","Outside London","30","[c]","30250","28120"
"Leaver CS","2023","Operational Delivery","Derby","Outside London","105","[c]","25660","21690"
"Leaver CS","2023","Operational Delivery","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon CC","Outside London","315","[c]","26230","22150"
"Leaver CS","2023","Operational Delivery","Dorset","Outside London","125","[c]","30390","28120"
"Leaver CS","2023","Operational Delivery","Dudley","Outside London","55","[c]","25360","26440"
"Leaver CS","2023","Operational Delivery","Dumfries and Galloway","Outside London","15","[c]","31580","28490"
"Leaver CS","2023","Operational Delivery","Durham","Outside London","505","[c]","24580","22400"
"Leaver CS","2023","Operational Delivery","Ealing","London","45","[c]","31340","31060"
"Leaver CS","2023","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","50","[c]","26920","25540"
"Leaver CS","2023","Operational Delivery","East Cumbria","Outside London","50","[c]","25990","22150"
"Leaver CS","2023","Operational Delivery","East Derbyshire","Outside London","35","[c]","26880","27570"
"Leaver CS","2023","Operational Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","85","[c]","27400","24600"
"Leaver CS","2023","Operational Delivery","East Kent","Outside London","220","[c]","27240","26750"
"Leaver CS","2023","Operational Delivery","East Lancashire","Outside London","40","[c]","25160","21690"
"Leaver CS","2023","Operational Delivery","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Merseyside","Outside London","70","[c]","26590","27570"
"Leaver CS","2023","Operational Delivery","East Riding of Yorkshire","Outside London","155","[c]","28430","27570"
"Leaver CS","2023","Operational Delivery","East Surrey","Outside London","115","[c]","31090","29290"
"Leaver CS","2023","Operational Delivery","East Sussex CC","Outside London","195","[c]","26240","25830"
"Leaver CS","2023","Operational Delivery","Enfield","London","30","[c]","30630","31060"
"Leaver CS","2023","Operational Delivery","Essex Haven Gateway","Outside London","60","[c]","31700","29290"
"Leaver CS","2023","Operational Delivery","Essex Thames Gateway","Outside London","65","[c]","28120","29290"
"Leaver CS","2023","Operational Delivery","Falkirk","Outside London","135","[c]","28080","24490"
"Leaver CS","2023","Operational Delivery","Flintshire and Wrexham","Outside London","185","[c]","28420","27570"
"Leaver CS","2023","Operational Delivery","Glasgow City","Outside London","490","[c]","27550","25060"
"Leaver CS","2023","Operational Delivery","Gloucestershire CC","Outside London","150","[c]","25720","24390"
"Leaver CS","2023","Operational Delivery","Greater Manchester North East","Outside London","155","[c]","24240","21690"
"Leaver CS","2023","Operational Delivery","Greater Manchester North West","Outside London","185","[c]","24250","21690"
"Leaver CS","2023","Operational Delivery","Greater Manchester South East","Outside London","100","[c]","23730","21690"
"Leaver CS","2023","Operational Delivery","Greater Manchester South West","Outside London","380","[c]","24170","21780"
"Leaver CS","2023","Operational Delivery","Gwent Valleys","Outside London","110","[c]","24130","21690"
"Leaver CS","2023","Operational Delivery","Gwynedd","Outside London","40","[c]","23440","21690"
"Leaver CS","2023","Operational Delivery","Hackney and Newham","London","230","[c]","29520","31060"
"Leaver CS","2023","Operational Delivery","Haringey and Islington","London","195","[c]","29730","31060"
"Leaver CS","2023","Operational Delivery","Harrow and Hillingdon","London","200","[c]","30960","30410"
"Leaver CS","2023","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","100","[c]","25740","25340"
"Leaver CS","2023","Operational Delivery","Heart of Essex","Outside London","155","[c]","27630","29180"
"Leaver CS","2023","Operational Delivery","Herefordshire, County of","Outside London","15","[c]","28490","28120"
"Leaver CS","2023","Operational Delivery","Hertfordshire CC","Outside London","250","[c]","30330","29290"
"Leaver CS","2023","Operational Delivery","Hounslow and Richmond upon Thames","London","260","[c]","29570","29840"
"Leaver CS","2023","Operational Delivery","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","60","[c]","28710","27170"
"Leaver CS","2023","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","45","[c]","27360","27260"
"Leaver CS","2023","Operational Delivery","Isle of Anglesey","Outside London","10","[c]","28750","28120"
"Leaver CS","2023","Operational Delivery","Isle of Wight","Outside London","65","[c]","27080","27570"
"Leaver CS","2023","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","105","[c]","31800","31060"
"Leaver CS","2023","Operational Delivery","Kent Thames Gateway","Outside London","175","[c]","27770","29170"
"Leaver CS","2023","Operational Delivery","Kingston upon Hull, City of","Outside London","120","[c]","27010","25880"
"Leaver CS","2023","Operational Delivery","Lambeth","London","325","[c]","41160","37730"
"Leaver CS","2023","Operational Delivery","Lancaster and Wyre","Outside London","65","[c]","27940","22220"
"Leaver CS","2023","Operational Delivery","Leeds","Outside London","720","[c]","33490","28120"
"Leaver CS","2023","Operational Delivery","Leicester","Outside London","210","[c]","24790","21780"
"Leaver CS","2023","Operational Delivery","Leicestershire CC and Rutland","Outside London","200","[c]","25070","21840"
"Leaver CS","2023","Operational Delivery","Lewisham and Southwark","London","125","[c]","31730","31060"
"Leaver CS","2023","Operational Delivery","Lincolnshire CC","Outside London","200","[c]","26700","27570"
"Leaver CS","2023","Operational Delivery","Lisburn and Castlereagh","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Liverpool","Outside London","605","[c]","25150","22400"
"Leaver CS","2023","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Luton","Outside London","50","[c]","26130","27570"
"Leaver CS","2023","Operational Delivery","Manchester","Outside London","390","[c]","27240","23810"
"Leaver CS","2023","Operational Delivery","Medway","Outside London","160","[c]","28000","29290"
"Leaver CS","2023","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","55","[c]","32170","31060"
"Leaver CS","2023","Operational Delivery","Mid Kent","Outside London","85","[c]","32620","29290"
"Leaver CS","2023","Operational Delivery","Mid Lancashire","Outside London","305","[c]","24430","21690"
"Leaver CS","2023","Operational Delivery","Milton Keynes","Outside London","165","[c]","27230","27570"
"Leaver CS","2023","Operational Delivery","Monmouthshire and Newport","Outside London","235","[c]","27610","22400"
"Leaver CS","2023","Operational Delivery","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","North Hampshire","Outside London","75","[c]","28120","26370"
"Leaver CS","2023","Operational Delivery","North Lanarkshire","Outside London","115","[c]","25520","21690"
"Leaver CS","2023","Operational Delivery","North Northamptonshire","Outside London","30","[c]","26440","27570"
"Leaver CS","2023","Operational Delivery","North Nottinghamshire","Outside London","100","[c]","30470","27570"
"Leaver CS","2023","Operational Delivery","North Yorkshire CC","Outside London","60","[c]","28430","26780"
"Leaver CS","2023","Operational Delivery","North and North East Lincolnshire","Outside London","40","[c]","26000","27570"
"Leaver CS","2023","Operational Delivery","North and West Norfolk","Outside London","35","[c]","29700","27840"
"Leaver CS","2023","Operational Delivery","Northumberland","Outside London","20","[c]","27900","27570"
"Leaver CS","2023","Operational Delivery","Norwich and East Norfolk","Outside London","165","[c]","27550","27570"
"Leaver CS","2023","Operational Delivery","Nottingham","Outside London","465","[c]","26250","23390"
"Leaver CS","2023","Operational Delivery","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Overseas","Overseas","15","[c]","54790","51930"
"Leaver CS","2023","Operational Delivery","Oxfordshire CC","Outside London","215","[c]","30350","27570"
