"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","Scottish Borders","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Surrey","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","AO","95","[c]","21800","21690"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","EO","105","[c]","27100","27570"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","HEO","45","[c]","32710","33020"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Glasgow City","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","North Lanarkshire","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","North Lanarkshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","North Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","North Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","AO","65","[c]","21630","21780"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","EO","80","[c]","27220","27570"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","HEO","50","[c]","32970","32400"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Birmingham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Coventry","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Dudley","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Dudley","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Dudley","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Solihull","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Solihull","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Solihull","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Walsall","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Walsall","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Walsall","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwent Valleys","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwent Valleys","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwent Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwynedd","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Gwynedd","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Isle of Anglesey","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","AO","50","[c]","22340","22500"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","EO","45","[c]","26920","26960"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","HEO","50","[c]","31840","31660"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Bradford","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Bradford","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Calderdale and Kirklees","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Calderdale and Kirklees","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","EO","75","[c]","27300","27570"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","HEO","45","[c]","32460","32050"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","SEO","60","[c]","38990","38470"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Wakefield","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Cheshire East","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","Warrington","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Derby","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Nottingham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Nottingham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","Nottingham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Devon CC","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","Dorset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","Somerset CC","SEO","[c]","[c]","[c]","[c]"
