"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","HEO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","SEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","SEO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","AO","Female","75","65","22300","22150"
"In post","2023","Animal and Plant Health Agency","Cumbria","AO","Male","50","50","22260","22150"
"In post","2023","Animal and Plant Health Agency","Cumbria","EO","Female","25","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","EO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","SEO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cumbria","SEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","AO","Female","65","65","22150","22150"
"In post","2023","Animal and Plant Health Agency","Devon","AO","Male","45","40","22210","22150"
"In post","2023","Animal and Plant Health Agency","Devon","EO","Female","30","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","EO","Male","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","G7","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","HEO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","SEO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon","SEO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","EO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","SEO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset and Somerset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","EO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","HEO","Female","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","HEO","Male","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","SEO","Female","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","SEO","Male","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Anglia","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","AO","Female","35","30","22180","22150"
"In post","2023","Animal and Plant Health Agency","East Wales","AO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","EO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","EO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","G7","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","HEO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","SEO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Wales","SEO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","EO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","AO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","EO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","SEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Eastern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","EO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","EO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","HEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","SEO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","35","35","22150","22150"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","25","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","35","35","26140","25920"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","EO","Female","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Greater Manchester","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Female","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Male","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","HEO","Male","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO","Male","[c]","[c]","[c]","[c]"
