"Status","Year","Parent_department","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","Leeds","Outside London","Female","55","[c]","32320","30370"
"New entrant CS","2023","Department of Health and Social Care","Leeds","Outside London","Male","40","[c]","33360","30370"
"New entrant CS","2023","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lewisham and Southwark","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Liverpool","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Manchester","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Manchester","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid and East Antrim","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Mid and East Antrim","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Nottingham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Oxfordshire CC","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Oxfordshire CC","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Plymouth","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Redbridge and Waltham Forest","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Tower Hamlets","London","Female","115","[c]","40510","33500"
"New entrant CS","2023","Department of Health and Social Care","Tower Hamlets","London","Male","55","[c]","41650","40880"
"New entrant CS","2023","Department of Health and Social Care","Tyneside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Tyneside","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wandsworth","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Essex","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Sussex (North East)","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Westminster","London","Female","230","[c]","41520","34190"
"New entrant CS","2023","Department of Health and Social Care","Westminster","London","Male","125","[c]","43660","34190"
"New entrant CS","2023","Department of Health and Social Care","Wiltshire","Outside London","Female","50","[c]","27870","24090"
"New entrant CS","2023","Department of Health and Social Care","Wiltshire","Outside London","Male","45","[c]","29570","24090"
"New entrant CS","2023","Department of Health and Social Care","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Cardiff and Vale of Glamorgan","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Estyn","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Belfast","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Calderdale and Kirklees","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Calderdale and Kirklees","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Enfield","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Enfield","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Ulster","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Mid Ulster","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Food Standards Agency","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
