"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","No function","55","[c]","35140","31060"
"Leaver Dept.","2023","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","No function","55","[c]","31970","27570"
"Leaver Dept.","2023","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","No function","160","[c]","40790","32520"
"Leaver Dept.","2023","50-59","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Analysis","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Counter Fraud","40","[c]","33180","28120"
"Leaver Dept.","2023","50-59","White","Debt","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Digital, Data & Technology","75","[c]","45920","38790"
"Leaver Dept.","2023","50-59","White","Finance","60","[c]","54420","45100"
"Leaver Dept.","2023","50-59","White","Grants Management","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Human Resources","100","[c]","39530","37720"
"Leaver Dept.","2023","50-59","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Legal","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","No function","830","[c]","36390","28120"
"Leaver Dept.","2023","50-59","White","Project Delivery","50","[c]","46590","41800"
"Leaver Dept.","2023","50-59","White","Property","40","[c]","42140","37680"
"Leaver Dept.","2023","50-59","White","Security","25","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","55","[c]","51940","49270"
"Leaver Dept.","2023","60-64","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","No function","100","[c]","29500","27570"
"Leaver Dept.","2023","60-64","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","No function","[c]","[c]","[c]","[c]"
