"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data and Technology","North Northamptonshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Nottinghamshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","EO","15","15","28040","27470"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","HEO","10","10","34560","34300"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and North East Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and North East Lincolnshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","EO","15","15","27400","27990"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","G7","15","15","52110","52770"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","HEO","25","25","32750","32350"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Norwich and East Norfolk","Outside London","SEO","15","15","40430","40450"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","EO","35","35","27790","27260"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","G6","10","10","67880","67690"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","G7","55","55","55170","52710"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","HEO","65","65","32830","32240"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Nottingham","Outside London","SEO","70","70","42110","41480"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","EO","15","15","43110","38680"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","HEO","20","20","42770","43300"
"In post","2023","Digital, Data and Technology","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","Outside London","HEO","15","15","34090","33990"
"In post","2023","Digital, Data and Technology","Oxfordshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Perth and Kinross, and Stirling","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Peterborough","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Peterborough","Outside London","G7","10","10","53740","53220"
"In post","2023","Digital, Data and Technology","Peterborough","Outside London","HEO","10","10","35270","34650"
"In post","2023","Digital, Data and Technology","Peterborough","Outside London","SEO","10","10","43660","44130"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","AA","20","20","21900","22040"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","AO","30","30","22880","23390"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","EO","120","110","31250","32690"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","G6","10","10","68350","65700"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","G7","30","30","56490","57310"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","HEO","145","135","38600","39460"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Plymouth","Outside London","SEO","150","140","45720","44130"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","AO","15","15","22450","22220"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","EO","20","20","27400","27140"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","HEO","40","40","33990","34300"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Portsmouth","Outside London","SEO","20","20","41000","41200"
"In post","2023","Digital, Data and Technology","Powys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","London","EO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Redbridge and Waltham Forest","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sandwell","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sandwell","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","EO","50","50","27240","27320"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","G6","15","15","71430","74070"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","G7","35","35","56740","54510"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","HEO","80","80","32960","32160"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sefton","Outside London","SEO","60","60","41990","41940"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","EO","60","60","27080","26940"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","G6","80","80","69180","67700"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","G7","230","230","55150","54260"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","HEO","120","115","32900","32560"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Sheffield","Outside London","SEO","175","170","39850","38840"
"In post","2023","Digital, Data and Technology","Shropshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Shropshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Solihull","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Solihull","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","EO","30","30","28470","28120"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","G7","45","45","56610","55470"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","HEO","45","45","34950","34370"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","Somerset CC","Outside London","SEO","80","80","44540","43890"
"In post","2023","Digital, Data and Technology","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","EO","50","40","25480","24840"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","G6","10","10","62690","61240"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","G7","80","75","54080","52490"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","HEO","70","70","32030","31610"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","SEO","70","65","39010","37760"
"In post","2023","Digital, Data and Technology","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data and Technology","South Lanarkshire","Outside London","AO","5","5","[c]","[c]"
