"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Analysis","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
