"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Rural Payments Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Rural Payments Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AO","Female","40","[c]","23240","23190"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Courts and Tribunals Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Fiscal Commission","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Fiscal Commission","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","EO","Female","60","[c]","29530","29100"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","HEO","Female","55","[c]","33890","33520"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","HEO","Male","35","[c]","34280","33520"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Government (excl. agencies)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","AO","Female","65","[c]","24710","24710"
"New entrant CS","2023","20-29","Scottish Prison Service","AO","Male","60","[c]","24850","24710"
"New entrant CS","2023","20-29","Scottish Prison Service","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Prison Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scottish Public Pensions Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Serious Fraud Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","AA","Female","120","[c]","22210","22180"
"New entrant CS","2023","20-29","Social Security Scotland","AA","Male","105","[c]","22190","22180"
"New entrant CS","2023","20-29","Social Security Scotland","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","EO","Female","75","[c]","29370","29100"
"New entrant CS","2023","20-29","Social Security Scotland","EO","Male","55","[c]","29460","29100"
"New entrant CS","2023","20-29","Social Security Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Social Security Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Standards and Testing Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Student Awards Agency for Scotland","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Student Awards Agency for Scotland","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Submarine Delivery Agency","Unknown","Female","45","[c]","25710","22000"
"New entrant CS","2023","20-29","Submarine Delivery Agency","Unknown","Male","60","[c]","27070","26800"
"New entrant CS","2023","20-29","Teaching Regulation Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Teaching Regulation Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The Insolvency Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Transport Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Debt Management Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Export Finance","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","AO","Female","35","[c]","22290","20470"
"New entrant CS","2023","20-29","UK Health Security Agency","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","EO","Female","60","[c]","26180","27060"
"New entrant CS","2023","20-29","UK Health Security Agency","EO","Male","45","[c]","25980","25760"
"New entrant CS","2023","20-29","UK Health Security Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","HEO","Female","60","[c]","32420","32980"
"New entrant CS","2023","20-29","UK Health Security Agency","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Health Security Agency","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","AO","Female","55","[c]","21060","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","AO","Male","55","[c]","21300","21200"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","EO","Male","40","[c]","25080","24840"
"New entrant CS","2023","20-29","UK Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","HEO","Female","70","[c]","31420","31560"
"New entrant CS","2023","20-29","UK Statistics Authority","HEO","Male","70","[c]","31490","31560"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Statistics Authority","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","UK Supreme Court","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","AO","Female","55","[c]","22680","22520"
"New entrant CS","2023","20-29","Valuation Office Agency","AO","Male","70","[c]","23030","22520"
"New entrant CS","2023","20-29","Valuation Office Agency","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Valuation Office Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Veterinary Medicines Directorate","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","AO","Female","35","[c]","22130","22150"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","AO","Male","30","[c]","22180","22150"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Welsh Government (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wilton Park","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Accountant in Bankruptcy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Active Travel England","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Advisory, Conciliation and Arbitration Service","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","AO","Female","35","[c]","22550","22150"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Animal and Plant Health Agency","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Attorney General's Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Building Digital UK","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Cabinet Office (excl. agencies)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Central Civil Service Fast Stream","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Central Civil Service Fast Stream","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Centre for Environment, Fisheries and Aquaculture Science","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Charity Commission","HEO","Female","5","[c]","[c]","[c]"
