"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Corporate Finance","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Female","Heterosexual / straight","190","170","30370","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Female","LGBO","20","15","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Female","Undeclared","30","25","29790","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Female","Unknown","55","50","30140","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Male","Heterosexual / straight","165","155","32180","28130"
"In post","2023","Counter Fraud","East Midlands (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Male","Undeclared","20","15","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Male","Unknown","55","50","34460","29710"
"In post","2023","Counter Fraud","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Female","Heterosexual / straight","175","160","29970","31280"
"In post","2023","Counter Fraud","East of England","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Female","Unknown","50","45","30830","30120"
"In post","2023","Counter Fraud","East of England","Male","Heterosexual / straight","135","130","31100","31280"
"In post","2023","Counter Fraud","East of England","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Male","Unknown","35","35","29400","28120"
"In post","2023","Counter Fraud","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Female","Heterosexual / straight","675","625","35230","32520"
"In post","2023","Counter Fraud","London","Female","LGBO","30","30","36350","34870"
"In post","2023","Counter Fraud","London","Female","Undeclared","85","75","35020","32520"
"In post","2023","Counter Fraud","London","Female","Unknown","215","195","34820","32520"
"In post","2023","Counter Fraud","London","Male","Heterosexual / straight","615","600","39460","36560"
"In post","2023","Counter Fraud","London","Male","LGBO","40","40","35800","32520"
"In post","2023","Counter Fraud","London","Male","Undeclared","80","80","41200","39150"
"In post","2023","Counter Fraud","London","Male","Unknown","225","220","38570","34550"
"In post","2023","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Female","Heterosexual / straight","370","335","28950","28120"
"In post","2023","Counter Fraud","North East (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Female","Undeclared","35","30","25510","28120"
"In post","2023","Counter Fraud","North East (England)","Female","Unknown","75","65","28730","28120"
"In post","2023","Counter Fraud","North East (England)","Male","Heterosexual / straight","210","205","30120","28120"
"In post","2023","Counter Fraud","North East (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Male","Undeclared","35","30","29060","28120"
"In post","2023","Counter Fraud","North East (England)","Male","Unknown","50","50","29090","28120"
"In post","2023","Counter Fraud","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Female","Heterosexual / straight","350","315","30590","28120"
"In post","2023","Counter Fraud","North West (England)","Female","LGBO","20","15","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Female","Undeclared","45","40","31840","28120"
"In post","2023","Counter Fraud","North West (England)","Female","Unknown","130","115","30780","28120"
"In post","2023","Counter Fraud","North West (England)","Male","Heterosexual / straight","300","285","32610","28120"
"In post","2023","Counter Fraud","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Male","Undeclared","45","45","31920","28120"
"In post","2023","Counter Fraud","North West (England)","Male","Unknown","120","115","33220","28130"
"In post","2023","Counter Fraud","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Female","Heterosexual / straight","45","40","30630","28130"
"In post","2023","Counter Fraud","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Male","Heterosexual / straight","35","30","32040","28130"
"In post","2023","Counter Fraud","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Male","Unknown","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Female","Heterosexual / straight","380","340","27590","28120"
"In post","2023","Counter Fraud","Scotland","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Female","Undeclared","35","35","26420","28120"
"In post","2023","Counter Fraud","Scotland","Female","Unknown","50","45","29310","28120"
"In post","2023","Counter Fraud","Scotland","Male","Heterosexual / straight","250","240","28060","28120"
"In post","2023","Counter Fraud","Scotland","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Male","Undeclared","35","30","29010","28120"
"In post","2023","Counter Fraud","Scotland","Male","Unknown","40","35","28360","28120"
"In post","2023","Counter Fraud","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","Female","Heterosexual / straight","450","400","29750","28120"
"In post","2023","Counter Fraud","South East (England)","Female","LGBO","35","30","31540","28120"
"In post","2023","Counter Fraud","South East (England)","Female","Undeclared","50","45","28830","28120"
"In post","2023","Counter Fraud","South East (England)","Female","Unknown","95","80","30210","28120"
"In post","2023","Counter Fraud","South East (England)","Male","Heterosexual / straight","225","215","31420","30030"
"In post","2023","Counter Fraud","South East (England)","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","Male","Undeclared","35","35","31260","28130"
"In post","2023","Counter Fraud","South East (England)","Male","Unknown","55","50","32020","28130"
"In post","2023","Counter Fraud","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Female","Heterosexual / straight","230","205","29910","28120"
"In post","2023","Counter Fraud","South West (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Female","Unknown","55","45","30780","28120"
"In post","2023","Counter Fraud","South West (England)","Male","Heterosexual / straight","125","120","31230","28120"
"In post","2023","Counter Fraud","South West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Male","Undeclared","20","20","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Male","Unknown","50","45","31380","28130"
"In post","2023","Counter Fraud","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Wales","Female","Heterosexual / straight","275","245","28060","28120"
"In post","2023","Counter Fraud","Wales","Female","LGBO","15","10","[c]","[c]"
"In post","2023","Counter Fraud","Wales","Female","Undeclared","40","35","27490","28120"
"In post","2023","Counter Fraud","Wales","Female","Unknown","70","60","27160","28120"
"In post","2023","Counter Fraud","Wales","Male","Heterosexual / straight","235","220","30220","28120"
"In post","2023","Counter Fraud","Wales","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","Wales","Male","Undeclared","40","35","29510","28120"
