"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Tax","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Tax","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Eastern Scotland","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Eastern Scotland","EO","35","[c]","29340","29100"
"New entrant CS","2023","Declared disabled","Unknown","Eastern Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Eastern Scotland","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Greater Manchester","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","SEO/HEO","40","[c]","31260","28840"
"New entrant CS","2023","Declared disabled","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Central Scotland","AA/AO","45","[c]","22170","22180"
"New entrant CS","2023","Declared disabled","Unknown","West Central Scotland","EO","35","[c]","29120","29100"
"New entrant CS","2023","Declared disabled","Unknown","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Central Scotland","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Veterinarian","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Devon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Anglia","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","East Wales","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30","[c]","35550","33500"
"New entrant CS","2023","Declared non-disabled","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Greater Manchester","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
