"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","South Lanarkshire","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Berkshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Buckinghamshire","40","40","42160","43200"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Central Hampshire","120","120","44450","41200"
"In post","2023","Declared non-disabled","Commercial","South East (England)","East Kent","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Milton Keynes","60","55","47710","43500"
"In post","2023","Declared non-disabled","Commercial","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Oxfordshire CC","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Portsmouth","50","45","41160","38500"
"In post","2023","Declared non-disabled","Commercial","South East (England)","South Hampshire","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","Southampton","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","West Surrey","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","835","795","43540","42620"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Bristol, City of","60","55","45840","38470"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Devon CC","40","40","47610","40420"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Dorset","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Plymouth","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Somerset CC","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","South West (England)","Wiltshire","130","125","42620","37060"
"In post","2023","Declared non-disabled","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Cardiff and Vale of Glamorgan","40","40","45640","38470"
"In post","2023","Declared non-disabled","Commercial","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Flintshire and Wrexham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Monmouthshire and Newport","60","60","40630","37760"
"In post","2023","Declared non-disabled","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Wales","Swansea","155","140","35090","31660"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Birmingham","75","75","53980","41560"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Coventry","35","30","54290","51360"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Shropshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Solihull","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Staffordshire CC","80","75","38290","33910"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Telford and Wrekin","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Wolverhampton","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Leeds","270","260","47080","38470"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","North Yorkshire CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Sheffield","185","175","43200","38470"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Yorkshire and The Humber","York","50","50","46390","40940"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Lincolnshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","Nottingham","55","55","44260","42510"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Peterborough","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","East of England","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Barnet","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Croydon","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Hackney and Newham","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Lambeth","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Tower Hamlets","95","90","51770","44420"
"In post","2023","Declared non-disabled","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","London","Westminster","940","920","50740","47160"
"In post","2023","Declared non-disabled","Communications","North East (England)","Darlington","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","Durham","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North East (England)","Tyneside","45","40","41910","41050"
"In post","2023","Declared non-disabled","Communications","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Communications","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
