"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","G6","25","25","77200","79110"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","G7","50","45","60410","58850"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","HEO","165","160","36960","38330"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Aberdeen City and Aberdeenshire","SEO","120","115","47760","49860"
"In post","2023","Unknown","Angus and Dundee City","AA","555","520","23000","22180"
"In post","2023","Unknown","Angus and Dundee City","AO","70","70","26320","26600"
"In post","2023","Unknown","Angus and Dundee City","EO","550","535","29490","29100"
"In post","2023","Unknown","Angus and Dundee City","G6","35","30","76330","79110"
"In post","2023","Unknown","Angus and Dundee City","G7","40","40","59290","59870"
"In post","2023","Unknown","Angus and Dundee City","HEO","195","190","35130","34730"
"In post","2023","Unknown","Angus and Dundee City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Angus and Dundee City","SEO","85","80","44780","42860"
"In post","2023","Unknown","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Belfast","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Belfast","G7","10","10","53600","51770"
"In post","2023","Unknown","Belfast","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Belfast","SEO","30","30","38090","37680"
"In post","2023","Unknown","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Birmingham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Birmingham","HEO","25","25","31000","30130"
"In post","2023","Unknown","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Blackpool","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Blackpool","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bournemouth, Christchurch and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bradford","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bristol, City of","HEO","10","10","30750","30130"
"In post","2023","Unknown","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Bromley","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AA","10","10","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","AO","35","35","27020","26220"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","EO","45","40","32540","31940"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","HEO","20","20","37640","38530"
"In post","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","SEO","10","10","46830","46060"
"In post","2023","Unknown","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","AO","345","325","25110","25620"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","EO","540","510","29770","30610"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G6","150","145","74640","76990"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","G7","610","580","61770","63900"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","HEO","725","675","38080","39690"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SCS level","160","150","90360","83180"
"In post","2023","Unknown","Cardiff and Vale of Glamorgan","SEO","635","610","47480","49370"
"In post","2023","Unknown","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","EO","10","5","[c]","[c]"
"In post","2023","Unknown","Central Hampshire","G6","30","30","71690","70550"
"In post","2023","Unknown","Central Hampshire","G7","275","265","52720","49260"
"In post","2023","Unknown","Central Hampshire","HEO","160","155","29780","30650"
"In post","2023","Unknown","Central Hampshire","SEO","115","110","39820","39890"
"In post","2023","Unknown","Central Valleys","AO","110","105","24550","25620"
"In post","2023","Unknown","Central Valleys","EO","135","130","29800","30610"
"In post","2023","Unknown","Central Valleys","G6","25","25","76370","76990"
"In post","2023","Unknown","Central Valleys","G7","90","85","62800","63900"
"In post","2023","Unknown","Central Valleys","HEO","245","235","38300","39690"
"In post","2023","Unknown","Central Valleys","SCS level","15","15","94070","81600"
"In post","2023","Unknown","Central Valleys","SEO","175","170","48030","49370"
"In post","2023","Unknown","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","City of Edinburgh","AA","465","445","24360","24890"
"In post","2023","Unknown","City of Edinburgh","AO","565","550","28320","27740"
"In post","2023","Unknown","City of Edinburgh","EO","975","945","31210","30440"
"In post","2023","Unknown","City of Edinburgh","G6","730","700","76290","79110"
"In post","2023","Unknown","City of Edinburgh","G7","1380","1315","60940","65280"
"In post","2023","Unknown","City of Edinburgh","HEO","1605","1555","37010","36330"
"In post","2023","Unknown","City of Edinburgh","SCS level","220","210","91410","85200"
"In post","2023","Unknown","City of Edinburgh","SEO","1735","1655","46930","47860"
"In post","2023","Unknown","Clackmannanshire and Fife","EO","35","35","30090","29100"
"In post","2023","Unknown","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","AO","60","50","24810","25620"
"In post","2023","Unknown","Conwy and Denbighshire","EO","65","65","29710","30610"
"In post","2023","Unknown","Conwy and Denbighshire","G6","15","15","75560","76990"
"In post","2023","Unknown","Conwy and Denbighshire","G7","55","50","61810","63900"
"In post","2023","Unknown","Conwy and Denbighshire","HEO","130","125","38570","39690"
"In post","2023","Unknown","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Conwy and Denbighshire","SEO","90","85","48300","49370"
"In post","2023","Unknown","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","G6","10","10","63870","63260"
"In post","2023","Unknown","Coventry","G7","40","40","51770","51460"
"In post","2023","Unknown","Coventry","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Coventry","SEO","30","30","37740","37710"
"In post","2023","Unknown","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Croydon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","G7","10","10","[c]","[c]"
"In post","2023","Unknown","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Darlington","SEO","20","20","37910","37710"
"In post","2023","Unknown","Derby","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Devon CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Devon CC","SCS level","10","10","105630","96010"
"In post","2023","Unknown","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","AA","25","20","23680","24890"
"In post","2023","Unknown","Dumfries and Galloway","AO","80","75","28140","28140"
"In post","2023","Unknown","Dumfries and Galloway","EO","85","80","32650","31940"
"In post","2023","Unknown","Dumfries and Galloway","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dumfries and Galloway","HEO","35","35","38040","38330"
"In post","2023","Unknown","Dumfries and Galloway","SEO","10","10","47910","48030"
"In post","2023","Unknown","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","AA","35","35","23910","24890"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","EO","70","65","30670","29940"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","G7","5","5","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","HEO","30","30","37000","38330"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Ayrshire and North Ayrshire mainland","SEO","10","10","48210","49860"
"In post","2023","Unknown","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","10","10","27410","27530"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","10","30740","30440"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Kent","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","EO","10","10","29830","29100"
"In post","2023","Unknown","East Lothian and Midlothian","G6","5","5","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","AO","10","5","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","AO","20","15","25960","26600"
"In post","2023","Unknown","Falkirk","EO","15","15","30040","29450"
"In post","2023","Unknown","Falkirk","G6","15","15","76980","79110"
"In post","2023","Unknown","Falkirk","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Falkirk","HEO","10","5","[c]","[c]"
"In post","2023","Unknown","Falkirk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Falkirk","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Flintshire and Wrexham","SEO","15","15","47800","49370"
"In post","2023","Unknown","Glasgow City","AA","1015","950","23230","23340"
"In post","2023","Unknown","Glasgow City","AO","115","115","26720","26600"
"In post","2023","Unknown","Glasgow City","EO","995","965","29860","29450"
"In post","2023","Unknown","Glasgow City","G6","365","360","76760","79110"
"In post","2023","Unknown","Glasgow City","G7","610","590","60830","59870"
"In post","2023","Unknown","Glasgow City","HEO","1005","970","35770","34730"
"In post","2023","Unknown","Glasgow City","SCS level","45","45","89070","83530"
"In post","2023","Unknown","Glasgow City","SEO","1000","970","46920","46640"
"In post","2023","Unknown","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester North West","AO","30","30","21690","21690"
"In post","2023","Unknown","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Greater Manchester South West","HEO","20","20","30930","30130"
"In post","2023","Unknown","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwent Valleys","AO","45","40","25360","25620"
"In post","2023","Unknown","Gwent Valleys","EO","50","45","30190","30610"
"In post","2023","Unknown","Gwent Valleys","G6","10","10","[c]","[c]"
"In post","2023","Unknown","Gwent Valleys","G7","20","20","62310","63900"
"In post","2023","Unknown","Gwent Valleys","HEO","60","55","38500","39690"
"In post","2023","Unknown","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwent Valleys","SEO","55","50","48260","49370"
"In post","2023","Unknown","Gwynedd","AO","40","35","25490","25620"
"In post","2023","Unknown","Gwynedd","EO","35","35","29950","30610"
"In post","2023","Unknown","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwynedd","G7","5","5","[c]","[c]"
"In post","2023","Unknown","Gwynedd","HEO","25","20","38390","39690"
"In post","2023","Unknown","Gwynedd","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gwynedd","SEO","10","10","44800","43660"
"In post","2023","Unknown","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hackney and Newham","HEO","10","10","31440","30130"
"In post","2023","Unknown","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","EO","35","35","30070","29450"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","10","10","35030","34730"
"In post","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","15","15","23660","23340"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","85","80","27360","26220"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","95","90","31760","31940"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6","5","5","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","15","15","57780","54870"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","HEO","75","70","38520","38530"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO","45","40","47470","49370"
"In post","2023","Unknown","Isle of Anglesey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","HEO","5","5","[c]","[c]"
"In post","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lambeth","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leeds","EO","20","15","28100","28120"
"In post","2023","Unknown","Leeds","G6","15","10","66920","66860"
"In post","2023","Unknown","Leeds","G7","35","35","50510","50160"
"In post","2023","Unknown","Leeds","HEO","80","80","33230","34170"
"In post","2023","Unknown","Leeds","SEO","60","60","38990","38470"
"In post","2023","Unknown","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lisburn and Castlereagh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Liverpool","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA","15","15","24430","24890"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AO","75","70","27380","26220"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","70","65","32560","32220"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","HEO","30","30","37750","38330"
"In post","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO","10","10","48320","49370"
"In post","2023","Unknown","Manchester","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Manchester","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Manchester","G7","20","20","53300","51660"
"In post","2023","Unknown","Manchester","HEO","20","20","31120","30130"
"In post","2023","Unknown","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Manchester","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","AO","15","15","25990","26100"
"In post","2023","Unknown","Milton Keynes","EO","20","20","29080","29530"
"In post","2023","Unknown","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","HEO","10","10","35300","35450"
"In post","2023","Unknown","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","AO","30","25","24880","25620"
"In post","2023","Unknown","Monmouthshire and Newport","EO","10","10","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Monmouthshire and Newport","SEO","30","30","48600","49370"
"In post","2023","Unknown","Na h-Eileanan Siar","AA","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","EO","10","10","31050","31940"
"In post","2023","Unknown","Na h-Eileanan Siar","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Na h-Eileanan Siar","HEO","15","10","36040","35020"
"In post","2023","Unknown","Na h-Eileanan Siar","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","North Lanarkshire","AO","25","20","22470","21690"
"In post","2023","Unknown","North Lanarkshire","EO","40","35","29970","29450"
"In post","2023","Unknown","North Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North Lanarkshire","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","North Lanarkshire","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
