"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","White","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","International Trade","Outside London","40","[c]","35060","34140"
"New entrant CS","2023","30-39","White","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Knowledge and Information Management","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Legal","London","75","[c]","50560","52020"
"New entrant CS","2023","30-39","White","Legal","Outside London","140","[c]","45870","49050"
"New entrant CS","2023","30-39","White","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Medicine","Outside London","30","[c]","42290","40590"
"New entrant CS","2023","30-39","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Operational Delivery","London","180","[c]","36240","33800"
"New entrant CS","2023","30-39","White","Operational Delivery","Outside London","3265","[c]","26230","23640"
"New entrant CS","2023","30-39","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Operational Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Other","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Other","Outside London","160","[c]","29140","22410"
"New entrant CS","2023","30-39","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Planning Inspectors","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Policy","London","135","[c]","45970","43320"
"New entrant CS","2023","30-39","White","Policy","Outside London","150","[c]","38340","37300"
"New entrant CS","2023","30-39","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Project Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Project Delivery","Outside London","170","[c]","38190","36210"
"New entrant CS","2023","30-39","White","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Property","Outside London","55","[c]","34000","33160"
"New entrant CS","2023","30-39","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Psychology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Science and Engineering","London","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Science and Engineering","Outside London","175","[c]","36050","33830"
"New entrant CS","2023","30-39","White","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Security","Outside London","70","[c]","28960","27500"
"New entrant CS","2023","30-39","White","Social Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Social Research","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Statistics","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Tax","Outside London","50","[c]","34170","34400"
"New entrant CS","2023","30-39","White","Unknown","London","35","[c]","43750","37500"
"New entrant CS","2023","30-39","White","Unknown","Outside London","440","[c]","33590","29450"
"New entrant CS","2023","30-39","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","London","40","[c]","53780","54330"
"New entrant CS","2023","40-49","Asian","Digital, Data and Technology","Outside London","55","[c]","43570","41780"
"New entrant CS","2023","40-49","Asian","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Legal","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","London","70","[c]","32440","27760"
"New entrant CS","2023","40-49","Asian","Operational Delivery","Outside London","240","[c]","24770","22520"
"New entrant CS","2023","40-49","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Science and Engineering","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Outside London","35","[c]","34240","29100"
"New entrant CS","2023","40-49","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Digital, Data and Technology","Outside London","35","[c]","39120","37870"
"New entrant CS","2023","40-49","Black","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","London","65","[c]","29770","27700"
"New entrant CS","2023","40-49","Black","Operational Delivery","Outside London","150","[c]","26120","23640"
"New entrant CS","2023","40-49","Black","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Policy","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","Outside London","65","[c]","27130","24500"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Medicine","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Other","Outside London","[c]","[c]","[c]","[c]"
