"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Scotland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","London","Female","35","[c]","32230","25860"
"Leaver CS","2023","Unknown","Analysis","London","Male","40","[c]","33550","30110"
"Leaver CS","2023","Unknown","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","South East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","South West (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Analysis","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","London","Female","60","[c]","63710","65000"
"Leaver CS","2023","Unknown","Commercial","London","Male","45","[c]","76600","68680"
"Leaver CS","2023","Unknown","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scotland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","West Midlands (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Commercial","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","London","Female","35","[c]","41560","39820"
"Leaver CS","2023","Unknown","Communications","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","North West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South East (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","East Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","East Midlands (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","North East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","North East (England)","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Scotland","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Scotland","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Wales","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","West Midlands (England)","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","West Midlands (England)","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Debt","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","East of England","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Female","50","[c]","47300","43240"
"Leaver CS","2023","Unknown","Digital, Data & Technology","London","Male","95","[c]","49110","52590"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North East (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","North West (England)","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South West (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","South West (England)","Male","45","[c]","36580","34370"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Wales","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","Wales","Male","35","[c]","39680","35130"
"Leaver CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Digital, Data & Technology","West Midlands (England)","Male","20","[c]","[c]","[c]"
