"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Inner London - West","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","West Midlands","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Ministry of Justice","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Scotland","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Statistics Authority","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Welsh Government","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Attorney General's Departments","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Inner London - West","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Charity Commission","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Competition and Markets Authority","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Inner London - West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Digital, Culture, Media and Sport","Inner London - West","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
