"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Heterosexual / straight","40","35","32480","27380"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Heterosexual / straight","45","40","36030","32720"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Heterosexual / straight","95","90","29960","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Unknown","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Heterosexual / straight","45","45","34420","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Heterosexual / straight","485","470","34130","30220"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","LGBO","45","45","29270","29080"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Undeclared","90","80","37540","33830"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Unknown","60","60","32760","29080"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Heterosexual / straight","165","150","29110","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Unknown","35","30","26740","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","Unknown","30","30","58870","56290"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","Heterosexual / straight","35","35","43150","39430"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","Undeclared","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","Unknown","15","15","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","Heterosexual / straight","105","105","50250","53030"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","LGBO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","Undeclared","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","Unknown","20","20","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","55","55","37710","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
