"Status","Year","Disability","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Black","No function","285","[c]","33040","31060"
"Leaver Dept.","2023","Declared non-disabled","Black","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","No function","205","[c]","36690","32520"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","No function","50","[c]","36660","32520"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","No function","110","[c]","34170","29890"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Digital, Data & Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Grants Management","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","No function","95","[c]","33920","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Analysis","235","[c]","44660","39630"
"Leaver Dept.","2023","Declared non-disabled","White","Commercial","125","[c]","40100","40430"
"Leaver Dept.","2023","Declared non-disabled","White","Communications","130","[c]","42000","39730"
"Leaver Dept.","2023","Declared non-disabled","White","Counter Fraud","140","[c]","31360","28120"
"Leaver Dept.","2023","Declared non-disabled","White","Debt","75","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Digital, Data & Technology","320","[c]","42740","38680"
"Leaver Dept.","2023","Declared non-disabled","White","Finance","200","[c]","46920","41190"
"Leaver Dept.","2023","Declared non-disabled","White","Grants Management","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Human Resources","425","[c]","37250","32960"
"Leaver Dept.","2023","Declared non-disabled","White","Internal Audit","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","White","Legal","125","[c]","47810","50000"
"Leaver Dept.","2023","Declared non-disabled","White","No function","4175","[c]","36900","31270"
"Leaver Dept.","2023","Declared non-disabled","White","Project Delivery","225","[c]","43620","39550"
"Leaver Dept.","2023","Declared non-disabled","White","Property","110","[c]","37740","33300"
"Leaver Dept.","2023","Declared non-disabled","White","Security","115","[c]","35260","33020"
"Leaver Dept.","2023","Declared non-disabled","White","Unknown","250","[c]","41230","37380"
"Leaver Dept.","2023","Undeclared","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","No function","40","[c]","35750","30190"
"Leaver Dept.","2023","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Finance","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","No function","115","[c]","37060","31350"
"Leaver Dept.","2023","Undeclared","Undeclared","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Commercial","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Debt","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Human Resources","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","No function","240","[c]","35210","30920"
"Leaver Dept.","2023","Undeclared","White","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Property","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Digital, Data & Technology","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Legal","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","No function","80","[c]","35510","31900"
"Leaver Dept.","2023","Unknown","Asian","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","No function","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Analysis","110","[c]","34870","33250"
"Leaver Dept.","2023","Unknown","Unknown","Commercial","60","[c]","41850","38060"
"Leaver Dept.","2023","Unknown","Unknown","Communications","80","[c]","38730","34550"
"Leaver Dept.","2023","Unknown","Unknown","Counter Fraud","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Debt","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Digital, Data & Technology","140","[c]","38490","34980"
"Leaver Dept.","2023","Unknown","Unknown","Finance","105","[c]","36360","33250"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","80","[c]","38940","32830"
"Leaver Dept.","2023","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Legal","50","[c]","47240","49450"
"Leaver Dept.","2023","Unknown","Unknown","No function","1495","[c]","38410","34030"
"Leaver Dept.","2023","Unknown","Unknown","Project Delivery","130","[c]","35020","32960"
"Leaver Dept.","2023","Unknown","Unknown","Property","45","[c]","31020","23760"
"Leaver Dept.","2023","Unknown","Unknown","Security","50","[c]","31390","27500"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","710","[c]","34870","32000"
"Leaver Dept.","2023","Unknown","White","Analysis","60","[c]","40040","39890"
"Leaver Dept.","2023","Unknown","White","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Counter Fraud","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Digital, Data & Technology","50","[c]","43870","41320"
"Leaver Dept.","2023","Unknown","White","Finance","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Human Resources","30","[c]","36660","31590"
"Leaver Dept.","2023","Unknown","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Legal","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","No function","360","[c]","36640","33370"
"Leaver Dept.","2023","Unknown","White","Project Delivery","35","[c]","41880","37590"
"Leaver Dept.","2023","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","165","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Analysis","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Debt","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Digital, Data & Technology","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Finance","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Legal","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","No function","135","[c]","26040","23640"
"New entrant CS","2023","Declared disabled","Asian","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Property","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Asian","Security","[c]","[c]","[c]","[c]"
