"Status","Year","Function_of_post","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","Charity Commission","Female","20","15","[c]","[c]"
"In post","2023","Communications","Charity Commission","Charity Commission","Male","10","10","[c]","[c]"
"In post","2023","Communications","Companies House","Department for Business, Energy and Industrial Strategy","Female","15","15","[c]","[c]"
"In post","2023","Communications","Companies House","Department for Business, Energy and Industrial Strategy","Male","10","10","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","Competition and Markets Authority","Female","20","20","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","Competition and Markets Authority","Male","10","10","[c]","[c]"
"In post","2023","Communications","Crown Commercial Service","Cabinet Office","Female","15","15","[c]","[c]"
"In post","2023","Communications","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Scottish Government","Female","5","5","[c]","[c]"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Scottish Government","Male","5","5","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","Attorney General's Departments","Female","35","35","44520","40540"
"In post","2023","Communications","Crown Prosecution Service","Attorney General's Departments","Male","20","20","[c]","[c]"
"In post","2023","Communications","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Defence Equipment and Support","Ministry of Defence","Female","20","15","[c]","[c]"
"In post","2023","Communications","Defence Equipment and Support","Ministry of Defence","Male","15","15","[c]","[c]"
"In post","2023","Communications","Defence Science and Technology Laboratory","Ministry of Defence","Female","10","5","[c]","[c]"
"In post","2023","Communications","Defence Science and Technology Laboratory","Ministry of Defence","Male","10","10","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","60","60","50910","46410"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","45","45","47480","46110"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","20","20","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","15","15","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Department for Education","Female","170","160","41660","37870"
"In post","2023","Communications","Department for Education (excl. agencies)","Department for Education","Male","90","90","40100","37540"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","145","135","41690","37710"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","75","75","42860","38690"
"In post","2023","Communications","Department for International Trade","Department for International Trade","Female","60","60","46050","41750"
"In post","2023","Communications","Department for International Trade","Department for International Trade","Male","40","40","49190","42110"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","45","45","48880","43180"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","45","45","48320","44040"
"In post","2023","Communications","Department for Transport (excl. agencies)","Department for Transport","Female","45","40","49920","43750"
"In post","2023","Communications","Department for Transport (excl. agencies)","Department for Transport","Male","35","35","47810","43950"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","140","130","42840","39730"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","65","65","46710","44360"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","45","45","47320","41950"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","25","25","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Department for Transport","Female","40","35","29970","27070"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Department for Transport","Male","30","30","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Department for Transport","Female","25","20","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Department for Transport","Male","25","20","[c]","[c]"
"In post","2023","Communications","Education and Skills Funding Agency","Department for Education","Female","10","10","[c]","[c]"
"In post","2023","Communications","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Estyn","Estyn","Female","5","5","[c]","[c]"
"In post","2023","Communications","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","Foreign, Commonwealth and Development Office","Female","15","15","[c]","[c]"
"In post","2023","Communications","FCDO Services","Foreign, Commonwealth and Development Office","Male","5","5","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Food Standards Agency","Female","40","40","40020","38100"
"In post","2023","Communications","Food Standards Agency","Food Standards Agency","Male","15","15","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","50","50","49810","47260"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","50","50","51530","46450"
"In post","2023","Communications","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Legal Department","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","Communications","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","Ministry of Justice","Female","10","10","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2023","Communications","HM Land Registry","HM Land Registry","Female","15","15","[c]","[c]"
"In post","2023","Communications","HM Land Registry","HM Land Registry","Male","15","15","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","Ministry of Justice","Female","30","30","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","Ministry of Justice","Male","15","15","[c]","[c]"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","140","135","48500","43480"
"In post","2023","Communications","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","90","90","49880","44930"
"In post","2023","Communications","HM Treasury (excl. agencies)","HM Treasury","Female","25","25","[c]","[c]"
"In post","2023","Communications","HM Treasury (excl. agencies)","HM Treasury","Male","15","15","[c]","[c]"
"In post","2023","Communications","Health and Safety Executive","Department for Work and Pensions","Female","20","20","[c]","[c]"
"In post","2023","Communications","Health and Safety Executive","Department for Work and Pensions","Male","30","30","[c]","[c]"
"In post","2023","Communications","Home Office","Home Office","Female","75","75","50660","46690"
"In post","2023","Communications","Home Office","Home Office","Male","45","45","49130","45280"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","25","25","[c]","[c]"
"In post","2023","Communications","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","15","15","[c]","[c]"
"In post","2023","Communications","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
