"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire CC","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire CC","SEO/HEO","10","10","34780","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","EO","10","10","26890","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","EO","10","10","29040","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","AA/AO","30","25","22210","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","EO","30","30","26450","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","G6/G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Mid Lancashire","SEO/HEO","25","25","34130","32170"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","AA/AO","20","15","22450","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","EO","55","50","26050","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","G6/G7","15","15","54120","51300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire CC","SEO/HEO","50","50","34300","31830"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North and West Norfolk","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Oxfordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","AA/AO","15","15","22170","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Perth and Kinross, and Stirling","SEO/HEO","15","15","34580","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Powys","SEO/HEO","15","10","34480","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Scottish Borders","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","EO","10","10","26040","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire","SEO/HEO","20","20","37370","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Somerset CC","SEO/HEO","15","15","36270","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South Nottinghamshire","SEO/HEO","10","10","33040","30420"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","AA/AO","60","60","22160","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","EO","35","35","26190","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","G6/G7","10","10","52810","50540"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West Wales","SEO/HEO","45","45","35060","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South and West Derbyshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","AA/AO","50","45","22150","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","EO","20","20","26210","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","SEO/HEO","20","20","34390","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Suffolk CC","SEO/HEO","30","25","36660","36450"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","AA/AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","EO","15","10","26480","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","G6/G7","10","10","52420","49400"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Tyneside","SEO/HEO","20","20","35960","33150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
