"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Office of the Scottish Charity Regulator","Scottish Government","Unknown","10","10","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Heterosexual / straight","50","45","56900","55720"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","70","65","47910","52060"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","LGBO","5","5","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Unknown","10","10","[c]","[c]"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","635","580","48390","48660"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","30","30","45400","43740"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Undeclared","80","70","46280","48660"
"In post","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Unknown","140","120","38160","33450"
"In post","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Unknown","40","40","42100","39000"
"In post","2023","Registers of Scotland","Scottish Government","Heterosexual / straight","680","660","36880","32510"
"In post","2023","Registers of Scotland","Scottish Government","LGBO","40","40","37250","32510"
"In post","2023","Registers of Scotland","Scottish Government","Undeclared","70","65","37130","32510"
"In post","2023","Registers of Scotland","Scottish Government","Unknown","395","370","33440","32510"
"In post","2023","Revenue Scotland","Scottish Government","Heterosexual / straight","50","50","44740","38330"
"In post","2023","Revenue Scotland","Scottish Government","LGBO","10","10","[c]","[c]"
"In post","2023","Revenue Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Revenue Scotland","Scottish Government","Unknown","20","20","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Royal Fleet Auxiliary","Ministry of Defence","Unknown","1695","1695","41950","40010"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","1830","1685","27080","22150"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","160","155","26340","22150"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","260","240","26340","22150"
"In post","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","565","520","27270","22150"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","690","645","32340","28540"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","LGBO","55","50","29440","25060"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","30","25","[c]","[c]"
"In post","2023","Scottish Courts and Tribunals Service","Scottish Government","Unknown","1190","1065","29450","25060"
"In post","2023","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scottish Government","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Fiscal Commission","Scottish Government","Unknown","5","5","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","Heterosexual / straight","120","115","38660","38530"
"In post","2023","Scottish Forestry","Scottish Government","LGBO","10","10","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","Undeclared","10","10","[c]","[c]"
"In post","2023","Scottish Forestry","Scottish Government","Unknown","85","80","38820","38210"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","5650","5415","48390","44890"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","LGBO","565","550","45420","41640"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","Undeclared","385","370","48620","44890"
"In post","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","2575","2465","44400","39650"
"In post","2023","Scottish Housing Regulator","Scottish Government","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Scottish Housing Regulator","Scottish Government","Unknown","15","15","[c]","[c]"
"In post","2023","Scottish Prison Service","Scottish Government","Heterosexual / straight","1440","1340","37720","37060"
"In post","2023","Scottish Prison Service","Scottish Government","LGBO","95","90","35580","37060"
"In post","2023","Scottish Prison Service","Scottish Government","Undeclared","55","50","38180","37060"
"In post","2023","Scottish Prison Service","Scottish Government","Unknown","2950","2780","33660","34070"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","145","135","34530","29450"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","LGBO","5","5","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","Undeclared","5","5","[c]","[c]"
"In post","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","210","200","30240","27740"
"In post","2023","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","350","340","47730","41800"
"In post","2023","Serious Fraud Office","Attorney General's Departments","LGBO","20","20","[c]","[c]"
"In post","2023","Serious Fraud Office","Attorney General's Departments","Undeclared","30","30","53250","54230"
"In post","2023","Serious Fraud Office","Attorney General's Departments","Unknown","60","60","51180","43750"
"In post","2023","Social Security Scotland","Scottish Government","Heterosexual / straight","2000","1920","33690","29450"
"In post","2023","Social Security Scotland","Scottish Government","LGBO","255","245","30510","29100"
"In post","2023","Social Security Scotland","Scottish Government","Undeclared","85","85","33660","29450"
"In post","2023","Social Security Scotland","Scottish Government","Unknown","1685","1605","28850","29100"
"In post","2023","Standards and Testing Agency","Department for Education","Heterosexual / straight","110","105","43060","38510"
"In post","2023","Standards and Testing Agency","Department for Education","LGBO","5","5","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","Undeclared","10","10","[c]","[c]"
"In post","2023","Standards and Testing Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","Heterosexual / straight","95","90","35570","33520"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","LGBO","5","5","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Student Awards Agency for Scotland","Scottish Government","Unknown","160","155","31470","27740"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Heterosexual / straight","1640","1595","43900","42040"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","LGBO","55","50","36150","32550"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Undeclared","185","180","46340","42800"
"In post","2023","Submarine Delivery Agency","Ministry of Defence","Unknown","210","205","37910","33690"
"In post","2023","Teaching Regulation Agency","Department for Education","Heterosexual / straight","75","75","32940","30330"
"In post","2023","Teaching Regulation Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
