"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Operational Research","G6","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Operational Research","G7","55","50","56290","58970"
"In post","2023","50-59","Analysis","Operational Research","HEO","15","15","34490","34550"
"In post","2023","50-59","Analysis","Operational Research","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Operational Research","SEO","15","15","44710","43690"
"In post","2023","50-59","Analysis","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Other","EO","15","15","29720","30650"
"In post","2023","50-59","Analysis","Other","G6","20","20","96720","85520"
"In post","2023","50-59","Analysis","Other","G7","20","20","55730","55740"
"In post","2023","50-59","Analysis","Other","HEO","20","20","36110","35790"
"In post","2023","50-59","Analysis","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Other","SEO","25","20","41990","41510"
"In post","2023","50-59","Analysis","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Policy","G6","10","5","[c]","[c]"
"In post","2023","50-59","Analysis","Policy","G7","10","10","60840","61360"
"In post","2023","50-59","Analysis","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Policy","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Science and Engineering","EO","15","15","25910","25920"
"In post","2023","50-59","Analysis","Science and Engineering","G6","30","30","70580","70550"
"In post","2023","50-59","Analysis","Science and Engineering","G7","125","120","53380","49400"
"In post","2023","50-59","Analysis","Science and Engineering","HEO","20","20","32380","30350"
"In post","2023","50-59","Analysis","Science and Engineering","SEO","60","55","39350","39890"
"In post","2023","50-59","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Social Research","G6","20","20","70930","70260"
"In post","2023","50-59","Analysis","Social Research","G7","40","35","58290","57970"
"In post","2023","50-59","Analysis","Social Research","HEO","15","15","33920","34520"
"In post","2023","50-59","Analysis","Social Research","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Social Research","SEO","35","30","43350","43250"
"In post","2023","50-59","Analysis","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Statistics","EO","25","25","29800","29730"
"In post","2023","50-59","Analysis","Statistics","G6","40","35","70840","68860"
"In post","2023","50-59","Analysis","Statistics","G7","100","100","59130","59510"
"In post","2023","50-59","Analysis","Statistics","HEO","75","75","35880","35000"
"In post","2023","50-59","Analysis","Statistics","SCS level","20","20","91390","83430"
"In post","2023","50-59","Analysis","Statistics","SEO","75","70","43370","43650"
"In post","2023","50-59","Analysis","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","G6","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","G7","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Commercial","AA","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Commercial","AO","60","55","24710","23950"
"In post","2023","50-59","Commercial","Commercial","EO","125","120","28600","27470"
"In post","2023","50-59","Commercial","Commercial","G6","225","225","74970","71110"
"In post","2023","50-59","Commercial","Commercial","G7","405","400","58870","56090"
"In post","2023","50-59","Commercial","Commercial","HEO","235","230","34520","34300"
"In post","2023","50-59","Commercial","Commercial","SCS level","125","125","119660","116020"
"In post","2023","50-59","Commercial","Commercial","SEO","405","400","42450","42620"
"In post","2023","50-59","Commercial","Commercial","Unknown","45","45","50370","45670"
"In post","2023","50-59","Commercial","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Human Resources","G7","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Operational Delivery","AO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Operational Delivery","EO","15","15","29270","29240"
"In post","2023","50-59","Commercial","Operational Delivery","G6","15","10","72030","67600"
"In post","2023","50-59","Commercial","Operational Delivery","G7","30","30","57900","56790"
"In post","2023","50-59","Commercial","Operational Delivery","HEO","10","10","34490","34670"
"In post","2023","50-59","Commercial","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Operational Delivery","SEO","20","20","46540","45960"
"In post","2023","50-59","Commercial","Other","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Other","G6","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Other","G7","15","15","48450","47960"
"In post","2023","50-59","Commercial","Other","HEO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Other","SEO","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","G6","10","10","76080","70470"
"In post","2023","50-59","Commercial","Unknown","G7","15","15","58750","56000"
"In post","2023","50-59","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Communications","AO","45","45","22680","22220"
"In post","2023","50-59","Communications","Communications","EO","115","105","29210","29270"
"In post","2023","50-59","Communications","Communications","G6","60","60","70910","70900"
"In post","2023","50-59","Communications","Communications","G7","110","110","57380","56860"
"In post","2023","50-59","Communications","Communications","HEO","170","160","35480","34660"
"In post","2023","50-59","Communications","Communications","SCS level","20","20","86770","82380"
"In post","2023","50-59","Communications","Communications","SEO","175","170","43170","42510"
"In post","2023","50-59","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Knowledge and Information Management","EO","10","10","32960","32520"
"In post","2023","50-59","Communications","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","HEO","10","5","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Unknown","G7","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Unknown","SCS level","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Unknown","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Counter Fraud","AA","10","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Counter Fraud","AO","540","470","23000","21690"
"In post","2023","50-59","Counter Fraud","Counter Fraud","EO","1455","1370","29190","28120"
"In post","2023","50-59","Counter Fraud","Counter Fraud","G6","45","45","73130","71410"
"In post","2023","50-59","Counter Fraud","Counter Fraud","G7","95","90","57800","57970"
"In post","2023","50-59","Counter Fraud","Counter Fraud","HEO","685","665","36030","35000"
"In post","2023","50-59","Counter Fraud","Counter Fraud","SCS level","10","10","82260","81600"
"In post","2023","50-59","Counter Fraud","Counter Fraud","SEO","270","265","42820","42510"
"In post","2023","50-59","Counter Fraud","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Finance","SCS level","[c]","[c]","[c]","[c]"
