"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Westminster","London","50","[c]","46020","42910"
"Leaver CS","2023","Property","Wiltshire","Outside London","20","[c]","37620","34300"
"Leaver CS","2023","Property","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Aberdeen City and Aberdeenshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Ards and North Down","Outside London","10","[c]","26900","22130"
"Leaver CS","2023","Security","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","37730","41220"
"Leaver CS","2023","Security","Berkshire","Outside London","95","[c]","33740","30560"
"Leaver CS","2023","Security","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cambridgeshire CC","Outside London","25","[c]","47070","41390"
"Leaver CS","2023","Security","Camden and City of London","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Central Hampshire","Outside London","10","[c]","34610","34340"
"Leaver CS","2023","Security","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Croydon","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Derby","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Devon CC","Outside London","20","[c]","25990","25000"
"Leaver CS","2023","Security","Dorset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","80","[c]","33560","28780"
"Leaver CS","2023","Security","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Essex Haven Gateway","Outside London","10","[c]","27480","26590"
"Leaver CS","2023","Security","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Glasgow City","Outside London","20","[c]","31070","24330"
"Leaver CS","2023","Security","Gloucestershire CC","Outside London","10","[c]","32410","34320"
"Leaver CS","2023","Security","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Herefordshire, County of","Outside London","10","[c]","32970","30700"
"Leaver CS","2023","Security","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leeds","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Lincolnshire CC","Outside London","10","[c]","23820","23190"
"Leaver CS","2023","Security","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Liverpool","Outside London","10","[c]","23490","21830"
"Leaver CS","2023","Security","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Milton Keynes","Outside London","20","[c]","31520","29090"
"Leaver CS","2023","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Newry, Mourne and Down","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Hampshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North Yorkshire CC","Outside London","35","[c]","31240","27500"
"Leaver CS","2023","Security","North and West Norfolk","Outside London","15","[c]","32940","33000"
"Leaver CS","2023","Security","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Oxfordshire CC","Outside London","10","[c]","28340","26250"
"Leaver CS","2023","Security","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Plymouth","Outside London","45","[c]","30580","27500"
"Leaver CS","2023","Security","Portsmouth","Outside London","40","[c]","32060","27500"
"Leaver CS","2023","Security","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Somerset CC","Outside London","15","[c]","28100","27500"
"Leaver CS","2023","Security","South Hampshire","Outside London","10","[c]","27680","25680"
"Leaver CS","2023","Security","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Telford and Wrekin","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Cumbria","Outside London","15","[c]","30600","27480"
"Leaver CS","2023","Security","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Westminster","London","70","[c]","39290","35690"
"Leaver CS","2023","Security","Wiltshire","Outside London","40","[c]","34140","29380"
"Leaver CS","2023","Security","York","Outside London","40","[c]","29610","26670"
"Leaver CS","2023","Unknown","Aberdeen City and Aberdeenshire","Outside London","60","[c]","38850","34730"
"Leaver CS","2023","Unknown","Angus and Dundee City","Outside London","50","[c]","29470","23340"
"Leaver CS","2023","Unknown","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cardiff and Vale of Glamorgan","Outside London","110","[c]","42560","32460"
"Leaver CS","2023","Unknown","Central Hampshire","Outside London","20","[c]","39180","39890"
"Leaver CS","2023","Unknown","Central Valleys","Outside London","30","[c]","44560","42820"
"Leaver CS","2023","Unknown","City of Edinburgh","Outside London","465","[c]","42370","38330"
"Leaver CS","2023","Unknown","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Conwy and Denbighshire","Outside London","25","[c]","39600","38930"
"Leaver CS","2023","Unknown","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Darlington","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dumfries and Galloway","Outside London","10","[c]","27930","26220"
"Leaver CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","Outside London","310","[c]","36570","31940"
"Leaver CS","2023","Unknown","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","Outside London","35","[c]","43160","40850"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","25","[c]","30400","29500"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","Outside London","100","[c]","33630","28120"
"Leaver CS","2023","Unknown","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","30","[c]","27860","26220"
"Leaver CS","2023","Unknown","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Milton Keynes","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","Outside London","25","[c]","35820","31560"
"Leaver CS","2023","Unknown","Powys","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","Outside London","20","[c]","37410","37270"
"Leaver CS","2023","Unknown","Sefton","Outside London","10","[c]","29140","28120"
"Leaver CS","2023","Unknown","Sheffield","Outside London","15","[c]","33000","31270"
"Leaver CS","2023","Unknown","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","Outside London","20","[c]","38650","38160"
"Leaver CS","2023","Unknown","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","London","210","[c]","51190","44140"
"Leaver CS","2023","Unknown","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","255","[c]","36600","33690"
"Leaver CS","2023","Unknown","West Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","Outside London","15","[c]","47300","31940"
"Leaver CS","2023","Unknown","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","London","695","[c]","37010","31940"
"Leaver CS","2023","Unknown","Wiltshire","Outside London","50","[c]","39040","30650"
"Leaver CS","2023","Unknown","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Bristol, City of","Outside London","15","[c]","45340","40090"
"Leaver Dept.","2023","Analysis","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Central Hampshire","Outside London","15","[c]","41170","39890"
"Leaver Dept.","2023","Analysis","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Croydon","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Darlington","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Glasgow City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Leeds","Outside London","10","[c]","32170","31270"
"Leaver Dept.","2023","Analysis","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Manchester","Outside London","10","[c]","42700","43250"
"Leaver Dept.","2023","Analysis","Monmouthshire and Newport","Outside London","40","[c]","34910","31560"
"Leaver Dept.","2023","Analysis","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Sheffield","Outside London","10","[c]","43910","43250"
"Leaver Dept.","2023","Analysis","South Hampshire","Outside London","20","[c]","33470","31310"
"Leaver Dept.","2023","Analysis","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Tower Hamlets","London","50","[c]","43830","36520"
"Leaver Dept.","2023","Analysis","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Westminster","London","265","[c]","42590","37430"
"Leaver Dept.","2023","Analysis","Wiltshire","Outside London","15","[c]","42870","39890"
"Leaver Dept.","2023","Analysis","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","38070","37750"
"Leaver Dept.","2023","Commercial","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Glasgow City","Outside London","10","[c]","37820","36230"
"Leaver Dept.","2023","Commercial","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Leeds","Outside London","15","[c]","37520","36870"
"Leaver Dept.","2023","Commercial","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Liverpool","Outside London","10","[c]","40730","39360"
"Leaver Dept.","2023","Commercial","Manchester","Outside London","25","[c]","39680","39090"
"Leaver Dept.","2023","Commercial","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sheffield","Outside London","20","[c]","37340","39400"
"Leaver Dept.","2023","Commercial","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Swansea","Outside London","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Torbay","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tower Hamlets","London","15","[c]","40930","40600"
"Leaver Dept.","2023","Commercial","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Westminster","London","65","[c]","42690","40740"
"Leaver Dept.","2023","Commercial","Wiltshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swindon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tower Hamlets","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Westminster","London","210","[c]","42220","38610"
"Leaver Dept.","2023","Communications","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
