"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","EO","Female","110","[c]","29820","29660"
"Leaver Dept.","2023","Black","No function","EO","Male","50","[c]","28730","28250"
"Leaver Dept.","2023","Black","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HEO","Female","55","[c]","34360","34480"
"Leaver Dept.","2023","Black","No function","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
