"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Unknown","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","UK Statistics Authority","Outside London","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Valuation Office Agency","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Active Travel England","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Animal and Plant Health Agency","Outside London","55","55","25890","25630"
"In post","2023","20-29","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Building Digital UK","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Building Digital UK","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","London","95","90","39860","36680"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Outside London","45","45","31310","28000"
"In post","2023","20-29","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","London","190","190","30700","30130"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Outside London","75","75","30340","30130"
"In post","2023","20-29","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Charity Commission","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Companies House","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Criminal Injuries Compensation Authority","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Commercial Service","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","45","45","29330","23700"
"In post","2023","20-29","Declared disabled","Crown Prosecution Service","London","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Crown Prosecution Service","Outside London","75","75","26280","24480"
"In post","2023","20-29","Declared disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","Outside London","160","160","28270","28370"
"In post","2023","20-29","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Defence Science and Technology Laboratory","Outside London","165","165","32190","30650"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","125","125","43420","41360"
"In post","2023","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","30","30","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","55","55","40010","35620"
"In post","2023","20-29","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Education (excl. agencies)","London","35","35","44350","41440"
"In post","2023","20-29","Declared disabled","Department for Education (excl. agencies)","Outside London","60","60","35880","37590"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","85","85","38240","33870"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","75","75","33860","30320"
"In post","2023","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for International Trade","London","65","65","41150","41550"
"In post","2023","20-29","Declared disabled","Department for International Trade","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","75","75","39710","34310"
"In post","2023","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","London","50","50","44610","43320"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","London","150","145","35470","32520"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","950","920","26500","28120"
"In post","2023","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","London","40","40","40980","34850"
"In post","2023","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","25","25","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Driver and Vehicle Standards Agency","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Education and Skills Funding Agency","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","70","70","38870","37320"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","20","20","[c]","[c]"
"In post","2023","20-29","Declared disabled","Forestry and Land Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Actuary's Department","London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Commercial Organisation","London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Commercial Organisation","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Legal Department","London","30","30","36280","34460"
"In post","2023","20-29","Declared disabled","Government Legal Department","Outside London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Property Agency","London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","London","40","40","31880","29660"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","Outside London","150","145","23790","21780"
"In post","2023","20-29","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","London","5","5","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Land Registry","Outside London","60","60","26650","23390"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","London","120","120","33070","33800"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","Outside London","960","945","27600","27530"
"In post","2023","20-29","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","London","65","65","40990","39110"
"In post","2023","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","470","455","29150","27890"
"In post","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","London","70","70","38720","33820"
"In post","2023","20-29","Declared disabled","HM Treasury (excl. agencies)","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Health and Safety Executive","Outside London","35","35","29460","27320"
"In post","2023","20-29","Declared disabled","Home Office","London","75","75","39910","36180"
"In post","2023","20-29","Declared disabled","Home Office","Outside London","135","130","26140","25880"
"In post","2023","20-29","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Declared disabled","Intellectual Property Office","Outside London","10","10","[c]","[c]"
"In post","2023","20-29","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
