"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","The Insolvency Service","Tyneside","SEO/HEO","40","35","37310","35220"
"In post","2023","The Insolvency Service","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","AA/AO","10","10","21990","22180"
"In post","2023","The Insolvency Service","Wirral","EO","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Wirral","SEO/HEO","20","20","39570","40280"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","AA/AO","85","75","23490","23460"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","EO","75","70","26410","25680"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","G6/G7","105","105","53930","52160"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","SCS level","10","10","[c]","[c]"
"In post","2023","The National Archives","Hounslow and Richmond upon Thames","SEO/HEO","310","300","36760","35470"
"In post","2023","The National Archives","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","The National Archives","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","AA/AO","5","5","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","G6/G7","40","35","64520","65280"
"In post","2023","Transport Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","City of Edinburgh","SEO/HEO","60","60","42010","41640"
"In post","2023","Transport Scotland","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","Glasgow City","AA/AO","40","40","25650","25710"
"In post","2023","Transport Scotland","Glasgow City","EO","35","35","30810","30440"
"In post","2023","Transport Scotland","Glasgow City","G6/G7","115","110","68160","65280"
"In post","2023","Transport Scotland","Glasgow City","SCS level","5","5","[c]","[c]"
"In post","2023","Transport Scotland","Glasgow City","SEO/HEO","215","210","43860","42860"
"In post","2023","Transport Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Transport Scotland","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","Camden and City of London","EO","10","10","[c]","[c]"
"In post","2023","UK Debt Management Office","Camden and City of London","G6/G7","55","55","78630","74000"
"In post","2023","UK Debt Management Office","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Debt Management Office","Camden and City of London","SEO/HEO","50","50","44780","42860"
"In post","2023","UK Export Finance","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Walsall","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","Westminster","EO","65","60","32380","32300"
"In post","2023","UK Export Finance","Westminster","G6/G7","185","180","66760","64530"
"In post","2023","UK Export Finance","Westminster","SCS level","35","35","112620","103480"
"In post","2023","UK Export Finance","Westminster","SEO/HEO","215","210","42680","42250"
"In post","2023","UK Export Finance","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Export Finance","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barnet","AA/AO","140","120","24840","24780"
"In post","2023","UK Health Security Agency","Barnet","EO","155","145","29360","28620"
"In post","2023","UK Health Security Agency","Barnet","G6/G7","270","260","60460","56500"
"In post","2023","UK Health Security Agency","Barnet","SCS level","45","40","122610","112570"
"In post","2023","UK Health Security Agency","Barnet","SEO/HEO","435","425","39170","40880"
"In post","2023","UK Health Security Agency","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","56880","56490"
"In post","2023","UK Health Security Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Birmingham","AA/AO","50","45","21690","21210"
"In post","2023","UK Health Security Agency","Birmingham","EO","40","35","25810","24870"
"In post","2023","UK Health Security Agency","Birmingham","G6/G7","50","50","58010","52200"
"In post","2023","UK Health Security Agency","Birmingham","SCS level","20","15","121760","119880"
"In post","2023","UK Health Security Agency","Birmingham","SEO/HEO","100","95","37200","37060"
"In post","2023","UK Health Security Agency","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Brighton and Hove","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bristol, City of","AA/AO","55","50","22420","22270"
"In post","2023","UK Health Security Agency","Bristol, City of","EO","20","20","26620","27060"
"In post","2023","UK Health Security Agency","Bristol, City of","G6/G7","45","40","62560","57080"
"In post","2023","UK Health Security Agency","Bristol, City of","SCS level","15","15","114660","102410"
"In post","2023","UK Health Security Agency","Bristol, City of","SEO/HEO","90","80","37100","37060"
"In post","2023","UK Health Security Agency","Bromley","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Calderdale and Kirklees","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Health Security Agency","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cambridgeshire CC","AA/AO","35","35","22760","22820"
"In post","2023","UK Health Security Agency","Cambridgeshire CC","EO","20","15","26560","26630"
"In post","2023","UK Health Security Agency","Cambridgeshire CC","G6/G7","35","30","57840","53620"
"In post","2023","UK Health Security Agency","Cambridgeshire CC","SCS level","15","10","116150","108900"
"In post","2023","UK Health Security Agency","Cambridgeshire CC","SEO/HEO","45","40","36960","35570"
"In post","2023","UK Health Security Agency","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cheshire East","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Cornwall and Isles of Scilly","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Health Security Agency","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Health Security Agency","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
