"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Department for Work and Pensions","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department for Work and Pensions","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Digital, Data and Technology","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","G6/G7","15","[c]","63550","66850"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Medicine","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","AA/AO","15","[c]","21730","21400"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","EO","45","[c]","26390","26450"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","G6/G7","100","[c]","57100","54460"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","SCS level","30","[c]","87000","79980"
"Leaver CS","2023","40-49","Department of Health and Social Care","Operational Delivery","SEO/HEO","110","[c]","36340","36820"
"Leaver CS","2023","40-49","Department of Health and Social Care","Other","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","G6/G7","20","[c]","59320","53920"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Science and Engineering","SEO/HEO","80","[c]","35770","35610"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","G6/G7","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Department of Health and Social Care","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Foreign, Commonwealth and Development Office","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Digital, Data and Technology","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Digital, Data and Technology","SEO/HEO","20","[c]","42180","39520"
"Leaver CS","2023","40-49","HM Land Registry","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","AA/AO","15","[c]","23510","23390"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Land Registry","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","AA/AO","215","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Operational Delivery","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tax","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tax","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tax","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Revenue and Customs","Tax","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","HM Treasury","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Home Office","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
