"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Devon","Outside London","SEO/HEO","2015","1900","38270","37710"
"In post","2023","Declared non-disabled","Devon","Outside London","Unknown","350","330","33290","31920"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","AA/AO","1045","965","24460","22220"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","EO","1005","915","28530","28120"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","G6/G7","230","225","60820","57780"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","SEO/HEO","1065","1020","38250","36050"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","240","220","29080","26840"
"In post","2023","Declared non-disabled","East Anglia","Outside London","AA/AO","3070","2825","25620","23230"
"In post","2023","Declared non-disabled","East Anglia","Outside London","EO","2065","1895","28740","28120"
"In post","2023","Declared non-disabled","East Anglia","Outside London","G6/G7","605","580","59510","56450"
"In post","2023","Declared non-disabled","East Anglia","Outside London","SCS level","40","40","96700","96520"
"In post","2023","Declared non-disabled","East Anglia","Outside London","SEO/HEO","2155","2065","37590","35410"
"In post","2023","Declared non-disabled","East Anglia","Outside London","Unknown","620","565","29840","27740"
"In post","2023","Declared non-disabled","East Wales","Outside London","AA/AO","3200","2925","23810","22520"
"In post","2023","Declared non-disabled","East Wales","Outside London","EO","3160","2950","28250","28120"
"In post","2023","Declared non-disabled","East Wales","Outside London","G6/G7","2270","2175","60320","59480"
"In post","2023","Declared non-disabled","East Wales","Outside London","SCS level","245","235","87110","81600"
"In post","2023","Declared non-disabled","East Wales","Outside London","SEO/HEO","4775","4565","38830","38600"
"In post","2023","Declared non-disabled","East Wales","Outside London","Unknown","430","405","30900","29050"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","1460","1320","26630","25340"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","1110","1005","28740","28120"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","125","120","59740","56570"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","500","470","37700","34850"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","315","285","30890","29050"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","AA/AO","2690","2495","23730","22520"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","EO","2640","2465","29440","28540"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","G6/G7","2005","1915","64970","65280"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","SCS level","180","170","91110","85200"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","SEO/HEO","3590","3440","40510","38530"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Essex","Outside London","AA/AO","785","705","25380","25610"
"In post","2023","Declared non-disabled","Essex","Outside London","EO","1180","1070","29830","31280"
"In post","2023","Declared non-disabled","Essex","Outside London","G6/G7","155","150","62780","59640"
"In post","2023","Declared non-disabled","Essex","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Essex","Outside London","SEO/HEO","545","520","38010","37520"
"In post","2023","Declared non-disabled","Essex","Outside London","Unknown","305","285","30490","26840"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","2540","2350","24040","22220"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","2755","2535","27900","27860"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","4055","3905","57600","55980"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","230","225","97060","89870"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","8435","8085","37720","37300"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1600","1525","39820","35720"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","AA/AO","3180","2890","23060","21780"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","EO","3500","3275","27880","28120"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","G6/G7","2030","1970","58910","56940"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","SCS level","120","115","93400","86740"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","SEO/HEO","4255","4115","37100","35000"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","Unknown","890","845","30190","26840"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","AA/AO","2390","2080","24160","22220"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","EO","2000","1860","28370","28120"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","G6/G7","1475","1415","58500","56180"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SCS level","65","65","94410","91820"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","3115","3000","37590","36540"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","385","360","30260","26840"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","1035","960","24850","22220"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","730","675","28590","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","145","140","60640","55420"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","505","480","37860","37300"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","290","270","31200","29050"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","AA/AO","540","500","24130","23190"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","EO","430","400","29840","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","G6/G7","75","70","62520","59690"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","SEO/HEO","320","310","38970","38470"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Inner London - East","London","AA/AO","1395","1275","27870","26400"
"In post","2023","Declared non-disabled","Inner London - East","London","EO","2495","2345","32150","32520"
"In post","2023","Declared non-disabled","Inner London - East","London","G6/G7","2795","2710","64840","64140"
"In post","2023","Declared non-disabled","Inner London - East","London","SCS level","390","380","98860","94890"
"In post","2023","Declared non-disabled","Inner London - East","London","SEO/HEO","3405","3310","41950","41410"
"In post","2023","Declared non-disabled","Inner London - East","London","Unknown","665","635","36720","34820"
"In post","2023","Declared non-disabled","Inner London - West","London","AA/AO","2170","2065","27610","25480"
"In post","2023","Declared non-disabled","Inner London - West","London","EO","3775","3650","30630","30200"
"In post","2023","Declared non-disabled","Inner London - West","London","G6/G7","14785","14280","61740","59510"
"In post","2023","Declared non-disabled","Inner London - West","London","SCS level","2500","2405","90150","81480"
"In post","2023","Declared non-disabled","Inner London - West","London","SEO/HEO","12540","12290","40270","40470"
"In post","2023","Declared non-disabled","Inner London - West","London","Unknown","145","140","38130","34820"
"In post","2023","Declared non-disabled","Kent","Outside London","AA/AO","1690","1575","27040","25610"
"In post","2023","Declared non-disabled","Kent","Outside London","EO","2270","2090","29180","27650"
"In post","2023","Declared non-disabled","Kent","Outside London","G6/G7","205","195","62570","59290"
"In post","2023","Declared non-disabled","Kent","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Kent","Outside London","SEO/HEO","1110","1060","37600","37300"
"In post","2023","Declared non-disabled","Kent","Outside London","Unknown","330","305","30040","28360"
"In post","2023","Declared non-disabled","Lancashire","Outside London","AA/AO","3570","3180","23640","21690"
"In post","2023","Declared non-disabled","Lancashire","Outside London","EO","3105","2825","28380","28120"
"In post","2023","Declared non-disabled","Lancashire","Outside London","G6/G7","830","795","59220","57480"
"In post","2023","Declared non-disabled","Lancashire","Outside London","SCS level","35","35","85610","80610"
"In post","2023","Declared non-disabled","Lancashire","Outside London","SEO/HEO","2020","1905","37700","36650"
"In post","2023","Declared non-disabled","Lancashire","Outside London","Unknown","495","470","30240","26840"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","AA/AO","1655","1470","24340","21780"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","EO","1160","1065","28510","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","190","180","59920","56450"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","670","635","38340","37130"
