"Status","Year","Age","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Declared disabled","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Grants Management","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","East Midlands (England)","25","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","East of England","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","London","70","70","45870","43310"
"In post","2023","30-39","Declared disabled","Human Resources","North East (England)","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","North West (England)","55","50","37980","34400"
"In post","2023","30-39","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","Scotland","30","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","South East (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","South West (England)","40","40","34340","32410"
"In post","2023","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","Wales","25","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Human Resources","Yorkshire and The Humber","40","40","36110","34170"
"In post","2023","30-39","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","East of England","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","London","105","100","49770","52790"
"In post","2023","30-39","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","North West (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","Scotland","20","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","South East (England)","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","South West (England)","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","Wales","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Legal","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","No function","East Midlands (England)","410","385","29400","28120"
"In post","2023","30-39","Declared disabled","No function","East of England","290","270","30610","28880"
"In post","2023","30-39","Declared disabled","No function","London","1260","1215","44170","40260"
"In post","2023","30-39","Declared disabled","No function","North East (England)","455","420","28110","27890"
"In post","2023","30-39","Declared disabled","No function","North West (England)","1000","940","29210","28120"
"In post","2023","30-39","Declared disabled","No function","Northern Ireland","55","50","30970","28130"
"In post","2023","30-39","Declared disabled","No function","Overseas","35","35","46360","39450"
"In post","2023","30-39","Declared disabled","No function","Scotland","445","420","30080","28120"
"In post","2023","30-39","Declared disabled","No function","South East (England)","565","530","30410","28480"
"In post","2023","30-39","Declared disabled","No function","South West (England)","535","510","32590","31450"
"In post","2023","30-39","Declared disabled","No function","Unknown","20","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","No function","Wales","555","520","28460","27890"
"In post","2023","30-39","Declared disabled","No function","West Midlands (England)","505","475","30410","28120"
"In post","2023","30-39","Declared disabled","No function","Yorkshire and The Humber","555","525","31530","28130"
"In post","2023","30-39","Declared disabled","Project Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","London","100","100","52720","54240"
"In post","2023","30-39","Declared disabled","Project Delivery","North East (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","North West (England)","50","50","44190","42500"
"In post","2023","30-39","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","Scotland","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","South East (England)","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","South West (England)","140","135","40600","39890"
"In post","2023","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","Wales","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","West Midlands (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Project Delivery","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","London","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","North East (England)","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Scotland","10","10","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","South East (England)","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","South West (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Wales","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Property","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","London","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Scotland","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","South East (England)","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","South West (England)","25","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Security","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","London","50","50","45680","43650"
"In post","2023","30-39","Declared disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Scotland","410","395","37980","34730"
"In post","2023","30-39","Declared disabled","Unknown","South East (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","South West (England)","70","70","40580","39890"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Wales","65","60","37690","33570"
"In post","2023","30-39","Declared disabled","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","30-39","Declared disabled","Unknown","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","East of England","85","80","35140","37300"
"In post","2023","30-39","Declared non-disabled","Analysis","London","785","765","56320","55840"
"In post","2023","30-39","Declared non-disabled","Analysis","North East (England)","65","60","43790","41500"
"In post","2023","30-39","Declared non-disabled","Analysis","North West (England)","120","115","46840","43250"
"In post","2023","30-39","Declared non-disabled","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","Scotland","45","45","48580","41150"
"In post","2023","30-39","Declared non-disabled","Analysis","South East (England)","155","150","44490","41800"
"In post","2023","30-39","Declared non-disabled","Analysis","South West (England)","160","150","41690","39890"
"In post","2023","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","Wales","195","185","41160","39300"
"In post","2023","30-39","Declared non-disabled","Analysis","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Analysis","Yorkshire and The Humber","135","125","45800","43250"
"In post","2023","30-39","Declared non-disabled","Commercial","East Midlands (England)","20","20","[c]","[c]"
"In post","2023","30-39","Declared non-disabled","Commercial","East of England","30","25","[c]","[c]"
