"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","55","50","31410","29240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Shetland Islands","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South Hampshire","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","Outside London","10","10","36480","36410"
"In post","2023","Department for Business, Energy and Industrial Strategy","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","30","30","34920","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","110","100","32660","31620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","100","100","45950","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","225","210","33640","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wandsworth","London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","5270","5155","51920","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wiltshire","Outside London","15","15","33310","32810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","40","35","34200","34400"
"In post","2023","Department for Business, Energy and Industrial Strategy","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Belfast","Outside London","20","20","33310","31880"
"In post","2023","Department for Digital, Culture, Media and Sport","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Bristol, City of","Outside London","15","15","50400","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","Outside London","20","20","53290","51370"
"In post","2023","Department for Digital, Culture, Media and Sport","City of Edinburgh","Outside London","15","15","39890","36160"
"In post","2023","Department for Digital, Culture, Media and Sport","Darlington","Outside London","20","20","36510","32290"
"In post","2023","Department for Digital, Culture, Media and Sport","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Leeds","Outside London","10","10","44260","39430"
"In post","2023","Department for Digital, Culture, Media and Sport","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Manchester","Outside London","150","150","42500","36560"
"In post","2023","Department for Digital, Culture, Media and Sport","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Tyneside","Outside London","15","15","41800","37560"
"In post","2023","Department for Digital, Culture, Media and Sport","Westminster","London","1640","1610","50180","53030"
"In post","2023","Department for Education","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Barnsley, Doncaster and Rotherham","Outside London","10","10","59280","52150"
"In post","2023","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Department for Education","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bradford","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Education","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bristol, City of","Outside London","325","315","44790","42380"
"In post","2023","Department for Education","Bromley","London","5","5","[c]","[c]"
"In post","2023","Department for Education","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Cambridgeshire CC","Outside London","45","45","48570","51640"
"In post","2023","Department for Education","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Coventry","Outside London","1255","1220","42120","37710"
"In post","2023","Department for Education","Croydon","London","45","45","46410","41440"
"In post","2023","Department for Education","Darlington","Outside London","775","745","39720","37590"
"In post","2023","Department for Education","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Devon CC","Outside London","15","15","57810","62540"
"In post","2023","Department for Education","Dorset","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Durham","Outside London","15","15","51280","51910"
"In post","2023","Department for Education","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester South East","Outside London","10","10","49280","52030"
"In post","2023","Department for Education","Greater Manchester South West","Outside London","10","10","62950","64000"
"In post","2023","Department for Education","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Haringey and Islington","London","[c]","[c]","[c]","[c]"
