"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Bedfordshire and Hertfordshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - East","Undeclared","30","[c]","44050","40630"
"New entrant CS","2023","Undeclared","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Inner London - West","Undeclared","50","[c]","37910","35040"
"New entrant CS","2023","Undeclared","London","Inner London - West","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North East (England)","Tees Valley and Durham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cheshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Lancashire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","35","[c]","35550","33830"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","550","[c]","26650","23230"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","265","[c]","24760","22810"
"New entrant CS","2023","Unknown","East Midlands (England)","Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Lincolnshire","Unknown","120","[c]","26350","24320"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","165","[c]","27640","25750"
"New entrant CS","2023","Unknown","East of England","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","Unknown","430","[c]","26860","23230"
"New entrant CS","2023","Unknown","East of England","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Essex","Unknown","205","[c]","26420","23640"
"New entrant CS","2023","Unknown","London","Inner London - East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Inner London - East","Unknown","425","[c]","33540","28400"
"New entrant CS","2023","Unknown","London","Inner London - West","Heterosexual / straight","40","[c]","38270","34550"
"New entrant CS","2023","Unknown","London","Inner London - West","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Inner London - West","Undeclared","95","[c]","37670","34190"
"New entrant CS","2023","Unknown","London","Inner London - West","Unknown","1475","[c]","37110","33830"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Unknown","160","[c]","30980","30780"
"New entrant CS","2023","Unknown","London","Outer London - South","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - South","Unknown","770","[c]","30980","29750"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Unknown","675","[c]","31280","29750"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Unknown","480","[c]","26940","22520"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Unknown","505","[c]","25700","23230"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","Unknown","150","[c]","28370","28880"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","Unknown","90","[c]","25270","22150"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Unknown","780","[c]","28560","25750"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Unknown","330","[c]","26880","23640"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","Unknown","1740","[c]","23980","22400"
"New entrant CS","2023","Unknown","Northern Ireland","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Northern Ireland","Northern Ireland","Unknown","260","[c]","25350","22520"
"New entrant CS","2023","Unknown","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Overseas","Overseas","Unknown","45","[c]","50340","46390"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Eastern Scotland","Unknown","1400","[c]","31530","29100"
"New entrant CS","2023","Unknown","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Highlands and Islands","Unknown","75","[c]","26810","24710"
"New entrant CS","2023","Unknown","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","North Eastern Scotland","Unknown","85","[c]","30010","29100"
"New entrant CS","2023","Unknown","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","Southern Scotland","Unknown","300","[c]","25590","23190"
"New entrant CS","2023","Unknown","Scotland","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
