"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Project Delivery","SEO/HEO","SEO","55","[c]","41250","41200"
"Leaver Dept.","2023","30-39","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Science and Engineering","G6/G7","G7","10","[c]","52040","49260"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","HEO","15","[c]","32990","33300"
"Leaver Dept.","2023","30-39","Science and Engineering","SEO/HEO","SEO","15","[c]","40740","39890"
"Leaver Dept.","2023","30-39","Security","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Social Research","SEO/HEO","SEO","20","[c]","42430","43250"
"Leaver Dept.","2023","30-39","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","HEO","25","[c]","33590","33250"
"Leaver Dept.","2023","30-39","Statistics","SEO/HEO","SEO","10","[c]","42270","42770"
"Leaver Dept.","2023","30-39","Tax","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","AA/AO","AO","25","[c]","23560","21720"
"Leaver Dept.","2023","30-39","Unknown","EO","EO","60","[c]","27240","27500"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G6","95","[c]","66850","66440"
"Leaver Dept.","2023","30-39","Unknown","G6/G7","G7","240","[c]","55500","56200"
"Leaver Dept.","2023","30-39","Unknown","SCS level","SCS level","30","[c]","75310","73020"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","HEO","220","[c]","34020","34250"
"Leaver Dept.","2023","30-39","Unknown","SEO/HEO","SEO","150","[c]","41490","41750"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","G6/G7","G7","15","[c]","53340","55420"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","SEO/HEO","SEO","35","[c]","42030","41590"
"Leaver Dept.","2023","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","G6/G7","G7","15","[c]","57090","57320"
"Leaver Dept.","2023","40-49","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","EO","EO","20","[c]","29000","28120"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","EO","EO","20","[c]","27610","27170"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","G6","20","[c]","68730","67770"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","G6/G7","G7","50","[c]","55860","56450"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","HEO","25","[c]","33590","32800"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","SEO/HEO","SEO","55","[c]","42310","42510"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","G6/G7","G6","15","[c]","71930","72710"
"Leaver Dept.","2023","40-49","Finance","G6/G7","G7","15","[c]","53330","52370"
"Leaver Dept.","2023","40-49","Finance","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","HEO","25","[c]","33490","34110"
"Leaver Dept.","2023","40-49","Finance","SEO/HEO","SEO","30","[c]","39590","38470"
"Leaver Dept.","2023","40-49","Human Resources","AA/AO","AO","15","[c]","22280","22220"
"Leaver Dept.","2023","40-49","Human Resources","EO","EO","10","[c]","27440","26960"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","G6/G7","G7","15","[c]","54580","54610"
"Leaver Dept.","2023","40-49","Human Resources","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","HEO","40","[c]","33130","32530"
"Leaver Dept.","2023","40-49","Human Resources","SEO/HEO","SEO","30","[c]","41310","41510"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","G6/G7","G6","15","[c]","69220","68750"
"Leaver Dept.","2023","40-49","Legal","G6/G7","G7","25","[c]","55380","53400"
"Leaver Dept.","2023","40-49","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO/HEO","SEO","15","[c]","42620","43080"
"Leaver Dept.","2023","40-49","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","AA/AO","AO","375","[c]","22030","21690"
"Leaver Dept.","2023","40-49","Operational Delivery","EO","EO","480","[c]","28190","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","G6/G7","G6","20","[c]","67240","66940"
"Leaver Dept.","2023","40-49","Operational Delivery","G6/G7","G7","60","[c]","55080","53570"
"Leaver Dept.","2023","40-49","Operational Delivery","SCS level","SCS level","15","[c]","93260","77650"
"Leaver Dept.","2023","40-49","Operational Delivery","SEO/HEO","HEO","160","[c]","33610","34030"
"Leaver Dept.","2023","40-49","Operational Delivery","SEO/HEO","SEO","100","[c]","40190","39290"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","AA/AO","AO","20","[c]","22010","21690"
"Leaver Dept.","2023","40-49","Other","EO","EO","15","[c]","27950","27570"
"Leaver Dept.","2023","40-49","Other","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","EO","EO","15","[c]","28560","28120"
"Leaver Dept.","2023","40-49","Policy","G6/G7","G6","50","[c]","66680","65420"
"Leaver Dept.","2023","40-49","Policy","G6/G7","G7","85","[c]","55530","55120"
"Leaver Dept.","2023","40-49","Policy","SCS level","SCS level","50","[c]","87590","78870"
"Leaver Dept.","2023","40-49","Policy","SEO/HEO","HEO","65","[c]","34290","34170"
"Leaver Dept.","2023","40-49","Policy","SEO/HEO","SEO","55","[c]","40970","40050"
"Leaver Dept.","2023","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","G6","15","[c]","66150","65820"
"Leaver Dept.","2023","40-49","Project Delivery","G6/G7","G7","25","[c]","53860","54000"
"Leaver Dept.","2023","40-49","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","HEO","25","[c]","33670","34030"
"Leaver Dept.","2023","40-49","Project Delivery","SEO/HEO","SEO","45","[c]","40890","40840"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO/HEO","SEO","15","[c]","43670","44150"
"Leaver Dept.","2023","40-49","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","EO","45","[c]","27930","27500"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","G6","60","[c]","68000","67200"
"Leaver Dept.","2023","40-49","Unknown","G6/G7","G7","105","[c]","55430","54760"
"Leaver Dept.","2023","40-49","Unknown","SCS level","SCS level","60","[c]","85900","78350"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","HEO","70","[c]","34630","34550"
"Leaver Dept.","2023","40-49","Unknown","SEO/HEO","SEO","55","[c]","42450","41760"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","G6/G7","G7","15","[c]","51610","52610"
"Leaver Dept.","2023","50-59","Commercial","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","SEO/HEO","SEO","20","[c]","42050","42000"
"Leaver Dept.","2023","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","AA/AO","AO","10","[c]","22950","21690"
"Leaver Dept.","2023","50-59","Counter Fraud","EO","EO","20","[c]","29010","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","EO","EO","10","[c]","28590","28120"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","G6/G7","G7","25","[c]","54620","53880"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","SEO/HEO","HEO","20","[c]","34520","34300"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","SEO/HEO","SEO","25","[c]","40500","38900"
"Leaver Dept.","2023","50-59","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","EO","EO","10","[c]","28660","28120"
