"Status","Year","Disability","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Communications","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Corporate Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Angus and Dundee City","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Barking & Dagenham and Havering","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Barnet","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bedford","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Belfast","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Berkshire","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Birmingham","Outside London","45","40","29760","28120"
"In post","2023","Declared disabled","Counter Fraud","Blackburn with Darwen","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Brighton and Hove","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bristol, City of","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Bromley","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Calderdale and Kirklees","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","25","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Central Valleys","Outside London","50","40","27850","28120"
"In post","2023","Declared disabled","Counter Fraud","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","City of Edinburgh","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Cornwall and Isles of Scilly","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Croydon","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dudley","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Durham","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Ealing","London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","35","30","24390","21690"
"In post","2023","Declared disabled","Counter Fraud","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Kent","Outside London","55","50","29250","25610"
"In post","2023","Declared disabled","Counter Fraud","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","East Sussex CC","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Essex Haven Gateway","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Essex Thames Gateway","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Glasgow City","Outside London","35","30","29310","28120"
"In post","2023","Declared disabled","Counter Fraud","Gloucestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester North East","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester North West","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Greater Manchester South West","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hackney and Newham","London","35","35","37730","32520"
"In post","2023","Declared disabled","Counter Fraud","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hertfordshire CC","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Isle of Wight","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Kingston upon Hull, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lambeth","London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Leeds","Outside London","45","40","34000","28400"
"In post","2023","Declared disabled","Counter Fraud","Leicester","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lincolnshire CC","Outside London","10","5","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Liverpool","Outside London","35","35","30370","28120"
"In post","2023","Declared disabled","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Manchester","Outside London","15","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Mid Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Counter Fraud","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
