"Status","Year","Age","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","Debt","East Midlands (England)","90","[c]","22670","22520"
"New entrant CS","2023","20-29","Debt","London","85","[c]","26920","26920"
"New entrant CS","2023","20-29","Debt","North East (England)","105","[c]","22470","22520"
"New entrant CS","2023","20-29","Debt","North West (England)","45","[c]","22440","22520"
"New entrant CS","2023","20-29","Debt","Scotland","120","[c]","22540","22520"
"New entrant CS","2023","20-29","Debt","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Debt","Wales","45","[c]","22310","22520"
"New entrant CS","2023","20-29","Debt","West Midlands (England)","165","[c]","22020","21690"
"New entrant CS","2023","20-29","Debt","Yorkshire and The Humber","115","[c]","22550","22520"
"New entrant CS","2023","20-29","Digital, Data & Technology","East Midlands (England)","15","[c]","29010","29160"
"New entrant CS","2023","20-29","Digital, Data & Technology","East of England","15","[c]","30140","28120"
"New entrant CS","2023","20-29","Digital, Data & Technology","London","280","[c]","35280","35010"
"New entrant CS","2023","20-29","Digital, Data & Technology","North East (England)","95","[c]","31710","28120"
"New entrant CS","2023","20-29","Digital, Data & Technology","North West (England)","150","[c]","33290","31270"
"New entrant CS","2023","20-29","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Scotland","40","[c]","31650","29000"
"New entrant CS","2023","20-29","Digital, Data & Technology","South East (England)","60","[c]","29700","27850"
"New entrant CS","2023","20-29","Digital, Data & Technology","South West (England)","205","[c]","28170","26650"
"New entrant CS","2023","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Digital, Data & Technology","Wales","95","[c]","30970","30840"
"New entrant CS","2023","20-29","Digital, Data & Technology","West Midlands (England)","95","[c]","33000","31120"
"New entrant CS","2023","20-29","Digital, Data & Technology","Yorkshire and The Humber","75","[c]","35000","34290"
"New entrant CS","2023","20-29","Finance","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Finance","London","90","[c]","33440","29730"
"New entrant CS","2023","20-29","Finance","North East (England)","15","[c]","38110","34400"
"New entrant CS","2023","20-29","Finance","North West (England)","30","[c]","28950","27890"
"New entrant CS","2023","20-29","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Finance","Scotland","35","[c]","23550","22520"
"New entrant CS","2023","20-29","Finance","South East (England)","20","[c]","28260","27140"
"New entrant CS","2023","20-29","Finance","South West (England)","50","[c]","26800","26000"
"New entrant CS","2023","20-29","Finance","Wales","15","[c]","27730","26780"
"New entrant CS","2023","20-29","Finance","West Midlands (England)","10","[c]","30240","27960"
"New entrant CS","2023","20-29","Finance","Yorkshire and The Humber","55","[c]","26060","22520"
"New entrant CS","2023","20-29","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","North East (England)","30","[c]","23160","22150"
"New entrant CS","2023","20-29","Grants Management","North West (England)","45","[c]","21920","22150"
"New entrant CS","2023","20-29","Grants Management","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","South West (England)","10","[c]","22060","22150"
"New entrant CS","2023","20-29","Grants Management","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Grants Management","Yorkshire and The Humber","25","[c]","23410","22150"
"New entrant CS","2023","20-29","Human Resources","East Midlands (England)","15","[c]","26370","26980"
"New entrant CS","2023","20-29","Human Resources","East of England","10","[c]","25010","23560"
"New entrant CS","2023","20-29","Human Resources","London","100","[c]","31490","29280"
"New entrant CS","2023","20-29","Human Resources","North East (England)","25","[c]","29940","26780"
"New entrant CS","2023","20-29","Human Resources","North West (England)","65","[c]","26600","24780"
"New entrant CS","2023","20-29","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Human Resources","Scotland","25","[c]","25780","22720"
"New entrant CS","2023","20-29","Human Resources","South East (England)","15","[c]","27050","27080"
"New entrant CS","2023","20-29","Human Resources","South West (England)","60","[c]","25070","22220"
"New entrant CS","2023","20-29","Human Resources","Wales","20","[c]","29380","27650"
"New entrant CS","2023","20-29","Human Resources","West Midlands (England)","20","[c]","29990","27540"
"New entrant CS","2023","20-29","Human Resources","Yorkshire and The Humber","25","[c]","28560","28000"
"New entrant CS","2023","20-29","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","East Midlands (England)","40","[c]","22360","21780"
"New entrant CS","2023","20-29","Legal","East of England","30","[c]","25490","22380"
"New entrant CS","2023","20-29","Legal","London","290","[c]","31050","27760"
"New entrant CS","2023","20-29","Legal","North East (England)","30","[c]","23450","21820"
"New entrant CS","2023","20-29","Legal","North West (England)","60","[c]","26610","24430"
"New entrant CS","2023","20-29","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Scotland","15","[c]","50710","52360"
"New entrant CS","2023","20-29","Legal","South East (England)","60","[c]","24810","24480"
"New entrant CS","2023","20-29","Legal","South West (England)","30","[c]","24330","22870"
"New entrant CS","2023","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Legal","Wales","20","[c]","26840","24430"
"New entrant CS","2023","20-29","Legal","West Midlands (England)","40","[c]","27580","24430"
"New entrant CS","2023","20-29","Legal","Yorkshire and The Humber","65","[c]","27430","25420"
"New entrant CS","2023","20-29","No function","East Midlands (England)","875","[c]","24820","23640"
"New entrant CS","2023","20-29","No function","East of England","755","[c]","25280","23640"
"New entrant CS","2023","20-29","No function","London","2895","[c]","31340","29750"
"New entrant CS","2023","20-29","No function","North East (England)","865","[c]","25140","23640"
"New entrant CS","2023","20-29","No function","North West (England)","2295","[c]","24380","22950"
"New entrant CS","2023","20-29","No function","Northern Ireland","160","[c]","24090","22520"
"New entrant CS","2023","20-29","No function","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","No function","Scotland","850","[c]","24670","23190"
"New entrant CS","2023","20-29","No function","South East (England)","1405","[c]","25910","24550"
"New entrant CS","2023","20-29","No function","South West (England)","955","[c]","25490","23640"
"New entrant CS","2023","20-29","No function","Unknown","50","[c]","25570","23230"
"New entrant CS","2023","20-29","No function","Wales","925","[c]","24140","22520"
"New entrant CS","2023","20-29","No function","West Midlands (England)","1145","[c]","24880","23640"
"New entrant CS","2023","20-29","No function","Yorkshire and The Humber","1550","[c]","25540","24530"
"New entrant CS","2023","20-29","Project Delivery","East Midlands (England)","20","[c]","29520","27320"
"New entrant CS","2023","20-29","Project Delivery","East of England","15","[c]","32400","33500"
"New entrant CS","2023","20-29","Project Delivery","London","225","[c]","32080","29660"
"New entrant CS","2023","20-29","Project Delivery","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","North West (England)","60","[c]","27950","27320"
"New entrant CS","2023","20-29","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Project Delivery","Scotland","15","[c]","30180","28840"
"New entrant CS","2023","20-29","Project Delivery","South East (England)","70","[c]","30450","28840"
"New entrant CS","2023","20-29","Project Delivery","South West (England)","250","[c]","26450","24750"
"New entrant CS","2023","20-29","Project Delivery","Wales","20","[c]","26750","25610"
"New entrant CS","2023","20-29","Project Delivery","West Midlands (England)","20","[c]","32300","30050"
"New entrant CS","2023","20-29","Project Delivery","Yorkshire and The Humber","25","[c]","30000","28840"
"New entrant CS","2023","20-29","Property","East Midlands (England)","25","[c]","22490","22520"
"New entrant CS","2023","20-29","Property","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","London","55","[c]","32060","29000"
"New entrant CS","2023","20-29","Property","North East (England)","40","[c]","23890","22520"
"New entrant CS","2023","20-29","Property","North West (England)","35","[c]","26510","22520"
"New entrant CS","2023","20-29","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","Scotland","15","[c]","25320","24710"
"New entrant CS","2023","20-29","Property","South East (England)","25","[c]","27310","27080"
"New entrant CS","2023","20-29","Property","South West (England)","30","[c]","23910","22520"
"New entrant CS","2023","20-29","Property","Wales","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Property","West Midlands (England)","35","[c]","26120","22520"
"New entrant CS","2023","20-29","Property","Yorkshire and The Humber","25","[c]","27760","24270"
"New entrant CS","2023","20-29","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","East of England","10","[c]","27920","27140"
"New entrant CS","2023","20-29","Security","London","40","[c]","33180","31460"
"New entrant CS","2023","20-29","Security","North West (England)","15","[c]","27700","25350"
"New entrant CS","2023","20-29","Security","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Scotland","90","[c]","24400","24610"
"New entrant CS","2023","20-29","Security","South East (England)","60","[c]","26930","27350"
"New entrant CS","2023","20-29","Security","South West (England)","50","[c]","27580","27500"
"New entrant CS","2023","20-29","Security","Unknown","10","[c]","24070","24330"
"New entrant CS","2023","20-29","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Security","Yorkshire and The Humber","45","[c]","26580","25350"
"New entrant CS","2023","20-29","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","London","300","[c]","29230","28840"
"New entrant CS","2023","20-29","Unknown","North East (England)","15","[c]","31190","28840"
"New entrant CS","2023","20-29","Unknown","North West (England)","45","[c]","24960","21690"
"New entrant CS","2023","20-29","Unknown","Scotland","865","[c]","28430","29100"
"New entrant CS","2023","20-29","Unknown","South East (England)","65","[c]","26840","27330"
"New entrant CS","2023","20-29","Unknown","South West (England)","150","[c]","26490","27330"
"New entrant CS","2023","20-29","Unknown","Unknown","85","[c]","22480","17660"
"New entrant CS","2023","20-29","Unknown","Wales","130","[c]","25980","22150"
"New entrant CS","2023","20-29","Unknown","West Midlands (England)","15","[c]","27930","28840"
"New entrant CS","2023","20-29","Unknown","Yorkshire and The Humber","40","[c]","29240","28120"
"New entrant CS","2023","30-39","Analysis","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","East of England","15","[c]","30800","30350"
"New entrant CS","2023","30-39","Analysis","London","85","[c]","44400","39150"
"New entrant CS","2023","30-39","Analysis","North East (England)","20","[c]","35090","31560"
"New entrant CS","2023","30-39","Analysis","North West (England)","20","[c]","35950","33800"
"New entrant CS","2023","30-39","Analysis","Scotland","10","[c]","43040","35000"
"New entrant CS","2023","30-39","Analysis","South East (England)","30","[c]","35890","32090"
"New entrant CS","2023","30-39","Analysis","South West (England)","35","[c]","34980","32820"
"New entrant CS","2023","30-39","Analysis","Wales","30","[c]","35870","31560"
"New entrant CS","2023","30-39","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Yorkshire and The Humber","15","[c]","39490","38480"
"New entrant CS","2023","30-39","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","London","30","[c]","44350","41070"
"New entrant CS","2023","30-39","Commercial","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","North West (England)","30","[c]","41250","33500"
"New entrant CS","2023","30-39","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","South East (England)","10","[c]","31770","33500"
"New entrant CS","2023","30-39","Commercial","South West (England)","65","[c]","35640","32500"
"New entrant CS","2023","30-39","Commercial","Wales","10","[c]","37250","38620"
"New entrant CS","2023","30-39","Commercial","West Midlands (England)","15","[c]","45000","41000"
"New entrant CS","2023","30-39","Commercial","Yorkshire and The Humber","10","[c]","56550","65500"
"New entrant CS","2023","30-39","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","London","75","[c]","43790","41480"
"New entrant CS","2023","30-39","Communications","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","North West (England)","15","[c]","38060","36170"
"New entrant CS","2023","30-39","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Scotland","10","[c]","36720","34000"
"New entrant CS","2023","30-39","Communications","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","South West (England)","10","[c]","39550","38940"
"New entrant CS","2023","30-39","Communications","Wales","20","[c]","34420","31640"
"New entrant CS","2023","30-39","Communications","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","London","35","[c]","35890","32520"
"New entrant CS","2023","30-39","Counter Fraud","North East (England)","15","[c]","33090","28120"
"New entrant CS","2023","30-39","Counter Fraud","North West (England)","15","[c]","33080","27890"
"New entrant CS","2023","30-39","Counter Fraud","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Scotland","25","[c]","24060","21690"
"New entrant CS","2023","30-39","Counter Fraud","South East (England)","25","[c]","26710","25610"
"New entrant CS","2023","30-39","Counter Fraud","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Wales","20","[c]","27270","25610"
"New entrant CS","2023","30-39","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Yorkshire and The Humber","15","[c]","26710","27650"
"New entrant CS","2023","30-39","Debt","East Midlands (England)","60","[c]","22530","22520"
"New entrant CS","2023","30-39","Debt","London","30","[c]","26920","26920"
"New entrant CS","2023","30-39","Debt","North East (England)","50","[c]","22670","22520"
"New entrant CS","2023","30-39","Debt","North West (England)","20","[c]","22400","22520"
"New entrant CS","2023","30-39","Debt","Scotland","85","[c]","22530","22520"
"New entrant CS","2023","30-39","Debt","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Wales","25","[c]","22460","22520"
"New entrant CS","2023","30-39","Debt","West Midlands (England)","90","[c]","21920","21690"
"New entrant CS","2023","30-39","Debt","Yorkshire and The Humber","25","[c]","22280","22520"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Midlands (England)","10","[c]","36780","30520"
"New entrant CS","2023","30-39","Digital, Data & Technology","East of England","15","[c]","38300","37300"
"New entrant CS","2023","30-39","Digital, Data & Technology","London","200","[c]","47180","43130"
"New entrant CS","2023","30-39","Digital, Data & Technology","North East (England)","100","[c]","41650","39860"
"New entrant CS","2023","30-39","Digital, Data & Technology","North West (England)","155","[c]","38280","34840"
"New entrant CS","2023","30-39","Digital, Data & Technology","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Scotland","30","[c]","39510","38730"
"New entrant CS","2023","30-39","Digital, Data & Technology","South East (England)","40","[c]","40180","37750"
"New entrant CS","2023","30-39","Digital, Data & Technology","South West (England)","105","[c]","34910","33430"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Wales","95","[c]","38340","35570"
"New entrant CS","2023","30-39","Digital, Data & Technology","West Midlands (England)","90","[c]","40420","37290"
"New entrant CS","2023","30-39","Digital, Data & Technology","Yorkshire and The Humber","85","[c]","39650","38470"
"New entrant CS","2023","30-39","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","45","[c]","44150","41550"
"New entrant CS","2023","30-39","Finance","North East (England)","10","[c]","41090","41380"
"New entrant CS","2023","30-39","Finance","North West (England)","20","[c]","34350","28840"
"New entrant CS","2023","30-39","Finance","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Scotland","25","[c]","27350","23190"
"New entrant CS","2023","30-39","Finance","South East (England)","15","[c]","27320","27080"
"New entrant CS","2023","30-39","Finance","South West (England)","25","[c]","33410","27370"
"New entrant CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Wales","15","[c]","29920","21950"
"New entrant CS","2023","30-39","Finance","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Yorkshire and The Humber","20","[c]","32330","34170"
"New entrant CS","2023","30-39","Grants Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","North East (England)","20","[c]","24450","22150"
"New entrant CS","2023","30-39","Grants Management","North West (England)","30","[c]","22800","22150"
"New entrant CS","2023","30-39","Grants Management","South East (England)","10","[c]","24600","22150"
"New entrant CS","2023","30-39","Grants Management","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Yorkshire and The Humber","15","[c]","22720","22150"
"New entrant CS","2023","30-39","Human Resources","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","50","[c]","37950","35040"
"New entrant CS","2023","30-39","Human Resources","North East (England)","20","[c]","33650","32390"
"New entrant CS","2023","30-39","Human Resources","North West (England)","60","[c]","32650","30320"
"New entrant CS","2023","30-39","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Scotland","25","[c]","32270","30950"
"New entrant CS","2023","30-39","Human Resources","South East (England)","20","[c]","32390","31060"
"New entrant CS","2023","30-39","Human Resources","South West (England)","45","[c]","30340","27080"
"New entrant CS","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Wales","20","[c]","32950","31390"
"New entrant CS","2023","30-39","Human Resources","West Midlands (England)","20","[c]","32780","31270"
"New entrant CS","2023","30-39","Human Resources","Yorkshire and The Humber","15","[c]","36470","35030"
"New entrant CS","2023","30-39","Internal Audit","London","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","East Midlands (England)","20","[c]","35860","38760"
"New entrant CS","2023","30-39","Legal","East of England","10","[c]","32830","32830"
"New entrant CS","2023","30-39","Legal","London","180","[c]","45950","52020"
"New entrant CS","2023","30-39","Legal","North East (England)","20","[c]","31780","32830"
"New entrant CS","2023","30-39","Legal","North West (England)","60","[c]","41230","38760"
"New entrant CS","2023","30-39","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Scotland","20","[c]","50640","52360"
"New entrant CS","2023","30-39","Legal","South East (England)","30","[c]","37440","37680"
"New entrant CS","2023","30-39","Legal","South West (England)","25","[c]","43220","51380"
"New entrant CS","2023","30-39","Legal","Wales","20","[c]","40270","38760"
"New entrant CS","2023","30-39","Legal","West Midlands (England)","25","[c]","32400","28930"
"New entrant CS","2023","30-39","Legal","Yorkshire and The Humber","45","[c]","41080","45230"
"New entrant CS","2023","30-39","No function","East Midlands (England)","480","[c]","27600","24070"
"New entrant CS","2023","30-39","No function","East of England","465","[c]","26990","24820"
"New entrant CS","2023","30-39","No function","London","1215","[c]","36970","33800"
"New entrant CS","2023","30-39","No function","North East (England)","570","[c]","26860","24820"
"New entrant CS","2023","30-39","No function","North West (England)","1425","[c]","26160","23640"
"New entrant CS","2023","30-39","No function","Northern Ireland","125","[c]","25420","22520"
"New entrant CS","2023","30-39","No function","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Scotland","580","[c]","26880","24710"
"New entrant CS","2023","30-39","No function","South East (England)","840","[c]","28580","25790"
"New entrant CS","2023","30-39","No function","South West (England)","630","[c]","30630","28880"
"New entrant CS","2023","30-39","No function","Unknown","35","[c]","25370","24570"
"New entrant CS","2023","30-39","No function","Wales","585","[c]","25290","22520"
"New entrant CS","2023","30-39","No function","West Midlands (England)","715","[c]","27270","24680"
"New entrant CS","2023","30-39","No function","Yorkshire and The Humber","885","[c]","27390","25750"
"New entrant CS","2023","30-39","Project Delivery","East Midlands (England)","10","[c]","36100","32160"
"New entrant CS","2023","30-39","Project Delivery","East of England","10","[c]","38090","33500"
"New entrant CS","2023","30-39","Project Delivery","London","95","[c]","47610","41370"
"New entrant CS","2023","30-39","Project Delivery","North East (England)","15","[c]","33120","30480"
"New entrant CS","2023","30-39","Project Delivery","North West (England)","35","[c]","40830","38980"
"New entrant CS","2023","30-39","Project Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Scotland","15","[c]","46770","50500"
"New entrant CS","2023","30-39","Project Delivery","South East (England)","40","[c]","39560","37760"
"New entrant CS","2023","30-39","Project Delivery","South West (England)","150","[c]","35990","35000"
"New entrant CS","2023","30-39","Project Delivery","Wales","15","[c]","43740","41880"
"New entrant CS","2023","30-39","Project Delivery","West Midlands (England)","25","[c]","38260","34400"
"New entrant CS","2023","30-39","Project Delivery","Yorkshire and The Humber","15","[c]","38400","39550"
"New entrant CS","2023","30-39","Property","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","20","[c]","38950","39350"
"New entrant CS","2023","30-39","Property","North East (England)","30","[c]","24980","22520"
"New entrant CS","2023","30-39","Property","North West (England)","25","[c]","30350","25970"
"New entrant CS","2023","30-39","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Scotland","10","[c]","34210","34990"
"New entrant CS","2023","30-39","Property","South East (England)","15","[c]","40690","37330"
"New entrant CS","2023","30-39","Property","South West (England)","30","[c]","28050","22520"
"New entrant CS","2023","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","West Midlands (England)","20","[c]","32320","26020"
"New entrant CS","2023","30-39","Property","Yorkshire and The Humber","15","[c]","39050","38470"
"New entrant CS","2023","30-39","Security","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","15","[c]","44000","37850"
"New entrant CS","2023","30-39","Security","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Scotland","65","[c]","28440","25350"
"New entrant CS","2023","30-39","Security","South East (England)","45","[c]","30700","27500"
"New entrant CS","2023","30-39","Security","South West (England)","35","[c]","29230","27500"
"New entrant CS","2023","30-39","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Yorkshire and The Humber","20","[c]","28630","25830"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","40","[c]","41150","39150"
"New entrant CS","2023","30-39","Unknown","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North West (England)","10","[c]","33750","28120"
"New entrant CS","2023","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scotland","1005","[c]","32520","29100"
"New entrant CS","2023","30-39","Unknown","South East (England)","20","[c]","36040","33140"
"New entrant CS","2023","30-39","Unknown","South West (England)","45","[c]","36380","34260"
"New entrant CS","2023","30-39","Unknown","Unknown","25","[c]","26850","17820"
"New entrant CS","2023","30-39","Unknown","Wales","80","[c]","37640","36590"
"New entrant CS","2023","30-39","Unknown","West Midlands (England)","10","[c]","36630","37710"
"New entrant CS","2023","30-39","Unknown","Yorkshire and The Humber","15","[c]","28480","28120"
"New entrant CS","2023","40-49","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","25","[c]","50740","43320"
"New entrant CS","2023","40-49","Analysis","North East (England)","10","[c]","39820","36040"
"New entrant CS","2023","40-49","Analysis","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","South East (England)","15","[c]","39910","37070"
"New entrant CS","2023","40-49","Analysis","South West (England)","15","[c]","35870","32800"
"New entrant CS","2023","40-49","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Wales","15","[c]","42650","40270"
"New entrant CS","2023","40-49","Analysis","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","35","[c]","55230","43350"
"New entrant CS","2023","40-49","Commercial","North East (England)","[c]","[c]","[c]","[c]"
