"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Licensing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Driver and Vehicle Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Education and Skills Funding Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Actuary's Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Commercial Organisation","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Internal Audit Agency","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Legal Department","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Government Property Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","AO","70","[c]","21540","21780"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Courts and Tribunals Service","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","AA","85","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","AO","265","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","EO","70","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Prison and Probation Service","Outside London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","AO","80","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Health and Safety Executive","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Legal Aid Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Maritime and Coastguard Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","AA","35","[c]","21290","20750"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","AO","65","[c]","27950","22650"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","EO","40","[c]","29980","28410"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","HEO","45","[c]","36490","34300"
"Leaver CS","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","SEO","20","[c]","[c]","[c]"
