"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Transport","Statistics","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Inner London - West","20","20","50010","43760"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Inner London - West","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","South Yorkshire","10","10","48470","48960"
"In post","2023","Analysis","Department for Work and Pensions","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Inner London - West","25","25","44610","39150"
"In post","2023","Analysis","Department for Work and Pensions","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Other","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Greater Manchester","20","20","36150","34170"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Inner London - West","95","90","50050","43760"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","South Yorkshire","50","45","49230","51670"
"In post","2023","Analysis","Department for Work and Pensions","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Policy","West Yorkshire","20","20","46220","43700"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","20","20","44910","40840"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Merseyside","10","10","41230","40820"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Social Research","Inner London - West","25","20","48200","43760"
"In post","2023","Analysis","Department for Work and Pensions","Social Research","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions","Social Research","South Yorkshire","10","10","55540","56050"
