"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","100","100","26030","25830"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","810","790","29110","28880"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","LGBO","100","100","28420","28120"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Undeclared","35","35","28740","28120"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","300","295","28890","28080"
"In post","2023","20-29","West Midlands (England)","West Midlands","Heterosexual / straight","2285","2240","28600","27890"
"In post","2023","20-29","West Midlands (England)","West Midlands","LGBO","215","215","29690","28120"
"In post","2023","20-29","West Midlands (England)","West Midlands","Undeclared","150","150","27870","25560"
"In post","2023","20-29","West Midlands (England)","West Midlands","Unknown","1015","985","26750","25300"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","500","490","28030","28880"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","60","55","26760","28120"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","160","155","26510","25830"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","375","370","29140","27430"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","LGBO","85","85","27620","25920"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","Undeclared","40","40","30640","27720"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","130","130","27910","27090"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","1000","985","29910","28120"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","LGBO","130","130","30920","28880"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","Undeclared","60","60","30260","28120"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","645","640","27010","25750"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","2245","2205","29460","28120"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","LGBO","280","280","30710","28880"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","Undeclared","210","210","31270","29250"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","Unknown","1120","1105","27890","27890"
"In post","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","2040","1935","33600","31270"
"In post","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","205","200","32490","30410"
"In post","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","160","150","33440","32060"
"In post","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","660","625","31030","28130"
"In post","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","880","815","30160","28120"
"In post","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","85","85","30500","30410"
"In post","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","85","80","30110","29470"
"In post","2023","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","220","200","27880","26960"
"In post","2023","30-39","East Midlands (England)","Lincolnshire","Heterosexual / straight","395","380","31810","30410"
"In post","2023","30-39","East Midlands (England)","Lincolnshire","LGBO","35","35","32280","30850"
"In post","2023","30-39","East Midlands (England)","Lincolnshire","Undeclared","35","35","31050","30790"
"In post","2023","30-39","East Midlands (England)","Lincolnshire","Unknown","60","60","30340","28880"
"In post","2023","30-39","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","635","605","35230","32100"
"In post","2023","30-39","East of England","Bedfordshire and Hertfordshire","LGBO","45","45","37240","33250"
"In post","2023","30-39","East of England","Bedfordshire and Hertfordshire","Undeclared","55","55","36810","33340"
"In post","2023","30-39","East of England","Bedfordshire and Hertfordshire","Unknown","140","130","33940","30940"
"In post","2023","30-39","East of England","East Anglia","Heterosexual / straight","1740","1630","32350","30710"
"In post","2023","30-39","East of England","East Anglia","LGBO","125","120","30380","30100"
"In post","2023","30-39","East of England","East Anglia","Undeclared","150","145","33030","32060"
"In post","2023","30-39","East of England","East Anglia","Unknown","425","395","29650","28120"
"In post","2023","30-39","East of England","Essex","Heterosexual / straight","545","510","31760","31280"
"In post","2023","30-39","East of England","Essex","LGBO","50","50","30080","30810"
"In post","2023","30-39","East of England","Essex","Undeclared","50","50","30770","31180"
"In post","2023","30-39","East of England","Essex","Unknown","145","135","30180","26840"
"In post","2023","30-39","London","Inner London - East","Heterosexual / straight","2870","2775","45860","41870"
"In post","2023","30-39","London","Inner London - East","LGBO","265","265","47350","43500"
"In post","2023","30-39","London","Inner London - East","Undeclared","320","315","46870","42240"
"In post","2023","30-39","London","Inner London - East","Unknown","840","810","43250","39450"
"In post","2023","30-39","London","Inner London - West","Heterosexual / straight","10560","10295","52010","54630"
"In post","2023","30-39","London","Inner London - West","LGBO","1200","1190","51860","54330"
"In post","2023","30-39","London","Inner London - West","Undeclared","1300","1270","51560","54660"
"In post","2023","30-39","London","Inner London - West","Unknown","2995","2945","51070","53500"
"In post","2023","30-39","London","Outer London - East and North East","Heterosexual / straight","530","505","34470","32520"
"In post","2023","30-39","London","Outer London - East and North East","LGBO","40","40","34570","33810"
"In post","2023","30-39","London","Outer London - East and North East","Undeclared","35","35","33890","32520"
"In post","2023","30-39","London","Outer London - East and North East","Unknown","140","135","33280","32520"
"In post","2023","30-39","London","Outer London - South","Heterosexual / straight","1510","1450","40790","36310"
"In post","2023","30-39","London","Outer London - South","LGBO","85","85","44410","39790"
"In post","2023","30-39","London","Outer London - South","Undeclared","120","120","41520","39450"
"In post","2023","30-39","London","Outer London - South","Unknown","605","595","38560","34610"
"In post","2023","30-39","London","Outer London - West and North West","Heterosexual / straight","1175","1130","35010","32520"
"In post","2023","30-39","London","Outer London - West and North West","LGBO","90","90","36490","36000"
"In post","2023","30-39","London","Outer London - West and North West","Undeclared","130","125","36660","33220"
"In post","2023","30-39","London","Outer London - West and North West","Unknown","380","365","34440","30350"
"In post","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","3420","3220","32670","28130"
"In post","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","LGBO","320","315","33040","28130"
"In post","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","Undeclared","235","220","33780","29050"
"In post","2023","30-39","North East (England)","Northumberland, and Tyne and Wear","Unknown","1140","1060","30850","28120"
"In post","2023","30-39","North East (England)","Tees Valley and Durham","Heterosexual / straight","1580","1495","31550","28880"
"In post","2023","30-39","North East (England)","Tees Valley and Durham","LGBO","155","155","32810","30370"
"In post","2023","30-39","North East (England)","Tees Valley and Durham","Undeclared","125","115","31770","28120"
"In post","2023","30-39","North East (England)","Tees Valley and Durham","Unknown","390","370","28730","28080"
"In post","2023","30-39","North West (England)","Cheshire","Heterosexual / straight","750","720","34680","33700"
"In post","2023","30-39","North West (England)","Cheshire","LGBO","85","85","36120","33700"
"In post","2023","30-39","North West (England)","Cheshire","Undeclared","65","60","32860","32060"
"In post","2023","30-39","North West (England)","Cheshire","Unknown","130","120","31590","28880"
"In post","2023","30-39","North West (England)","Cumbria","Heterosexual / straight","285","265","29680","25920"
"In post","2023","30-39","North West (England)","Cumbria","LGBO","35","35","28840","25920"
"In post","2023","30-39","North West (England)","Cumbria","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","North West (England)","Cumbria","Unknown","80","70","28900","25920"
"In post","2023","30-39","North West (England)","Greater Manchester","Heterosexual / straight","3565","3440","35610","33130"
"In post","2023","30-39","North West (England)","Greater Manchester","LGBO","440","430","35090","32160"
"In post","2023","30-39","North West (England)","Greater Manchester","Undeclared","315","305","36360","33340"
"In post","2023","30-39","North West (England)","Greater Manchester","Unknown","1205","1160","33450","28920"
"In post","2023","30-39","North West (England)","Lancashire","Heterosexual / straight","1850","1755","29910","28120"
"In post","2023","30-39","North West (England)","Lancashire","LGBO","130","125","29940","28120"
"In post","2023","30-39","North West (England)","Lancashire","Undeclared","115","110","31530","28120"
"In post","2023","30-39","North West (England)","Lancashire","Unknown","505","460","28660","28120"
"In post","2023","30-39","North West (England)","Merseyside","Heterosexual / straight","3435","3255","31620","28120"
"In post","2023","30-39","North West (England)","Merseyside","LGBO","310","305","31450","28120"
"In post","2023","30-39","North West (England)","Merseyside","Undeclared","260","250","31050","27890"
"In post","2023","30-39","North West (England)","Merseyside","Unknown","1305","1235","28170","25750"
"In post","2023","30-39","Northern Ireland","Northern Ireland","Heterosexual / straight","680","660","33160","31260"
"In post","2023","30-39","Northern Ireland","Northern Ireland","LGBO","70","65","30860","27890"
"In post","2023","30-39","Northern Ireland","Northern Ireland","Undeclared","45","45","33090","34540"
"In post","2023","30-39","Northern Ireland","Northern Ireland","Unknown","330","315","28290","25880"
"In post","2023","30-39","Overseas","Overseas","Heterosexual / straight","605","605","49700","51450"
"In post","2023","30-39","Overseas","Overseas","LGBO","80","80","49580","53050"
"In post","2023","30-39","Overseas","Overseas","Undeclared","35","35","53260","54260"
"In post","2023","30-39","Overseas","Overseas","Unknown","310","310","50660","53050"
"In post","2023","30-39","Scotland","Eastern Scotland","Heterosexual / straight","2980","2850","39040","35000"
"In post","2023","30-39","Scotland","Eastern Scotland","LGBO","400","395","38030","34730"
"In post","2023","30-39","Scotland","Eastern Scotland","Undeclared","225","220","40120","36330"
"In post","2023","30-39","Scotland","Eastern Scotland","Unknown","1840","1770","35200","32510"
"In post","2023","30-39","Scotland","Highlands and Islands","Heterosexual / straight","215","205","32190","30440"
"In post","2023","30-39","Scotland","Highlands and Islands","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Scotland","Highlands and Islands","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Scotland","Highlands and Islands","Unknown","105","100","30840","29500"
"In post","2023","30-39","Scotland","North Eastern Scotland","Heterosexual / straight","250","235","38410","34730"
"In post","2023","30-39","Scotland","North Eastern Scotland","LGBO","25","20","[c]","[c]"
"In post","2023","30-39","Scotland","North Eastern Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Scotland","North Eastern Scotland","Unknown","130","125","33340","31970"
"In post","2023","30-39","Scotland","Southern Scotland","Heterosexual / straight","745","705","33030","29100"
"In post","2023","30-39","Scotland","Southern Scotland","LGBO","75","70","31520","28120"
"In post","2023","30-39","Scotland","Southern Scotland","Undeclared","40","40","32850","29110"
"In post","2023","30-39","Scotland","Southern Scotland","Unknown","475","455","31570","28130"
"In post","2023","30-39","Scotland","West Central Scotland","Heterosexual / straight","3025","2905","35240","32500"
"In post","2023","30-39","Scotland","West Central Scotland","LGBO","370","365","34790","32340"
"In post","2023","30-39","Scotland","West Central Scotland","Undeclared","225","215","34580","31290"
