"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Cheshire","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cheshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cornwall and Isles of Scilly","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cumbria","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","EO","Heterosexual / straight","60","[c]","27370","27570"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Derbyshire and Nottinghamshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AO","Heterosexual / straight","40","[c]","21880","21690"
"Leaver Dept.","2023","Devon","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Devon","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Dorset and Somerset","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","EO","Heterosexual / straight","50","[c]","27440","28120"
"Leaver Dept.","2023","East Anglia","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Anglia","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","AO","Heterosexual / straight","45","[c]","21840","21690"
"Leaver Dept.","2023","East Wales","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","AA/AO","AO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","EO","Heterosexual / straight","75","[c]","26800","26820"
"Leaver Dept.","2023","East Wales","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","EO","EO","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G7","Heterosexual / straight","40","[c]","53470","51380"
"Leaver Dept.","2023","East Wales","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","HEO","Heterosexual / straight","70","[c]","32230","31560"
"Leaver Dept.","2023","East Wales","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","SEO","Heterosexual / straight","65","[c]","41240","40680"
"Leaver Dept.","2023","East Wales","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Wales","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
