"Status","Year","Age","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Home Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Yorkshire and The Humber","Heterosexual / straight","50","40","24280","22400"
"In post","2023","65+","Home Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Home Office","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Intellectual Property Office","Wales","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","Intellectual Property Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intellectual Property Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Intellectual Property Office","Wales","Unknown","15","10","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North East (England)","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Legal Aid Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Maritime and Coastguard Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Medicines and Healthcare Products Regulatory Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","South West (England)","Heterosexual / straight","30","20","[c]","[c]"
"In post","2023","65+","Met Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Met Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East Midlands (England)","Heterosexual / straight","40","40","27190","22220"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","110","100","29900","25850"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East of England","Undeclared","15","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","East of England","Unknown","15","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","105","95","39130","31860"
"In post","2023","65+","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","London","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","London","Unknown","10","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North West (England)","Heterosexual / straight","50","45","30050","22330"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Northern Ireland","Heterosexual / straight","35","30","23350","22130"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Scotland","Heterosexual / straight","95","80","27440","22220"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Scotland","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South East (England)","Heterosexual / straight","320","290","30870","27470"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","60","55","32210","33880"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South East (England)","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","285","250","30650","27500"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South West (England)","Undeclared","45","40","30960","33470"
"In post","2023","65+","Ministry of Defence (excl. agencies)","South West (England)","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Wales","Heterosexual / straight","55","50","26650","22330"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","West Midlands (England)","Heterosexual / straight","85","80","32560","27140"
"In post","2023","65+","Ministry of Defence (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","80","70","26830","22220"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
