"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Asian","Security","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","HEO","50","[c]","35020","35650"
"Leaver Dept.","2023","Asian","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
