"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","AA/AO","Female","50","40","24090","23500"
"In post","2023","40-49","Other ethnicity","AA/AO","Male","55","55","26160","23230"
"In post","2023","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","EO","Female","100","85","29840","29600"
"In post","2023","40-49","Other ethnicity","EO","Male","60","60","29700","28480"
"In post","2023","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","G6/G7","Female","70","65","61660","59340"
"In post","2023","40-49","Other ethnicity","G6/G7","Male","75","75","61710","59340"
"In post","2023","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2023","40-49","Other ethnicity","SCS level","Male","20","20","[c]","[c]"
"In post","2023","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","SEO/HEO","Female","110","105","40250","39760"
"In post","2023","40-49","Other ethnicity","SEO/HEO","Male","85","85","39820","39450"
"In post","2023","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Unknown","Female","15","15","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Unknown","Male","5","5","[c]","[c]"
"In post","2023","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Undeclared","AA/AO","Female","345","290","23100","22220"
"In post","2023","40-49","Undeclared","AA/AO","Male","495","480","25030","22500"
"In post","2023","40-49","Undeclared","EO","Female","495","440","29160","28120"
"In post","2023","40-49","Undeclared","EO","Male","605","595","29590","28120"
"In post","2023","40-49","Undeclared","G6/G7","Female","325","305","61560","59570"
"In post","2023","40-49","Undeclared","G6/G7","Male","590","585","61170","59590"
"In post","2023","40-49","Undeclared","SCS level","Female","25","25","[c]","[c]"
"In post","2023","40-49","Undeclared","SCS level","Male","45","45","90840","84160"
"In post","2023","40-49","Undeclared","SEO/HEO","Female","555","520","38630","38470"
"In post","2023","40-49","Undeclared","SEO/HEO","Male","880","875","39740","39430"
"In post","2023","40-49","Undeclared","Unknown","Female","75","70","35080","37910"
"In post","2023","40-49","Undeclared","Unknown","Male","80","75","36690","38100"
"In post","2023","40-49","Unknown","AA/AO","Female","2355","2055","23540","22520"
"In post","2023","40-49","Unknown","AA/AO","Male","1690","1645","25330","22520"
"In post","2023","40-49","Unknown","EO","Female","1695","1550","28800","28120"
"In post","2023","40-49","Unknown","EO","Male","1540","1520","29210","28120"
"In post","2023","40-49","Unknown","G6/G7","Female","1185","1110","61380","59290"
"In post","2023","40-49","Unknown","G6/G7","Male","1185","1170","61770","59290"
"In post","2023","40-49","Unknown","SCS level","Female","170","160","92560","85290"
"In post","2023","40-49","Unknown","SCS level","Male","155","150","92880","84820"
"In post","2023","40-49","Unknown","SEO/HEO","Female","1700","1600","39300","38470"
"In post","2023","40-49","Unknown","SEO/HEO","Male","1760","1735","39210","38470"
"In post","2023","40-49","Unknown","Unknown","Female","540","480","31820","29050"
"In post","2023","40-49","Unknown","Unknown","Male","470","460","41060","38290"
"In post","2023","40-49","White","AA/AO","Female","9890","8330","23270","22400"
"In post","2023","40-49","White","AA/AO","Male","6875","6735","25740","22520"
"In post","2023","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","EO","Female","10780","9600","28460","28120"
"In post","2023","40-49","White","EO","Male","7415","7340","29340","28120"
"In post","2023","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","G6/G7","Female","8830","8260","60920","59160"
"In post","2023","40-49","White","G6/G7","Male","8195","8125","61350","59370"
"In post","2023","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","SCS level","Female","1175","1110","87530","81190"
"In post","2023","40-49","White","SCS level","Male","1145","1130","90470","82700"
"In post","2023","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","SEO/HEO","Female","13835","12970","38700","38200"
"In post","2023","40-49","White","SEO/HEO","Male","11065","10990","39380","39150"
"In post","2023","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Unknown","Female","2980","2725","34230","33340"
"In post","2023","40-49","White","Unknown","Male","1015","1000","37570","37910"
"In post","2023","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","AA/AO","Female","1020","860","23710","22520"
"In post","2023","50-59","Asian","AA/AO","Male","645","615","23860","22520"
"In post","2023","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","EO","Female","1280","1160","29990","30020"
"In post","2023","50-59","Asian","EO","Male","755","735","29770","29360"
"In post","2023","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","G6/G7","Female","425","410","62180","60240"
"In post","2023","50-59","Asian","G6/G7","Male","390","385","62570","60790"
"In post","2023","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","SCS level","Female","50","50","105020","108690"
"In post","2023","50-59","Asian","SCS level","Male","35","35","101160","98370"
"In post","2023","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","SEO/HEO","Female","920","890","39650","39190"
"In post","2023","50-59","Asian","SEO/HEO","Male","705","690","40490","39790"
"In post","2023","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Unknown","Female","105","100","32050","29050"
"In post","2023","50-59","Asian","Unknown","Male","70","65","31990","29050"
"In post","2023","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","AA/AO","Female","780","710","24940","25480"
"In post","2023","50-59","Black","AA/AO","Male","510","495","26890","25610"
"In post","2023","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","EO","Female","1155","1105","30790","30950"
"In post","2023","50-59","Black","EO","Male","570","560","30820","30560"
"In post","2023","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","G6/G7","Female","330","325","60990","59290"
"In post","2023","50-59","Black","G6/G7","Male","200","200","61990","60540"
"In post","2023","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","SCS level","Female","35","35","90740","83680"
"In post","2023","50-59","Black","SCS level","Male","30","30","[c]","[c]"
"In post","2023","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","SEO/HEO","Female","850","840","40100","39300"
"In post","2023","50-59","Black","SEO/HEO","Male","560","555","40590","39790"
"In post","2023","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Black","Unknown","Female","270","260","33580","32050"
"In post","2023","50-59","Black","Unknown","Male","140","135","34110","30830"
"In post","2023","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","AA/AO","Female","215","190","23820","22520"
"In post","2023","50-59","Mixed","AA/AO","Male","165","155","26080","23800"
"In post","2023","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","EO","Female","275","250","29540","28220"
"In post","2023","50-59","Mixed","EO","Male","170","160","29890","28130"
"In post","2023","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","G6/G7","Female","140","130","60900","59600"
"In post","2023","50-59","Mixed","G6/G7","Male","150","145","61950","59080"
"In post","2023","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","SCS level","Female","25","20","[c]","[c]"
"In post","2023","50-59","Mixed","SCS level","Male","25","20","[c]","[c]"
"In post","2023","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","SEO/HEO","Female","245","235","39440","39150"
"In post","2023","50-59","Mixed","SEO/HEO","Male","215","210","40730","39790"
"In post","2023","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Mixed","Unknown","Female","75","75","35740","36050"
"In post","2023","50-59","Mixed","Unknown","Male","40","40","36440","31540"
"In post","2023","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","AA/AO","Female","65","55","23870","22520"
"In post","2023","50-59","Other ethnicity","AA/AO","Male","70","70","26180","24430"
"In post","2023","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","EO","Female","95","85","30050","29660"
"In post","2023","50-59","Other ethnicity","EO","Male","80","75","30110","29710"
"In post","2023","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","G6/G7","Female","45","45","61770","60740"
"In post","2023","50-59","Other ethnicity","G6/G7","Male","55","55","62470","61030"
"In post","2023","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","SCS level","Female","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","SCS level","Male","10","10","[c]","[c]"
"In post","2023","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","SEO/HEO","Female","75","70","41310","40940"
"In post","2023","50-59","Other ethnicity","SEO/HEO","Male","100","95","42380","40280"
"In post","2023","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Female","20","15","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Male","15","15","[c]","[c]"
"In post","2023","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Undeclared","AA/AO","Female","810","695","23000","22220"
"In post","2023","50-59","Undeclared","AA/AO","Male","820","775","24690","22500"
"In post","2023","50-59","Undeclared","EO","Female","975","875","29210","28120"
"In post","2023","50-59","Undeclared","EO","Male","1065","1030","30170","28120"
"In post","2023","50-59","Undeclared","G6/G7","Female","330","315","61530","59760"
"In post","2023","50-59","Undeclared","G6/G7","Male","745","735","63240","60030"
"In post","2023","50-59","Undeclared","SCS level","Female","30","25","[c]","[c]"
"In post","2023","50-59","Undeclared","SCS level","Male","45","45","95130","86700"
"In post","2023","50-59","Undeclared","SEO/HEO","Female","810","770","38880","38470"
"In post","2023","50-59","Undeclared","SEO/HEO","Male","1330","1310","40190","39380"
"In post","2023","50-59","Undeclared","Unknown","Female","105","100","33370","31160"
"In post","2023","50-59","Undeclared","Unknown","Male","110","105","39260","38290"
"In post","2023","50-59","Unknown","AA/AO","Female","2450","2160","23290","22520"
"In post","2023","50-59","Unknown","AA/AO","Male","1910","1830","24640","22520"
"In post","2023","50-59","Unknown","EO","Female","1520","1400","29230","28120"
"In post","2023","50-59","Unknown","EO","Male","1645","1570","30830","29450"
"In post","2023","50-59","Unknown","G6/G7","Female","755","720","62450","59770"
"In post","2023","50-59","Unknown","G6/G7","Male","995","975","63140","60930"
"In post","2023","50-59","Unknown","SCS level","Female","105","100","98860","89670"
"In post","2023","50-59","Unknown","SCS level","Male","150","145","107770","102610"
"In post","2023","50-59","Unknown","SEO/HEO","Female","1285","1225","39420","38470"
"In post","2023","50-59","Unknown","SEO/HEO","Male","1565","1530","40630","39890"
"In post","2023","50-59","Unknown","Unknown","Female","390","345","30990","29050"
"In post","2023","50-59","Unknown","Unknown","Male","700","675","41590","38420"
"In post","2023","50-59","White","AA/AO","Female","16155","13885","22930","22220"
"In post","2023","50-59","White","AA/AO","Male","10990","10500","25330","22520"
"In post","2023","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","EO","Female","16275","14610","28550","28120"
"In post","2023","50-59","White","EO","Male","11065","10725","29920","28120"
"In post","2023","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","G6/G7","Female","7845","7520","61820","59330"
"In post","2023","50-59","White","G6/G7","Male","8905","8810","62670","60490"
"In post","2023","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","SCS level","Female","995","965","93390","85010"
"In post","2023","50-59","White","SCS level","Male","1220","1210","98010","89570"
"In post","2023","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","SEO/HEO","Female","15240","14470","38660","37940"
"In post","2023","50-59","White","SEO/HEO","Male","14300","14100","40210","39590"
"In post","2023","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","White","Unknown","Female","2535","2375","32800","29050"
"In post","2023","50-59","White","Unknown","Male","1230","1185","39100","35990"
"In post","2023","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","AA/AO","Female","380","305","24330","25340"
"In post","2023","60-64","Asian","AA/AO","Male","225","205","24350","23500"
"In post","2023","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","EO","Female","370","295","30630","30910"
"In post","2023","60-64","Asian","EO","Male","190","165","30440","30200"
"In post","2023","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","G6/G7","Female","55","45","61930","62650"
"In post","2023","60-64","Asian","G6/G7","Male","75","70","63430","62720"
"In post","2023","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Female","10","10","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Male","10","10","[c]","[c]"
"In post","2023","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","SEO/HEO","Female","180","165","40240","39480"
"In post","2023","60-64","Asian","SEO/HEO","Male","180","165","40520","40130"
"In post","2023","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Female","35","30","30150","27190"
"In post","2023","60-64","Asian","Unknown","Male","10","10","[c]","[c]"
"In post","2023","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","AA/AO","Female","325","285","24920","25480"
"In post","2023","60-64","Black","AA/AO","Male","205","190","26730","25480"
"In post","2023","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","EO","Female","370","325","30620","30630"
"In post","2023","60-64","Black","EO","Male","170","160","30730","30770"
"In post","2023","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","G6/G7","Female","45","40","61710","60200"
"In post","2023","60-64","Black","G6/G7","Male","55","50","63210","61980"
"In post","2023","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Female","5","5","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","SEO/HEO","Female","170","160","40110","39220"
"In post","2023","60-64","Black","SEO/HEO","Male","130","125","40760","39790"
"In post","2023","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Black","Unknown","Female","95","90","34300","33050"
"In post","2023","60-64","Black","Unknown","Male","70","70","34760","33820"
"In post","2023","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
