"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","HM Land Registry","Outside London","AO","400","390","23390","23390"
"In post","2023","20-29","HM Land Registry","Outside London","EO","420","410","28300","28080"
"In post","2023","20-29","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Land Registry","Outside London","HEO","115","115","35700","34850"
"In post","2023","20-29","HM Land Registry","Outside London","SEO","25","25","41820","39520"
"In post","2023","20-29","HM Revenue and Customs","London","AO","195","190","26900","26920"
"In post","2023","20-29","HM Revenue and Customs","London","EO","395","390","32170","32260"
"In post","2023","20-29","HM Revenue and Customs","London","G6","10","10","74670","74130"
"In post","2023","20-29","HM Revenue and Customs","London","G7","200","195","62930","62770"
"In post","2023","20-29","HM Revenue and Customs","London","HEO","525","525","38830","39450"
"In post","2023","20-29","HM Revenue and Customs","London","SEO","190","185","45580","45560"
"In post","2023","20-29","HM Revenue and Customs","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Revenue and Customs","Outside London","AO","4155","4010","22530","22520"
"In post","2023","20-29","HM Revenue and Customs","Outside London","EO","2875","2840","27880","27890"
"In post","2023","20-29","HM Revenue and Customs","Outside London","G6","15","15","69510","69940"
"In post","2023","20-29","HM Revenue and Customs","Outside London","G7","260","260","56320","56870"
"In post","2023","20-29","HM Revenue and Customs","Outside London","HEO","2065","2055","34500","34700"
"In post","2023","20-29","HM Revenue and Customs","Outside London","SEO","575","575","42260","42140"
"In post","2023","20-29","HM Treasury","London","AO","20","20","23410","23210"
"In post","2023","20-29","HM Treasury","London","EO","110","110","26970","27820"
"In post","2023","20-29","HM Treasury","London","G6","10","10","[c]","[c]"
"In post","2023","20-29","HM Treasury","London","G7","250","250","54480","54090"
"In post","2023","20-29","HM Treasury","London","HEO","400","400","33880","33630"
"In post","2023","20-29","HM Treasury","London","SEO","50","50","40020","39050"
"In post","2023","20-29","HM Treasury","Outside London","AO","10","10","[c]","[c]"
"In post","2023","20-29","HM Treasury","Outside London","EO","20","20","25550","25460"
"In post","2023","20-29","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Treasury","Outside London","G7","15","15","52770","52110"
"In post","2023","20-29","HM Treasury","Outside London","HEO","50","50","30900","30410"
"In post","2023","20-29","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","HM Treasury","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","London","AA","60","55","23430","23500"
"In post","2023","20-29","Home Office","London","AO","315","310","26400","26400"
"In post","2023","20-29","Home Office","London","EO","765","760","29940","29890"
"In post","2023","20-29","Home Office","London","G6","15","15","72390","70840"
"In post","2023","20-29","Home Office","London","G7","275","275","59710","59290"
"In post","2023","20-29","Home Office","London","HEO","645","645","36320","36180"
"In post","2023","20-29","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","London","SEO","410","410","43580","43210"
"In post","2023","20-29","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","Outside London","AA","45","40","19550","19500"
"In post","2023","20-29","Home Office","Outside London","AO","1980","1910","22430","22400"
"In post","2023","20-29","Home Office","Outside London","EO","2530","2505","26020","25880"
"In post","2023","20-29","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","Outside London","G7","40","40","55750","54260"
"In post","2023","20-29","Home Office","Outside London","HEO","525","520","32280","32160"
"In post","2023","20-29","Home Office","Outside London","SEO","155","155","39640","39190"
"In post","2023","20-29","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Home Office","Unknown","AO","10","10","22400","22400"
"In post","2023","20-29","Home Office","Unknown","EO","15","15","25920","25750"
"In post","2023","20-29","Home Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","London","AA","10","10","25440","24380"
"In post","2023","20-29","Ministry of Defence","London","AO","60","55","26990","26560"
"In post","2023","20-29","Ministry of Defence","London","EO","135","135","30240","30370"
"In post","2023","20-29","Ministry of Defence","London","G6","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","London","G7","65","65","58360","60220"
"In post","2023","20-29","Ministry of Defence","London","HEO","290","290","37620","38020"
"In post","2023","20-29","Ministry of Defence","London","SEO","270","270","45250","45750"
"In post","2023","20-29","Ministry of Defence","Outside London","AA","380","380","21580","21380"
"In post","2023","20-29","Ministry of Defence","Outside London","AO","1670","1650","24520","22220"
"In post","2023","20-29","Ministry of Defence","Outside London","EO","1180","1170","27270","27140"
"In post","2023","20-29","Ministry of Defence","Outside London","G6","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Outside London","G7","125","125","52020","54440"
"In post","2023","20-29","Ministry of Defence","Outside London","HEO","1940","1935","32060","32500"
"In post","2023","20-29","Ministry of Defence","Outside London","SEO","845","840","40370","39890"
"In post","2023","20-29","Ministry of Defence","Outside London","Unknown","480","475","30410","31530"
"In post","2023","20-29","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Overseas","EO","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Overseas","HEO","20","20","47400","43250"
"In post","2023","20-29","Ministry of Defence","Overseas","SEO","15","15","55600","53150"
"In post","2023","20-29","Ministry of Defence","Overseas","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Defence","Unknown","Unknown","375","375","32320","33320"
"In post","2023","20-29","Ministry of Justice","London","AA","135","130","26010","26630"
"In post","2023","20-29","Ministry of Justice","London","AO","950","935","31370","33800"
"In post","2023","20-29","Ministry of Justice","London","EO","490","485","31230","29660"
"In post","2023","20-29","Ministry of Justice","London","G6","15","15","70570","67600"
"In post","2023","20-29","Ministry of Justice","London","G7","160","160","57240","55720"
"In post","2023","20-29","Ministry of Justice","London","HEO","490","485","35730","35410"
"In post","2023","20-29","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","London","SEO","385","385","44130","43650"
"In post","2023","20-29","Ministry of Justice","London","Unknown","495","485","29500","28580"
"In post","2023","20-29","Ministry of Justice","Outside London","AA","1310","1265","22800","23230"
"In post","2023","20-29","Ministry of Justice","Outside London","AO","7035","6910","28280","28880"
"In post","2023","20-29","Ministry of Justice","Outside London","EO","1240","1225","29670","28480"
"In post","2023","20-29","Ministry of Justice","Outside London","G6","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","Outside London","G7","45","45","52500","51770"
"In post","2023","20-29","Ministry of Justice","Outside London","HEO","725","720","32060","31270"
"In post","2023","20-29","Ministry of Justice","Outside London","SEO","235","230","39200","37680"
"In post","2023","20-29","Ministry of Justice","Outside London","Unknown","3955","3860","25180","24310"
"In post","2023","20-29","Ministry of Justice","Unknown","AA","5","5","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","Unknown","AO","20","15","26190","27180"
"In post","2023","20-29","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","London","AO","15","15","26550","26550"
"In post","2023","20-29","National Crime Agency","London","EO","180","180","37510","38270"
"In post","2023","20-29","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","London","HEO","60","60","42900","42240"
"In post","2023","20-29","National Crime Agency","London","SEO","25","25","51290","50980"
"In post","2023","20-29","National Crime Agency","Outside London","AO","40","40","23740","22950"
"In post","2023","20-29","National Crime Agency","Outside London","EO","360","360","34120","34670"
"In post","2023","20-29","National Crime Agency","Outside London","HEO","65","65","39610","38640"
"In post","2023","20-29","National Crime Agency","Outside London","SEO","15","15","47540","47380"
"In post","2023","20-29","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","G7","10","10","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","London","SEO","10","10","43650","43650"
"In post","2023","20-29","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Northern Ireland Office","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","EO","15","15","30370","30340"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","HEO","20","20","36100","36330"
"In post","2023","20-29","Office for Standards in Education, Children's Services and Skills","London","SEO","5","5","[c]","[c]"
