"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kent Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Kingston upon Hull, City of","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lambeth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lambeth","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lambeth","EO","EO","55","[c]","29940","30740"
"Leaver CS","2023","Declared non-disabled","Lambeth","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lambeth","G6/G7","G7","35","[c]","56710","53920"
"Leaver CS","2023","Declared non-disabled","Lambeth","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lambeth","SEO/HEO","HEO","40","[c]","36460","33800"
"Leaver CS","2023","Declared non-disabled","Lambeth","SEO/HEO","SEO","45","[c]","42050","41280"
"Leaver CS","2023","Declared non-disabled","Lambeth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lancaster and Wyre","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leeds","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leeds","AA/AO","AO","145","[c]","21640","21690"
"Leaver CS","2023","Declared non-disabled","Leeds","EO","EO","150","[c]","27100","27570"
"Leaver CS","2023","Declared non-disabled","Leeds","G6/G7","G6","40","[c]","67770","67680"
"Leaver CS","2023","Declared non-disabled","Leeds","G6/G7","G7","60","[c]","54740","53360"
"Leaver CS","2023","Declared non-disabled","Leeds","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leeds","SEO/HEO","HEO","95","[c]","32430","32070"
"Leaver CS","2023","Declared non-disabled","Leeds","SEO/HEO","SEO","90","[c]","40970","39190"
"Leaver CS","2023","Declared non-disabled","Leeds","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","AA/AO","AO","65","[c]","21630","21690"
"Leaver CS","2023","Declared non-disabled","Leicester","EO","EO","35","[c]","27570","27570"
"Leaver CS","2023","Declared non-disabled","Leicester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicester","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","EO","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Leicestershire CC and Rutland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","EO","EO","50","[c]","30850","31060"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lewisham and Southwark","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","AA/AO","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","AA/AO","AO","75","[c]","21930","21780"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","EO","EO","60","[c]","28070","27570"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lincolnshire CC","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","AA/AO","AO","175","[c]","21920","22400"
"Leaver CS","2023","Declared non-disabled","Liverpool","EO","EO","120","[c]","27030","26780"
"Leaver CS","2023","Declared non-disabled","Liverpool","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","SEO/HEO","HEO","55","[c]","32760","32160"
"Leaver CS","2023","Declared non-disabled","Liverpool","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Liverpool","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Luton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Manchester","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Manchester","AA/AO","AO","100","[c]","21530","21690"
"Leaver CS","2023","Declared non-disabled","Manchester","EO","EO","90","[c]","26440","27140"
"Leaver CS","2023","Declared non-disabled","Manchester","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Manchester","G6/G7","G7","60","[c]","54900","54710"
"Leaver CS","2023","Declared non-disabled","Manchester","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Manchester","SEO/HEO","HEO","55","[c]","32990","32730"
"Leaver CS","2023","Declared non-disabled","Manchester","SEO/HEO","SEO","80","[c]","39720","39340"
"Leaver CS","2023","Declared non-disabled","Manchester","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","AA/AO","AO","55","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Medway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","AA/AO","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Kent","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","AA/AO","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","AA/AO","AO","115","[c]","21750","21690"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","EO","EO","55","[c]","27190","28080"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mid Lancashire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","AA/AO","AO","75","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","EO","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Milton Keynes","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","AA/AO","AO","95","[c]","20840","20970"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","EO","EO","50","[c]","27000","27450"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","SEO/HEO","SEO","35","[c]","40270","39300"
"Leaver CS","2023","Declared non-disabled","Monmouthshire and Newport","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Na h-Eileanan Siar","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Na h-Eileanan Siar","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Newry, Mourne and Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Newry, Mourne and Down","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Newry, Mourne and Down","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","EO","EO","30","[c]","27050","27140"
"Leaver CS","2023","Declared non-disabled","North Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Hampshire","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
