"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","UK Statistics Authority","UK Statistics Authority","G7","25","25","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","UK Statistics Authority","HEO","30","30","31730","31560"
"In post","2023","Mixed","UK Statistics Authority","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Statistics Authority","UK Statistics Authority","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","UK Supreme Court","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Valuation Office Agency","HM Revenue and Customs","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Vehicle Certification Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Water Services Regulation Authority","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Government (excl. agencies)","Welsh Government","SEO","15","10","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Welsh Revenue Authority","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Wilton Park","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Accountant in Bankruptcy","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Active Travel England","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Attorney General's Office","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","G6","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","G7","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Cabinet Office (excl. agencies)","Cabinet Office","SEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Central Civil Service Fast Stream","Cabinet Office","HEO","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
