"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Operational Delivery","Outside London","AA","280","235","21730","21250"
"In post","2023","Asian","Operational Delivery","Outside London","AO","5045","4460","22810","22220"
"In post","2023","Asian","Operational Delivery","Outside London","EO","4325","4005","28020","28120"
"In post","2023","Asian","Operational Delivery","Outside London","G6","30","30","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Outside London","G7","135","135","55160","54260"
"In post","2023","Asian","Operational Delivery","Outside London","HEO","1140","1075","34350","34170"
"In post","2023","Asian","Operational Delivery","Outside London","SCS level","10","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Outside London","SEO","415","405","43600","41970"
"In post","2023","Asian","Operational Delivery","Outside London","Unknown","750","695","28410","25300"
"In post","2023","Asian","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","AO","15","10","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","EO","30","30","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Research","London","HEO","15","15","[c]","[c]"
"In post","2023","Asian","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","London","SEO","10","10","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Operational Research","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Asian","Other","London","AA","10","10","[c]","[c]"
"In post","2023","Asian","Other","London","AO","35","30","26160","26400"
"In post","2023","Asian","Other","London","EO","130","125","30460","30140"
"In post","2023","Asian","Other","London","G6","15","15","[c]","[c]"
"In post","2023","Asian","Other","London","G7","30","30","59090","59140"
"In post","2023","Asian","Other","London","HEO","95","90","36530","36180"
"In post","2023","Asian","Other","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","London","SEO","55","55","44140","43210"
"In post","2023","Asian","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Outside London","AA","30","30","19900","19770"
"In post","2023","Asian","Other","Outside London","AO","405","345","22250","21690"
"In post","2023","Asian","Other","Outside London","EO","105","100","28270","28120"
"In post","2023","Asian","Other","Outside London","G6","10","5","[c]","[c]"
"In post","2023","Asian","Other","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Asian","Other","Outside London","HEO","55","50","33630","33990"
"In post","2023","Asian","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Outside London","SEO","20","20","[c]","[c]"
"In post","2023","Asian","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Planning Inspectors","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","London","AO","35","30","26480","25760"
"In post","2023","Asian","Policy","London","EO","170","165","30210","29890"
"In post","2023","Asian","Policy","London","G6","160","155","68610","66840"
"In post","2023","Asian","Policy","London","G7","515","505","57010","55700"
"In post","2023","Asian","Policy","London","HEO","485","475","36180","35650"
"In post","2023","Asian","Policy","London","SCS level","75","75","83900","78320"
"In post","2023","Asian","Policy","London","SEO","440","430","43010","43210"
"In post","2023","Asian","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Asian","Policy","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Asian","Policy","Outside London","EO","55","55","26600","25920"
"In post","2023","Asian","Policy","Outside London","G6","15","15","[c]","[c]"
"In post","2023","Asian","Policy","Outside London","G7","85","85","52780","51360"
"In post","2023","Asian","Policy","Outside London","HEO","140","135","32740","31420"
"In post","2023","Asian","Policy","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Asian","Policy","Outside London","SEO","120","120","39040","38070"
"In post","2023","Asian","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Overseas","EO","5","5","[c]","[c]"
"In post","2023","Asian","Policy","Overseas","G6","20","20","[c]","[c]"
"In post","2023","Asian","Policy","Overseas","G7","40","40","57200","56100"
"In post","2023","Asian","Policy","Overseas","HEO","35","35","34430","34220"
"In post","2023","Asian","Policy","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","Asian","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","London","AO","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","London","EO","70","70","30690","30560"
"In post","2023","Asian","Project Delivery","London","G6","50","50","72680","71050"
"In post","2023","Asian","Project Delivery","London","G7","135","130","59230","59290"
"In post","2023","Asian","Project Delivery","London","HEO","175","175","36440","36180"
"In post","2023","Asian","Project Delivery","London","SCS level","10","10","[c]","[c]"
"In post","2023","Asian","Project Delivery","London","SEO","170","170","44010","43650"
"In post","2023","Asian","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Outside London","AO","15","15","[c]","[c]"
"In post","2023","Asian","Project Delivery","Outside London","EO","65","65","27640","28080"
"In post","2023","Asian","Project Delivery","Outside London","G6","35","35","66910","66790"
"In post","2023","Asian","Project Delivery","Outside London","G7","100","100","53970","53960"
"In post","2023","Asian","Project Delivery","Outside London","HEO","170","165","33680","34170"
"In post","2023","Asian","Project Delivery","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Asian","Project Delivery","Outside London","SEO","170","170","40470","41200"
"In post","2023","Asian","Project Delivery","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","London","AO","10","10","[c]","[c]"
"In post","2023","Asian","Property","London","EO","45","40","31630","31540"
"In post","2023","Asian","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","London","G7","10","10","[c]","[c]"
"In post","2023","Asian","Property","London","HEO","40","35","36660","36030"
"In post","2023","Asian","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","London","SEO","30","30","[c]","[c]"
"In post","2023","Asian","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Outside London","AO","40","35","22530","22520"
"In post","2023","Asian","Property","Outside London","EO","40","40","27460","27570"
"In post","2023","Asian","Property","Outside London","G6","10","10","[c]","[c]"
"In post","2023","Asian","Property","Outside London","G7","20","20","[c]","[c]"
"In post","2023","Asian","Property","Outside London","HEO","35","35","33960","33990"
"In post","2023","Asian","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Outside London","SEO","25","25","[c]","[c]"
"In post","2023","Asian","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
