"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Telford and Wrekin","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Tower Hamlets","45","[c]","50740","53860"
"Leaver CS","2023","Undeclared","Tyneside","45","[c]","34730","27570"
"Leaver CS","2023","Undeclared","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wakefield","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warrington","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Warwickshire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Surrey","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (North East)","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Sussex (South West)","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Westminster","130","[c]","45760","42980"
"Leaver CS","2023","Undeclared","Wiltshire","35","[c]","41150","40240"
"Leaver CS","2023","Undeclared","Wirral","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Worcestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","York","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Aberdeen City and Aberdeenshire","40","[c]","31090","27990"
"Leaver CS","2023","Unknown","Angus and Dundee City","40","[c]","25950","23340"
"Leaver CS","2023","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barking & Dagenham and Havering","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnet","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Barnsley, Doncaster and Rotherham","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","135","[c]","32650","31920"
"Leaver CS","2023","Unknown","Bedford","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Belfast","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Berkshire","70","[c]","31710","28750"
"Leaver CS","2023","Unknown","Bexley and Greenwich","70","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Birmingham","280","[c]","29280","21780"
"Leaver CS","2023","Unknown","Blackburn with Darwen","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Blackpool","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bournemouth, Christchurch and Poole","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bradford","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Breckland and South Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brent","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Brighton and Hove","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Bristol, City of","130","[c]","29270","21960"
"Leaver CS","2023","Unknown","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Buckinghamshire","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cambridgeshire CC","60","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Camden and City of London","55","[c]","26580","25480"
"Leaver CS","2023","Unknown","Cardiff and Vale of Glamorgan","155","[c]","30460","26190"
"Leaver CS","2023","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Central Hampshire","65","[c]","36100","31270"
"Leaver CS","2023","Unknown","Central Valleys","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire East","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chorley and West Lancashire","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","City of Edinburgh","330","[c]","34160","31990"
"Leaver CS","2023","Unknown","Clackmannanshire and Fife","30","[c]","25380","22150"
"Leaver CS","2023","Unknown","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Coventry","35","[c]","37680","30710"
"Leaver CS","2023","Unknown","Croydon","170","[c]","37070","31680"
"Leaver CS","2023","Unknown","Darlington","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derby","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Devon CC","90","[c]","32330","27500"
"Leaver CS","2023","Unknown","Dorset","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dudley","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Dumfries and Galloway","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Durham","125","[c]","25160","22400"
"Leaver CS","2023","Unknown","Ealing","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","[c]","28410","26780"
"Leaver CS","2023","Unknown","East Kent","55","[c]","24770","25610"
"Leaver CS","2023","Unknown","East Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Merseyside","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Riding of Yorkshire","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Surrey","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Sussex CC","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Essex Thames Gateway","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Falkirk","50","[c]","31260","31290"
"Leaver CS","2023","Unknown","Flintshire and Wrexham","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Glasgow City","275","[c]","31300","26410"
"Leaver CS","2023","Unknown","Gloucestershire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North East","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester North West","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South East","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Greater Manchester South West","195","[c]","30370","25880"
"Leaver CS","2023","Unknown","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Gwynedd","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hackney and Newham","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Haringey and Islington","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Harrow and Hillingdon","55","[c]","29650","29750"
"Leaver CS","2023","Unknown","Hartlepool and Stockton-on-Tees","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Heart of Essex","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Herefordshire, County of","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Hertfordshire CC","55","[c]","31790","27240"
"Leaver CS","2023","Unknown","Hounslow and Richmond upon Thames","90","[c]","28060","25480"
"Leaver CS","2023","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kensington & Chelsea and Hammersmith & Fulham","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kent Thames Gateway","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Kingston upon Hull, City of","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lambeth","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lancaster and Wyre","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leeds","370","[c]","38720","32110"
"Leaver CS","2023","Unknown","Leicester","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Leicestershire CC and Rutland","60","[c]","21870","21780"
"Leaver CS","2023","Unknown","Lewisham and Southwark","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lincolnshire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Liverpool","210","[c]","25080","22400"
"Leaver CS","2023","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Luton","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Manchester","125","[c]","31780","26750"
"Leaver CS","2023","Unknown","Medway","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Merton, Kingston upon Thames and Sutton","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Kent","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mid Lancashire","70","[c]","24470","21730"
"Leaver CS","2023","Unknown","Milton Keynes","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Monmouthshire and Newport","115","[c]","33390","28430"
"Leaver CS","2023","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Hampshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Lanarkshire","45","[c]","25440","21880"
"Leaver CS","2023","Unknown","North Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Nottinghamshire","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North Yorkshire CC","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","155","[c]","29000","23390"
"Leaver CS","2023","Unknown","Overseas","75","[c]","47930","45810"
"Leaver CS","2023","Unknown","Oxfordshire CC","75","[c]","27850","24920"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","50","[c]","31000","29890"
"Leaver CS","2023","Unknown","Peterborough","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","60","[c]","29990","26820"
"Leaver CS","2023","Unknown","Portsmouth","75","[c]","38900","31320"
"Leaver CS","2023","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","90","[c]","26120","25880"
"Leaver CS","2023","Unknown","Sheffield","85","[c]","30110","22510"
"Leaver CS","2023","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","50","[c]","30490","27500"
"Leaver CS","2023","Unknown","South Ayrshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","130","[c]","25720","21200"
"Leaver CS","2023","Unknown","South Lanarkshire","100","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","55","[c]","30830","23430"
"Leaver CS","2023","Unknown","Sunderland","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","145","[c]","23420","21840"
"Leaver CS","2023","Unknown","Swindon","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","80","[c]","44540","41750"
"Leaver CS","2023","Unknown","Tyneside","260","[c]","30040","25880"
"Leaver CS","2023","Unknown","Unknown","315","[c]","36860","32700"
"Leaver CS","2023","Unknown","Wakefield","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","40","[c]","26880","22150"
"Leaver CS","2023","Unknown","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","60","[c]","29500","25340"
"Leaver CS","2023","Unknown","West Sussex (North East)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","1585","[c]","44900","39150"
"Leaver CS","2023","Unknown","Wiltshire","95","[c]","35290","30650"
"Leaver CS","2023","Unknown","Wirral","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Aberdeen City and Aberdeenshire","105","[c]","36080","31580"
"Leaver CS","2023","White","Angus and Dundee City","100","[c]","26320","22690"
"Leaver CS","2023","White","Antrim and Newtownabbey","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Ards and North Down","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Barking & Dagenham and Havering","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Barnet","115","[c]","38770","33330"
"Leaver CS","2023","White","Barnsley, Doncaster and Rotherham","200","[c]","25470","21690"
"Leaver CS","2023","White","Bath and North East Somerset, North Somerset and South Gloucestershire","865","[c]","40300","36810"
"Leaver CS","2023","White","Bedford","65","[c]","[c]","[c]"
"Leaver CS","2023","White","Belfast","120","[c]","29190","23390"
"Leaver CS","2023","White","Berkshire","180","[c]","35670","30560"
"Leaver CS","2023","White","Bexley and Greenwich","105","[c]","32160","31060"
"Leaver CS","2023","White","Birmingham","485","[c]","35340","28120"
"Leaver CS","2023","White","Blackburn with Darwen","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Blackpool","285","[c]","30630","27570"
"Leaver CS","2023","White","Bournemouth, Christchurch and Poole","70","[c]","27590","27570"
"Leaver CS","2023","White","Bradford","105","[c]","26730","27570"
"Leaver CS","2023","White","Breckland and South Norfolk","45","[c]","[c]","[c]"
"Leaver CS","2023","White","Brent","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Bridgend and Neath Port Talbot","40","[c]","27900","21690"
"Leaver CS","2023","White","Brighton and Hove","80","[c]","30980","27570"
"Leaver CS","2023","White","Bristol, City of","460","[c]","32850","28120"
"Leaver CS","2023","White","Bromley","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Buckinghamshire","145","[c]","34450","30120"
"Leaver CS","2023","White","Caithness and Sutherland, and Ross and Cromarty","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Calderdale and Kirklees","65","[c]","27630","27570"
"Leaver CS","2023","White","Cambridgeshire CC","270","[c]","36490","30460"
"Leaver CS","2023","White","Camden and City of London","65","[c]","46670","36420"
"Leaver CS","2023","White","Cardiff and Vale of Glamorgan","545","[c]","36570","29430"
"Leaver CS","2023","White","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Bedfordshire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Hampshire","285","[c]","35090","30960"
"Leaver CS","2023","White","Central Valleys","120","[c]","29110","24630"
"Leaver CS","2023","White","Cheshire East","95","[c]","29710","26380"
"Leaver CS","2023","White","Cheshire West and Chester","40","[c]","[c]","[c]"
"Leaver CS","2023","White","Chorley and West Lancashire","95","[c]","[c]","[c]"
"Leaver CS","2023","White","City of Edinburgh","575","[c]","42610","37060"
"Leaver CS","2023","White","Clackmannanshire and Fife","130","[c]","27510","27570"
"Leaver CS","2023","White","Conwy and Denbighshire","45","[c]","35130","28120"
"Leaver CS","2023","White","Cornwall and Isles of Scilly","145","[c]","28700","27190"
"Leaver CS","2023","White","Coventry","120","[c]","40110","31730"
"Leaver CS","2023","White","Croydon","315","[c]","40800","36310"
"Leaver CS","2023","White","Darlington","70","[c]","37150","31200"
"Leaver CS","2023","White","Derby","75","[c]","27420","21780"
"Leaver CS","2023","White","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Devon CC","430","[c]","30980","27570"
"Leaver CS","2023","White","Dorset","185","[c]","29640","28080"
"Leaver CS","2023","White","Dudley","55","[c]","25490","21690"
"Leaver CS","2023","White","Dumfries and Galloway","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Durham","445","[c]","26940","22520"
"Leaver CS","2023","White","Ealing","15","[c]","[c]","[c]"
"Leaver CS","2023","White","East Ayrshire and North Ayrshire mainland","75","[c]","27610","25540"
"Leaver CS","2023","White","East Cumbria","65","[c]","31330","26850"
"Leaver CS","2023","White","East Derbyshire","35","[c]","27780","27570"
"Leaver CS","2023","White","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","160","[c]","31970","27470"
"Leaver CS","2023","White","East Kent","185","[c]","28660","26780"
"Leaver CS","2023","White","East Lancashire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","East Lothian and Midlothian","5","[c]","[c]","[c]"
"Leaver CS","2023","White","East Merseyside","70","[c]","29700","27570"
"Leaver CS","2023","White","East Riding of Yorkshire","170","[c]","29660","27570"
"Leaver CS","2023","White","East Surrey","70","[c]","[c]","[c]"
"Leaver CS","2023","White","East Sussex CC","170","[c]","27920","27490"
"Leaver CS","2023","White","Enfield","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Essex Haven Gateway","70","[c]","36320","29290"
"Leaver CS","2023","White","Essex Thames Gateway","40","[c]","29370","29290"
"Leaver CS","2023","White","Falkirk","100","[c]","29160","23190"
"Leaver CS","2023","White","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Flintshire and Wrexham","180","[c]","31280","28120"
"Leaver CS","2023","White","Glasgow City","695","[c]","32750","28120"
"Leaver CS","2023","White","Gloucestershire CC","165","[c]","28790","27570"
"Leaver CS","2023","White","Greater Manchester North East","120","[c]","25540","21690"
"Leaver CS","2023","White","Greater Manchester North West","140","[c]","25590","22290"
"Leaver CS","2023","White","Greater Manchester South East","85","[c]","25250","21690"
"Leaver CS","2023","White","Greater Manchester South West","380","[c]","30500","24250"
"Leaver CS","2023","White","Gwent Valleys","105","[c]","25850","21690"
"Leaver CS","2023","White","Gwynedd","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Hackney and Newham","180","[c]","32710","30770"
"Leaver CS","2023","White","Haringey and Islington","65","[c]","[c]","[c]"
"Leaver CS","2023","White","Harrow and Hillingdon","85","[c]","35040","31150"
"Leaver CS","2023","White","Hartlepool and Stockton-on-Tees","100","[c]","[c]","[c]"
"Leaver CS","2023","White","Heart of Essex","100","[c]","31520","29290"
"Leaver CS","2023","White","Herefordshire, County of","50","[c]","29650","27470"
"Leaver CS","2023","White","Hertfordshire CC","210","[c]","35520","29290"
"Leaver CS","2023","White","Hounslow and Richmond upon Thames","180","[c]","33330","30080"
"Leaver CS","2023","White","Inverclyde, East Renfrewshire, and Renfrewshire","45","[c]","30810","27570"
"Leaver CS","2023","White","Inverness and Nairn, Moray, and Badenoch and Strathspey","85","[c]","27230","26110"
"Leaver CS","2023","White","Isle of Anglesey","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Isle of Wight","70","[c]","[c]","[c]"
"Leaver CS","2023","White","Kensington & Chelsea and Hammersmith & Fulham","35","[c]","[c]","[c]"
"Leaver CS","2023","White","Kent Thames Gateway","125","[c]","30890","29290"
"Leaver CS","2023","White","Kingston upon Hull, City of","120","[c]","28210","26120"
"Leaver CS","2023","White","Lambeth","235","[c]","47480","41280"
"Leaver CS","2023","White","Lancaster and Wyre","65","[c]","33370","27230"
"Leaver CS","2023","White","Leeds","660","[c]","36900","31770"
"Leaver CS","2023","White","Leicester","120","[c]","28680","25120"
"Leaver CS","2023","White","Leicestershire CC and Rutland","170","[c]","30000","27370"
"Leaver CS","2023","White","Lewisham and Southwark","50","[c]","37220","31060"
"Leaver CS","2023","White","Lincolnshire CC","275","[c]","28990","27570"
"Leaver CS","2023","White","Lisburn and Castlereagh","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Liverpool","540","[c]","28590","26280"
"Leaver CS","2023","White","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","30","[c]","27710","27840"
"Leaver CS","2023","White","Luton","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Manchester","465","[c]","35960","31190"
"Leaver CS","2023","White","Medway","115","[c]","28730","29290"
"Leaver CS","2023","White","Merton, Kingston upon Thames and Sutton","35","[c]","35030","31060"
"Leaver CS","2023","White","Mid Kent","70","[c]","35050","31100"
"Leaver CS","2023","White","Mid Lancashire","280","[c]","27440","23500"
"Leaver CS","2023","White","Milton Keynes","170","[c]","34510","30020"
"Leaver CS","2023","White","Monmouthshire and Newport","325","[c]","33070","28150"
"Leaver CS","2023","White","Na h-Eileanan Siar","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Newry, Mourne and Down","10","[c]","[c]","[c]"
"Leaver CS","2023","White","North Hampshire","100","[c]","32080","27460"
"Leaver CS","2023","White","North Lanarkshire","85","[c]","26370","21690"
"Leaver CS","2023","White","North Northamptonshire","30","[c]","[c]","[c]"
"Leaver CS","2023","White","North Nottinghamshire","85","[c]","31120","28120"
"Leaver CS","2023","White","North Yorkshire CC","155","[c]","34670","27570"
"Leaver CS","2023","White","North and North East Lincolnshire","40","[c]","27720","27840"
"Leaver CS","2023","White","North and West Norfolk","65","[c]","29690","27570"
"Leaver CS","2023","White","Northumberland","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Norwich and East Norfolk","170","[c]","30210","27570"
"Leaver CS","2023","White","Nottingham","435","[c]","31140","27570"
"Leaver CS","2023","White","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Overseas","65","[c]","52570","48690"
"Leaver CS","2023","White","Oxfordshire CC","230","[c]","36530","28120"
"Leaver CS","2023","White","Perth and Kinross, and Stirling","60","[c]","31720","28490"
"Leaver CS","2023","White","Peterborough","85","[c]","27320","27480"
"Leaver CS","2023","White","Plymouth","230","[c]","34460","30710"
"Leaver CS","2023","White","Portsmouth","265","[c]","32010","27500"
"Leaver CS","2023","White","Powys","35","[c]","32700","28120"
"Leaver CS","2023","White","Redbridge and Waltham Forest","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Sandwell","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Scottish Borders","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Sefton","315","[c]","30920","27320"
"Leaver CS","2023","White","Sheffield","330","[c]","33270","27570"
"Leaver CS","2023","White","Shetland Islands","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Shropshire","105","[c]","29870","28120"
"Leaver CS","2023","White","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2023","White","Somerset CC","190","[c]","31690","27570"
"Leaver CS","2023","White","South Ayrshire","25","[c]","[c]","[c]"
"Leaver CS","2023","White","South Hampshire","415","[c]","28650","23470"
"Leaver CS","2023","White","South Lanarkshire","170","[c]","34120","28120"
"Leaver CS","2023","White","South Nottinghamshire","75","[c]","33840","32570"
"Leaver CS","2023","White","South Teesside","60","[c]","26680","22870"
"Leaver CS","2023","White","South West Wales","80","[c]","30800","26780"
"Leaver CS","2023","White","South and West Derbyshire","90","[c]","36960","33850"
"Leaver CS","2023","White","Southampton","145","[c]","33780","26780"
"Leaver CS","2023","White","Southend-on-Sea","120","[c]","[c]","[c]"
"Leaver CS","2023","White","Staffordshire CC","320","[c]","30580","27570"
"Leaver CS","2023","White","Stoke-on-Trent","185","[c]","24760","21780"
"Leaver CS","2023","White","Suffolk CC","360","[c]","30380","27570"
"Leaver CS","2023","White","Sunderland","265","[c]","25780","21690"
"Leaver CS","2023","White","Swansea","555","[c]","26850","22500"
"Leaver CS","2023","White","Swindon","55","[c]","29490","27570"
"Leaver CS","2023","White","Telford and Wrekin","100","[c]","30010","27570"
"Leaver CS","2023","White","Thurrock","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Torbay","20","[c]","[c]","[c]"
"Leaver CS","2023","White","Tower Hamlets","455","[c]","55680","55000"
"Leaver CS","2023","White","Tyneside","830","[c]","31120","26650"
"Leaver CS","2023","White","Unknown","75","[c]","33720","28120"
"Leaver CS","2023","White","Wakefield","130","[c]","34260","28850"
"Leaver CS","2023","White","Walsall","40","[c]","24050","21690"
"Leaver CS","2023","White","Wandsworth","60","[c]","[c]","[c]"
"Leaver CS","2023","White","Warrington","165","[c]","34370","32750"
"Leaver CS","2023","White","Warwickshire CC","110","[c]","27110","21780"
"Leaver CS","2023","White","West Cumbria","80","[c]","31980","27480"
"Leaver CS","2023","White","West Essex","55","[c]","32300","27650"
"Leaver CS","2023","White","West Kent","45","[c]","35520","31280"
