"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Office and Procurator Fiscal Service","Caithness and Sutherland, and Ross and Cromarty","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","City of Edinburgh","590","565","42060","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","80","75","37090","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","45","45","35170","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","85","80","36840","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","70","29110","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Falkirk","70","70","38700","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Glasgow City","690","650","40890","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire, and Renfrewshire","125","115","41480","32000"
"In post","2023","Crown Office and Procurator Fiscal Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","70","65","38890","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","28540","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","North Lanarkshire","100","95","42780","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Perth and Kinross, and Stirling","25","25","41840","34740"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Borders","15","15","29640","23700"
"In post","2023","Crown Office and Procurator Fiscal Service","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","South Lanarkshire","180","165","41720","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","West Lothian","30","30","35350","29070"
"In post","2023","Crown Prosecution Service","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Berkshire","130","125","41590","33750"
"In post","2023","Crown Prosecution Service","Bexley and Greenwich","10","10","38920","25600"
"In post","2023","Crown Prosecution Service","Birmingham","540","510","40770","38760"
"In post","2023","Crown Prosecution Service","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Brighton and Hove","120","115","40800","30560"
"In post","2023","Crown Prosecution Service","Bristol, City of","185","180","40600","35000"
"In post","2023","Crown Prosecution Service","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cambridgeshire CC","20","20","42930","49050"
"In post","2023","Crown Prosecution Service","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cardiff and Vale of Glamorgan","235","215","41220","38760"
"In post","2023","Crown Prosecution Service","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cheshire East","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Cornwall and Isles of Scilly","30","25","37220","30020"
"In post","2023","Crown Prosecution Service","Croydon","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Devon CC","110","105","40930","38940"
"In post","2023","Crown Prosecution Service","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Durham","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Cumbria","30","25","41550","42030"
"In post","2023","Crown Prosecution Service","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Kent","130","120","40720","34730"
"In post","2023","Crown Prosecution Service","East Merseyside","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Flintshire and Wrexham","95","85","40810","38940"
"In post","2023","Crown Prosecution Service","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Haringey and Islington","10","10","40910","25600"
"In post","2023","Crown Prosecution Service","Harrow and Hillingdon","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Heart of Essex","210","195","42840","38460"
"In post","2023","Crown Prosecution Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Hertfordshire CC","195","175","44840","41340"
"In post","2023","Crown Prosecution Service","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Kingston upon Hull, City of","80","75","39810","33810"
"In post","2023","Crown Prosecution Service","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Leeds","405","375","40870","38760"
"In post","2023","Crown Prosecution Service","Leicester","155","145","38230","32520"
"In post","2023","Crown Prosecution Service","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Lewisham and Southwark","10","10","30230","25600"
"In post","2023","Crown Prosecution Service","Lincolnshire CC","20","20","46990","56450"
"In post","2023","Crown Prosecution Service","Liverpool","420","405","37820","31180"
"In post","2023","Crown Prosecution Service","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Manchester","390","365","40450","35000"
"In post","2023","Crown Prosecution Service","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Kent","10","10","[c]","[c]"
"In post","2023","Crown Prosecution Service","Mid Lancashire","195","185","40980","38850"
"In post","2023","Crown Prosecution Service","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Norwich and East Norfolk","95","85","35910","28000"
"In post","2023","Crown Prosecution Service","Nottingham","315","295","37990","31180"
"In post","2023","Crown Prosecution Service","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Portsmouth","125","120","41710","30560"
"In post","2023","Crown Prosecution Service","Redbridge and Waltham Forest","10","10","39090","25600"
"In post","2023","Crown Prosecution Service","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Sheffield","160","145","35740","28850"
"In post","2023","Crown Prosecution Service","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Hampshire","170","160","44810","40800"
"In post","2023","Crown Prosecution Service","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South Teesside","105","95","39810","33300"
"In post","2023","Crown Prosecution Service","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Stoke-on-Trent","70","65","42220","38850"
"In post","2023","Crown Prosecution Service","Suffolk CC","35","35","40490","34280"
"In post","2023","Crown Prosecution Service","Swansea","95","90","40760","38940"
"In post","2023","Crown Prosecution Service","Swindon","15","10","36820","35000"
"In post","2023","Crown Prosecution Service","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Tyneside","280","260","39070","31740"
"In post","2023","Crown Prosecution Service","Wakefield","70","65","37010","31180"
"In post","2023","Crown Prosecution Service","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Warrington","15","15","57720","59690"
"In post","2023","Crown Prosecution Service","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Northamptonshire","15","15","42030","43910"
"In post","2023","Crown Prosecution Service","West Surrey","80","75","45490","40800"
"In post","2023","Crown Prosecution Service","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Westminster","1790","1700","45640","40800"
"In post","2023","Crown Prosecution Service","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Worcestershire CC","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","York","150","140","42360","38940"
"In post","2023","Defence Electronics and Components Agency","Flintshire and Wrexham","385","375","30490","30060"
"In post","2023","Defence Electronics and Components Agency","Staffordshire CC","60","55","26600","27130"
"In post","2023","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","8230","7920","40810","38790"
"In post","2023","Defence Equipment and Support","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Cambridgeshire CC","35","35","35800","34780"
"In post","2023","Defence Equipment and Support","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Central Bedfordshire","55","50","38450","35770"
"In post","2023","Defence Equipment and Support","Central Hampshire","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Clackmannanshire and Fife","85","80","37820","37470"
"In post","2023","Defence Equipment and Support","Cornwall and Isles of Scilly","25","25","44060","43400"
"In post","2023","Defence Equipment and Support","Dorset","35","35","24570","22110"
"In post","2023","Defence Equipment and Support","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","East Ayrshire and North Ayrshire mainland","235","225","28170","28600"
"In post","2023","Defence Equipment and Support","East Cumbria","75","75","24730","22440"
"In post","2023","Defence Equipment and Support","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","70","33300","25660"
"In post","2023","Defence Equipment and Support","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Glasgow City","100","100","40120","38790"
"In post","2023","Defence Equipment and Support","Gloucestershire CC","10","10","33130","33230"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","165","160","28900","26030"
"In post","2023","Defence Equipment and Support","Isle of Anglesey","5","5","[c]","[c]"
