"Status","Year","Function_of_post","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Home Office","London","Female","65","65","51280","46850"
"In post","2023","Communications","Home Office","London","Male","40","40","49710","45480"
"In post","2023","Communications","Home Office","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Home Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","London","Female","60","60","49210","47870"
"In post","2023","Communications","Ministry of Defence","London","Male","50","50","48290","48430"
"In post","2023","Communications","Ministry of Defence","Outside London","Female","260","245","35270","33990"
"In post","2023","Communications","Ministry of Defence","Outside London","Male","235","230","35170","33830"
"In post","2023","Communications","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ministry of Justice","London","Female","85","85","46660","43650"
"In post","2023","Communications","Ministry of Justice","London","Male","65","65","48970","43650"
"In post","2023","Communications","Ministry of Justice","Outside London","Female","50","45","42880","41510"
"In post","2023","Communications","Ministry of Justice","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","Female","15","15","[c]","[c]"
"In post","2023","Communications","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","National Crime Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Female","15","15","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","Female","25","20","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Communications","Office of Gas and Electricity Markets","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Office of Qualifications and Examinations Regulation","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Government","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Communications","Scottish Government","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Female","10","10","[c]","[c]"
"In post","2023","Communications","The National Archives","London","Male","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","London","Female","40","40","54890","46660"
"In post","2023","Communications","UK Export Finance","London","Male","30","30","60820","54000"
"In post","2023","Communications","UK Export Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Female","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Outside London","Female","45","40","38840","37690"
"In post","2023","Communications","UK Statistics Authority","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Female","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Attorney General's Departments","London","Female","95","95","43790","40000"
"In post","2023","Counter Fraud","Attorney General's Departments","London","Male","140","135","50550","43480"
"In post","2023","Counter Fraud","Cabinet Office","London","Female","30","25","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","London","Male","35","35","54590","56430"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","Female","30","30","44220","38460"
"In post","2023","Counter Fraud","Cabinet Office","Outside London","Male","35","30","44140","38460"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Counter Fraud","Cabinet Office","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Female","20","20","[c]","[c]"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","Male","35","35","44470","44340"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Female","205","185","31780","28070"
"In post","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","Male","175","170","35100","34870"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","Department for Transport","Outside London","Female","15","15","[c]","[c]"
