"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","East of England","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","East of England","SEO/HEO","500","485","41310","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","East of England","Unknown","1185","1095","30160","27940"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","AA/AO","1650","1595","32560","33800"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","EO","515","505","36050","37580"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","G6/G7","225","220","74360","72450"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","SEO/HEO","695","675","45820","44220"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","London","Unknown","1460","1390","35820","34210"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","AA/AO","1385","1300","29040","30410"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","EO","280","260","33040","35430"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","SEO/HEO","315","300","41890","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North East (England)","Unknown","895","845","29880","29050"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","AA/AO","2200","2070","28480","28880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","EO","540","510","32660","34170"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","G6/G7","80","75","74970","70000"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","SEO/HEO","635","605","41890","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","North West (England)","Unknown","2260","2150","30130","26840"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","AA/AO","2915","2795","29880","30880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","EO","705","680","33700","35430"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","G6/G7","70","70","74680","70230"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","SEO/HEO","690","665","42530","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South East (England)","Unknown","1465","1345","30980","29050"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","AA/AO","1415","1325","28470","28880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","EO","345","325","32640","34170"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","G6/G7","45","45","71370","68140"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","SEO/HEO","385","355","41510","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","South West (England)","Unknown","1080","985","30140","29050"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","AA/AO","40","40","27500","28880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","AA/AO","775","745","28510","28880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","EO","210","205","32550","34170"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","SEO/HEO","255","250","40730","39720"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Wales","Unknown","1015","960","30770","29050"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","AA/AO","1735","1655","28540","28880"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","EO","440","430","33000","34170"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","G6/G7","60","55","75410","72010"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","SEO/HEO","520","505","41520","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","West Midlands (England)","Unknown","1420","1325","30590","29050"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","AA/AO","2510","2350","28740","29180"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","EO","720","680","33680","35710"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","G6/G7","60","60","72330","68140"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","SEO/HEO","610","580","41480","40660"
"In post","2023","Declared non-disabled","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","1550","1440","30400","29050"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","AA/AO","500","455","22620","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","EO","580","545","28190","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","G6/G7","385","375","60820","57970"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East Midlands (England)","SEO/HEO","1160","1115","37570","35000"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","AA/AO","85","75","22520","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","EO","95","90","28580","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","East of England","SEO/HEO","145","130","37480","35070"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","AA/AO","515","465","26700","26920"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","EO","1045","990","32740","32540"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","G6/G7","1575","1510","69090","65230"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","SCS level","190","185","90630","84160"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","2460","2375","42360","39880"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","AA/AO","2305","1930","22520","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","EO","1430","1320","28250","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","G6/G7","785","760","60170","57970"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SCS level","35","35","83920","78250"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North East (England)","SEO/HEO","2155","2070","37950","35000"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","AA/AO","2095","1885","22520","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","EO","1685","1585","28220","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","G6/G7","1210","1170","60780","57970"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SCS level","50","50","82910","78430"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","North West (England)","SEO/HEO","3145","3030","37950","35000"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","AA/AO","360","330","22520","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","EO","395","375","28250","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","G6/G7","155","150","59460","57970"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","SCS level","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Northern Ireland","SEO/HEO","515","495","37310","35000"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","AA/AO","1625","1425","22520","22520"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","EO","1040","945","28310","28130"
"In post","2023","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Scotland","G6/G7","410","390","60780","57970"
