"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wiltshire","15","15","33310","32810"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wirral","40","35","34200","34400"
"In post","2023","Department for Business, Energy and Industrial Strategy","York","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Belfast","20","20","33310","31880"
"In post","2023","Department for Digital, Culture, Media and Sport","Birmingham","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Bristol, City of","15","15","50400","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","20","20","53290","51370"
"In post","2023","Department for Digital, Culture, Media and Sport","City of Edinburgh","15","15","39890","36160"
"In post","2023","Department for Digital, Culture, Media and Sport","Darlington","20","20","36510","32290"
"In post","2023","Department for Digital, Culture, Media and Sport","Glasgow City","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Leeds","10","10","44260","39430"
"In post","2023","Department for Digital, Culture, Media and Sport","Liverpool","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Manchester","150","150","42500","36560"
"In post","2023","Department for Digital, Culture, Media and Sport","Nottingham","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Tyneside","15","15","41800","37560"
"In post","2023","Department for Digital, Culture, Media and Sport","Westminster","1640","1610","50180","53030"
"In post","2023","Department for Education","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Barnsley, Doncaster and Rotherham","10","10","59280","52150"
"In post","2023","Department for Education","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Berkshire","5","5","[c]","[c]"
"In post","2023","Department for Education","Bexley and Greenwich","5","5","[c]","[c]"
"In post","2023","Department for Education","Birmingham","5","5","[c]","[c]"
"In post","2023","Department for Education","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bradford","10","10","[c]","[c]"
"In post","2023","Department for Education","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Bristol, City of","325","315","44790","42380"
"In post","2023","Department for Education","Bromley","5","5","[c]","[c]"
"In post","2023","Department for Education","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Calderdale and Kirklees","5","5","[c]","[c]"
"In post","2023","Department for Education","Cambridgeshire CC","45","45","48570","51640"
"In post","2023","Department for Education","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Coventry","1255","1220","42120","37710"
"In post","2023","Department for Education","Croydon","45","45","46410","41440"
"In post","2023","Department for Education","Darlington","775","745","39720","37590"
"In post","2023","Department for Education","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Devon CC","15","15","57810","62540"
"In post","2023","Department for Education","Dorset","5","5","[c]","[c]"
"In post","2023","Department for Education","Dudley","5","5","[c]","[c]"
"In post","2023","Department for Education","Durham","15","15","51280","51910"
"In post","2023","Department for Education","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2023","Department for Education","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","East Sussex CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Greater Manchester South East","10","10","49280","52030"
"In post","2023","Department for Education","Greater Manchester South West","10","10","62950","64000"
"In post","2023","Department for Education","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2023","Department for Education","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Hertfordshire CC","30","30","50480","43250"
"In post","2023","Department for Education","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Leeds","110","105","44030","38320"
"In post","2023","Department for Education","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Leicestershire CC and Rutland","10","10","53460","52150"
"In post","2023","Department for Education","Lewisham and Southwark","5","5","[c]","[c]"
"In post","2023","Department for Education","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Liverpool","5","5","[c]","[c]"
"In post","2023","Department for Education","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Manchester","1165","1135","41320","37590"
"In post","2023","Department for Education","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2023","Department for Education","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Department for Education","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Department for Education","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Northumberland","5","5","[c]","[c]"
"In post","2023","Department for Education","Nottingham","350","335","41870","38070"
"In post","2023","Department for Education","Oxfordshire CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Sheffield","1515","1440","42200","37880"
"In post","2023","Department for Education","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Somerset CC","5","5","[c]","[c]"
"In post","2023","Department for Education","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Department for Education","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Department for Education","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Tyneside","140","135","41820","37880"
"In post","2023","Department for Education","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Warwickshire CC","10","10","49550","51360"
"In post","2023","Department for Education","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Surrey","10","5","[c]","[c]"
"In post","2023","Department for Education","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Sussex (South West)","5","5","[c]","[c]"
"In post","2023","Department for Education","Westminster","2300","2215","52130","55020"
"In post","2023","Department for Education","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wirral","10","10","[c]","[c]"
"In post","2023","Department for Education","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Worcestershire CC","10","10","[c]","[c]"
"In post","2023","Department for Education","York","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","15","15","33490","37300"
