"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","Finance","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Grants Management","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Human Resources","SEO/HEO","50","[c]","35510","32650"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Internal Audit","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Legal","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Legal","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Digital, Data and Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","International Trade","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","AA/AO","415","[c]","22690","22220"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","EO","315","[c]","28170","27570"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","G6/G7","70","[c]","58690","55720"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","SEO/HEO","230","[c]","35640","34670"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","EO","55","[c]","28400","28760"
"Leaver Dept.","2023","Unknown","No function","Policy","G6/G7","140","[c]","58230","56730"
"Leaver Dept.","2023","Unknown","No function","Policy","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","SEO/HEO","255","[c]","38040","37590"
"Leaver Dept.","2023","Unknown","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","G6/G7","80","[c]","59140","56430"
"Leaver Dept.","2023","Unknown","No function","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","SEO/HEO","100","[c]","37620","35760"
"Leaver Dept.","2023","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","SEO/HEO","110","[c]","34000","32960"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Tax","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","EO","80","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","G6/G7","190","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SCS level","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","SEO/HEO","495","[c]","32450","32000"
"New entrant CS","2023","Declared disabled","Analysis","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Economics","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Economics","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Other","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Social Research","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Statistics","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Counter Fraud","Counter Fraud","AA/AO","30","[c]","23360","21690"
"New entrant CS","2023","Declared disabled","Counter Fraud","Counter Fraud","EO","20","[c]","[c]","[c]"
