"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","London","Female","850","810","55360","54100"
"In post","2023","30-39","Legal","London","Male","480","475","52910","52790"
"In post","2023","30-39","Legal","Outside London","Female","1050","985","47850","49050"
"In post","2023","30-39","Legal","Outside London","Male","610","605","45610","49050"
"In post","2023","30-39","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Medicine","London","Female","50","45","54960","47820"
"In post","2023","30-39","Medicine","London","Male","20","20","[c]","[c]"
"In post","2023","30-39","Medicine","Outside London","Female","375","320","43570","39690"
"In post","2023","30-39","Medicine","Outside London","Male","105","95","54710","41630"
"In post","2023","30-39","Medicine","Overseas","Female","5","5","[c]","[c]"
"In post","2023","30-39","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","London","Female","3705","3480","36310","32520"
"In post","2023","30-39","Operational Delivery","London","Male","2985","2955","37250","33970"
"In post","2023","30-39","Operational Delivery","Outside London","Female","27240","24510","28650","28080"
"In post","2023","30-39","Operational Delivery","Outside London","Male","21565","21290","29710","28120"
"In post","2023","30-39","Operational Delivery","Overseas","Female","20","20","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Overseas","Male","35","35","43430","38640"
"In post","2023","30-39","Operational Delivery","Unknown","Female","50","45","26670","25880"
"In post","2023","30-39","Operational Delivery","Unknown","Male","65","65","27420","27150"
"In post","2023","30-39","Operational Research","London","Female","50","50","51800","54990"
"In post","2023","30-39","Operational Research","London","Male","75","75","53760","55720"
"In post","2023","30-39","Operational Research","Outside London","Female","85","80","41030","39890"
"In post","2023","30-39","Operational Research","Outside London","Male","130","125","43670","42520"
"In post","2023","30-39","Other","London","Female","275","260","45830","39150"
"In post","2023","30-39","Other","London","Male","185","185","49530","43150"
"In post","2023","30-39","Other","Outside London","Female","1265","1125","31650","28120"
"In post","2023","30-39","Other","Outside London","Male","855","840","31960","28120"
"In post","2023","30-39","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Unknown","Female","45","45","42320","41630"
"In post","2023","30-39","Other","Unknown","Male","335","335","41990","40690"
"In post","2023","30-39","Planning","London","Female","10","10","[c]","[c]"
"In post","2023","30-39","Planning","London","Male","15","15","[c]","[c]"
"In post","2023","30-39","Planning","Outside London","Female","20","20","[c]","[c]"
"In post","2023","30-39","Planning","Outside London","Male","25","25","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Outside London","Female","20","20","[c]","[c]"
"In post","2023","30-39","Planning Inspectors","Outside London","Male","45","40","51920","48660"
"In post","2023","30-39","Policy","London","Female","3435","3320","54160","55120"
"In post","2023","30-39","Policy","London","Male","3010","2990","54040","55120"
"In post","2023","30-39","Policy","Outside London","Female","1650","1565","42320","38670"
"In post","2023","30-39","Policy","Outside London","Male","1190","1180","43830","39820"
"In post","2023","30-39","Policy","Overseas","Female","315","315","50120","53050"
"In post","2023","30-39","Policy","Overseas","Male","335","335","48730","52410"
"In post","2023","30-39","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Policy","Unknown","Male","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","London","Female","650","635","51420","53030"
"In post","2023","30-39","Project Delivery","London","Male","525","520","51390","53030"
"In post","2023","30-39","Project Delivery","Outside London","Female","1670","1585","40810","39190"
"In post","2023","30-39","Project Delivery","Outside London","Male","1395","1395","42760","41070"
"In post","2023","30-39","Project Delivery","Overseas","Female","5","5","[c]","[c]"
"In post","2023","30-39","Project Delivery","Overseas","Male","20","20","[c]","[c]"
"In post","2023","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","London","Female","55","55","43560","43650"
"In post","2023","30-39","Property","London","Male","80","75","43390","43560"
"In post","2023","30-39","Property","Outside London","Female","415","390","35740","33990"
"In post","2023","30-39","Property","Outside London","Male","410","410","36710","34300"
"In post","2023","30-39","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Psychology","London","Female","25","25","[c]","[c]"
"In post","2023","30-39","Psychology","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Psychology","Outside London","Female","545","525","36580","32420"
"In post","2023","30-39","Psychology","Outside London","Male","60","55","36750","32420"
"In post","2023","30-39","Science and Engineering","London","Female","185","175","46620","42260"
"In post","2023","30-39","Science and Engineering","London","Male","110","110","45860","43750"
"In post","2023","30-39","Science and Engineering","Outside London","Female","885","845","38650","38070"
"In post","2023","30-39","Science and Engineering","Outside London","Male","1695","1680","41680","41200"
"In post","2023","30-39","Science and Engineering","Overseas","Female","5","5","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Overseas","Male","25","25","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","London","Female","120","115","45540","43370"
"In post","2023","30-39","Security","London","Male","180","180","45200","43480"
"In post","2023","30-39","Security","Outside London","Female","325","315","33420","32570"
"In post","2023","30-39","Security","Outside London","Male","1095","1090","33650","31410"
"In post","2023","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Overseas","Male","30","30","[c]","[c]"
"In post","2023","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Social Research","London","Female","115","115","52740","55020"
"In post","2023","30-39","Social Research","London","Male","50","50","54550","55440"
"In post","2023","30-39","Social Research","Outside London","Female","225","210","42660","40180"
"In post","2023","30-39","Social Research","Outside London","Male","100","100","43560","40490"
"In post","2023","30-39","Statistics","London","Female","155","150","52380","54630"
"In post","2023","30-39","Statistics","London","Male","160","160","49740","45960"
"In post","2023","30-39","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Outside London","Female","265","245","43450","41200"
"In post","2023","30-39","Statistics","Outside London","Male","270","265","43370","40640"
"In post","2023","30-39","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Statistics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Tax","London","Female","170","165","44430","39790"
"In post","2023","30-39","Tax","London","Male","295","290","48530","39790"
"In post","2023","30-39","Tax","Outside London","Female","2030","1885","35050","34700"
"In post","2023","30-39","Tax","Outside London","Male","2660","2635","37010","34700"
"In post","2023","30-39","Unknown","London","Female","1040","1005","52390","54690"
"In post","2023","30-39","Unknown","London","Male","730","725","52900","54760"
"In post","2023","30-39","Unknown","Outside London","Female","3645","3430","39080","35000"
"In post","2023","30-39","Unknown","Outside London","Male","2985","2955","38570","34730"
"In post","2023","30-39","Unknown","Overseas","Female","35","35","[c]","[c]"
"In post","2023","30-39","Unknown","Overseas","Male","20","20","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Female","15","10","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2023","30-39","Veterinarian","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Veterinarian","Outside London","Female","60","60","39200","37330"
"In post","2023","30-39","Veterinarian","Outside London","Male","25","25","[c]","[c]"
"In post","2023","40-49","Commercial","London","Female","230","225","61580","56430"
"In post","2023","40-49","Commercial","London","Male","200","200","67680","65500"
"In post","2023","40-49","Commercial","Outside London","Female","905","860","46350","41590"
"In post","2023","40-49","Commercial","Outside London","Male","645","645","49280","43360"
"In post","2023","40-49","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Communications","London","Female","260","245","56600","55770"
"In post","2023","40-49","Communications","London","Male","205","200","58100","55290"
"In post","2023","40-49","Communications","Outside London","Female","385","345","42530","39730"
"In post","2023","40-49","Communications","Outside London","Male","230","225","42870","41200"
"In post","2023","40-49","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Corporate Finance","London","Male","15","15","[c]","[c]"
"In post","2023","40-49","Corporate Finance","Outside London","Female","10","5","[c]","[c]"
"In post","2023","40-49","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","London","Female","200","180","36820","32520"
"In post","2023","40-49","Counter Fraud","London","Male","225","225","40060","39150"
"In post","2023","40-49","Counter Fraud","Outside London","Female","985","890","30830","28120"
"In post","2023","40-49","Counter Fraud","Outside London","Male","655","650","31820","28130"
"In post","2023","40-49","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data and Technology","London","Female","505","485","54680","54840"
"In post","2023","40-49","Digital, Data and Technology","London","Male","890","880","57090","56430"
"In post","2023","40-49","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data and Technology","Outside London","Female","1710","1630","44060","41100"
"In post","2023","40-49","Digital, Data and Technology","Outside London","Male","3145","3130","45880","42300"
"In post","2023","40-49","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Digital, Data and Technology","Overseas","Male","10","10","[c]","[c]"
"In post","2023","40-49","Digital, Data and Technology","Unknown","Female","5","5","[c]","[c]"
"In post","2023","40-49","Digital, Data and Technology","Unknown","Male","10","10","[c]","[c]"
