"Status","Year","Function_of_post","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Scotland","EO","10","[c]","24680","24570"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","25","[c]","22030","21810"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","EO","35","[c]","26760","25090"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","15","[c]","38110","40240"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","15","[c]","21870","22180"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","10","[c]","34640","34500"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","London","EO","10","[c]","27640","26180"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","London","G6/G7","60","[c]","55900","53030"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Digital, Culture, Media and Sport","London","SEO/HEO","65","[c]","35270","35040"
"Leaver CS","2023","No function","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","London","G6/G7","25","[c]","63010","63600"
"Leaver CS","2023","No function","Department for Education","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","London","SEO/HEO","25","[c]","39800","41440"
"Leaver CS","2023","No function","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","North East (England)","SEO/HEO","10","[c]","33400","31200"
"Leaver CS","2023","No function","Department for Education","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","North West (England)","SEO/HEO","15","[c]","34780","35180"
"Leaver CS","2023","No function","Department for Education","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","G6/G7","15","[c]","53220","51640"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","SEO/HEO","20","[c]","36340","37590"
"Leaver CS","2023","No function","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Yorkshire and The Humber","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Education","Yorkshire and The Humber","SEO/HEO","15","[c]","35000","37590"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East of England","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","AA/AO","30","[c]","23020","22150"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","EO","70","[c]","26860","26230"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","SEO/HEO","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","20","[c]","21960","22150"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","15","[c]","38930","37980"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","25","[c]","24790","25340"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South East (England)","EO","20","[c]","27820","29080"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","10","[c]","56340","55190"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","25","[c]","35770","33830"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","20","[c]","22010","22150"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","15","[c]","26010","25970"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","London","G6/G7","40","[c]","55910","55370"
"Leaver CS","2023","No function","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","London","SEO/HEO","40","[c]","36690","38160"
"Leaver CS","2023","No function","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","London","EO","15","[c]","28700","28330"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","London","G6/G7","45","[c]","57770","54630"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","London","SCS level","15","[c]","92290","78540"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","London","SEO/HEO","45","[c]","35980","34310"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South West (England)","AA/AO","15","[c]","20940","21960"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South West (England)","G6/G7","10","[c]","55690","54690"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","South West (England)","SEO/HEO","15","[c]","37380","38310"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","East Midlands (England)","AA/AO","15","[c]","25200","26410"
"Leaver CS","2023","No function","Department for Transport","East Midlands (England)","EO","30","[c]","27940","26960"
"Leaver CS","2023","No function","Department for Transport","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","East of England","AA/AO","15","[c]","24750","22500"
"Leaver CS","2023","No function","Department for Transport","East of England","EO","30","[c]","27430","26780"
"Leaver CS","2023","No function","Department for Transport","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","London","AA/AO","15","[c]","27880","26510"
"Leaver CS","2023","No function","Department for Transport","London","EO","60","[c]","30780","30920"
"Leaver CS","2023","No function","Department for Transport","London","G6/G7","75","[c]","60380","56450"
"Leaver CS","2023","No function","Department for Transport","London","SCS level","10","[c]","86790","80800"
"Leaver CS","2023","No function","Department for Transport","London","SEO/HEO","75","[c]","39540","38220"
"Leaver CS","2023","No function","Department for Transport","North East (England)","AA/AO","10","[c]","23510","22500"
"Leaver CS","2023","No function","Department for Transport","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","North West (England)","AA/AO","10","[c]","24650","22500"
"Leaver CS","2023","No function","Department for Transport","North West (England)","EO","35","[c]","27870","26960"
"Leaver CS","2023","No function","Department for Transport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Scotland","AA/AO","20","[c]","24090","22500"
"Leaver CS","2023","No function","Department for Transport","Scotland","EO","30","[c]","27030","26780"
"Leaver CS","2023","No function","Department for Transport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Scotland","SEO/HEO","10","[c]","35640","32880"
"Leaver CS","2023","No function","Department for Transport","South East (England)","AA/AO","40","[c]","24750","22500"
"Leaver CS","2023","No function","Department for Transport","South East (England)","EO","50","[c]","27560","26960"
"Leaver CS","2023","No function","Department for Transport","South East (England)","G6/G7","20","[c]","64320","54010"
"Leaver CS","2023","No function","Department for Transport","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","South East (England)","SEO/HEO","30","[c]","37240","36390"
"Leaver CS","2023","No function","Department for Transport","South West (England)","AA/AO","20","[c]","24280","22500"
"Leaver CS","2023","No function","Department for Transport","South West (England)","EO","20","[c]","27490","26960"
"Leaver CS","2023","No function","Department for Transport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Wales","AA/AO","440","[c]","21270","21840"
"Leaver CS","2023","No function","Department for Transport","Wales","EO","45","[c]","27540","26960"
"Leaver CS","2023","No function","Department for Transport","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Wales","SEO/HEO","15","[c]","35540","33850"
"Leaver CS","2023","No function","Department for Transport","West Midlands (England)","AA/AO","65","[c]","22640","22500"
"Leaver CS","2023","No function","Department for Transport","West Midlands (England)","EO","50","[c]","27770","26810"
"Leaver CS","2023","No function","Department for Transport","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","West Midlands (England)","SEO/HEO","10","[c]","37390","38650"
"Leaver CS","2023","No function","Department for Transport","Yorkshire and The Humber","AA/AO","25","[c]","23410","22500"
"Leaver CS","2023","No function","Department for Transport","Yorkshire and The Humber","EO","35","[c]","27220","26960"
"Leaver CS","2023","No function","Department for Transport","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Transport","Yorkshire and The Humber","SEO/HEO","15","[c]","35890","33480"
"Leaver CS","2023","No function","Department for Work and Pensions","East Midlands (England)","AA/AO","125","[c]","21540","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","East Midlands (England)","EO","255","[c]","27690","27570"
"Leaver CS","2023","No function","Department for Work and Pensions","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","East Midlands (England)","SEO/HEO","30","[c]","36960","34970"
"Leaver CS","2023","No function","Department for Work and Pensions","East of England","AA/AO","70","[c]","23500","24250"
"Leaver CS","2023","No function","Department for Work and Pensions","East of England","EO","375","[c]","28970","29290"
"Leaver CS","2023","No function","Department for Work and Pensions","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","East of England","SEO/HEO","15","[c]","43600","40000"
"Leaver CS","2023","No function","Department for Work and Pensions","London","AA/AO","115","[c]","25030","25610"
"Leaver CS","2023","No function","Department for Work and Pensions","London","EO","675","[c]","31530","31060"
"Leaver CS","2023","No function","Department for Work and Pensions","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","London","SEO/HEO","25","[c]","40270","39150"
"Leaver CS","2023","No function","Department for Work and Pensions","North East (England)","AA/AO","315","[c]","21470","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","North East (England)","EO","150","[c]","27800","28120"
"Leaver CS","2023","No function","Department for Work and Pensions","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","North East (England)","SEO/HEO","25","[c]","37460","34970"
"Leaver CS","2023","No function","Department for Work and Pensions","North West (England)","AA/AO","595","[c]","21510","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","North West (England)","EO","460","[c]","27780","28120"
"Leaver CS","2023","No function","Department for Work and Pensions","North West (England)","G6/G7","15","[c]","62190","61940"
"Leaver CS","2023","No function","Department for Work and Pensions","North West (England)","SEO/HEO","55","[c]","39210","34970"
"Leaver CS","2023","No function","Department for Work and Pensions","Scotland","AA/AO","375","[c]","21550","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","Scotland","EO","275","[c]","27770","27570"
"Leaver CS","2023","No function","Department for Work and Pensions","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Scotland","SEO/HEO","25","[c]","44150","36630"
"Leaver CS","2023","No function","Department for Work and Pensions","South East (England)","AA/AO","230","[c]","22160","21500"
"Leaver CS","2023","No function","Department for Work and Pensions","South East (England)","EO","460","[c]","28710","28120"
"Leaver CS","2023","No function","Department for Work and Pensions","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","South East (England)","SEO/HEO","25","[c]","38110","37520"
"Leaver CS","2023","No function","Department for Work and Pensions","South West (England)","AA/AO","185","[c]","21580","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","South West (England)","EO","350","[c]","27760","27570"
"Leaver CS","2023","No function","Department for Work and Pensions","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Unknown","AA/AO","15","[c]","21720","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","Unknown","EO","30","[c]","28710","28120"
"Leaver CS","2023","No function","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Department for Work and Pensions","Wales","AA/AO","260","[c]","21620","21690"
"Leaver CS","2023","No function","Department for Work and Pensions","Wales","EO","160","[c]","27840","28120"
