"Status","Year","Age","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","55","[c]","34910","33780"
"Leaver CS","2023","20-29","Digital, Data & Technology","Central Civil Service Fast Stream","Digital, Data and Technology","10","[c]","30510","30130"
"Leaver CS","2023","20-29","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Companies House","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Crown Commercial Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Crown Prosecution Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Crown Prosecution Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Defence Equipment and Support","Digital, Data and Technology","15","[c]","33400","32500"
"Leaver CS","2023","20-29","Digital, Data & Technology","Defence Science and Technology Laboratory","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","Digital, Data and Technology","35","[c]","33590","30560"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","45","[c]","35720","34170"
"Leaver CS","2023","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Driver and Vehicle Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Education and Skills Funding Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","FCDO Services","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Courts and Tribunals Service","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","25","[c]","33830","31740"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","HM Treasury (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Health and Safety Executive","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Home Office","Digital, Data and Technology","30","[c]","35990","36180"
"Leaver CS","2023","20-29","Digital, Data & Technology","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Intellectual Property Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Maritime and Coastguard Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Met Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Met Office","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Met Office","Other","15","[c]","20090","19080"
"Leaver CS","2023","20-29","Digital, Data & Technology","Met Office","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Digital, Data and Technology","20","[c]","28360","26510"
"Leaver CS","2023","20-29","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Knowledge and Information Management","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Digital, Data and Technology","15","[c]","46060","45380"
"Leaver CS","2023","20-29","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Planning Inspectorate","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Registers of Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Scottish Courts and Tribunals Service","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Serious Fraud Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","Submarine Delivery Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","The National Archives","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Health Security Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Hydrographic Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Hydrographic Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Statistics Authority","Digital, Data and Technology","30","[c]","31460","31060"
"Leaver CS","2023","20-29","Digital, Data & Technology","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Cabinet Office (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Central Civil Service Fast Stream","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Companies House","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Competition and Markets Authority","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Defence Equipment and Support","Finance","15","[c]","27360","26000"
"Leaver CS","2023","20-29","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for Digital, Culture, Media and Sport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for Levelling Up, Housing and Communities (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Department for Work and Pensions (excl. agencies)","Finance","35","[c]","26740","25610"
"Leaver CS","2023","20-29","Finance","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Driver and Vehicle Standards Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","FCDO Services","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Government Legal Department","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Courts and Tribunals Service","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Revenue and Customs (excl. agencies)","Finance","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Revenue and Customs (excl. agencies)","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Revenue and Customs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","HM Treasury (excl. agencies)","Finance","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Health and Safety Executive","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Maritime and Coastguard Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Ministry of Defence (excl. agencies)","Finance","20","[c]","32900","29710"
"Leaver CS","2023","20-29","Finance","Ministry of Justice (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","National Savings and Investments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Registers of Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Scottish Prison Service","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Serious Fraud Office","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","Submarine Delivery Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","UK Debt Management Office","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Finance","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Grants Management","Rural Payments Agency","Operational Delivery","45","[c]","22260","22150"
"Leaver CS","2023","20-29","Human Resources","Cabinet Office (excl. agencies)","Unknown","30","[c]","28800","24610"
"Leaver CS","2023","20-29","Human Resources","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Crown Commercial Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Crown Prosecution Service","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Crown Prosecution Service","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Crown Prosecution Service","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Defence Science and Technology Laboratory","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Education (excl. agencies)","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Transport (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Human Resources","Department for Work and Pensions (excl. agencies)","Human Resources","[c]","[c]","[c]","[c]"
