"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Perth and Kinross, and Stirling","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Ayrshire","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Ayrshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Ayrshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","South Lanarkshire","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Buckinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Central Hampshire","EO","15","15","27370","26230"
"In post","2023","Animal and Plant Health Agency","South East (England)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Central Hampshire","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","East Kent","EO","25","25","28360","29150"
"In post","2023","Animal and Plant Health Agency","South East (England)","East Kent","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","East Kent","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Mid Kent","EO","10","10","29040","29150"
"In post","2023","Animal and Plant Health Agency","South East (England)","Mid Kent","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Mid Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Oxfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","AA","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","AO","185","175","25330","25340"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","EO","155","145","29160","29080"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","G6","15","15","67690","67320"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","G7","45","45","54350","54330"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","HEO","135","130","34050","33830"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Surrey","SEO","110","105","41020","40260"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (North East)","SEO","10","10","39110","37300"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","AO","55","55","22150","22150"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","EO","15","15","26040","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","HEO","10","10","31080","30320"
"In post","2023","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","SEO","15","15","40740","38630"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","AO","110","105","22180","22150"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","EO","45","45","26270","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","G7","10","10","51970","49400"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","HEO","20","20","30810","30320"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Devon CC","SEO","25","25","40560","38210"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","EO","35","35","25990","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","HEO","15","15","30190","30320"
"In post","2023","Animal and Plant Health Agency","South West (England)","Gloucestershire CC","SEO","15","15","38110","37760"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Somerset CC","SEO","10","10","38720","37300"
"In post","2023","Animal and Plant Health Agency","South West (England)","Torbay","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","AO","45","40","22120","22150"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","EO","20","20","26020","25920"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","HEO","10","10","30320","30320"
"In post","2023","Animal and Plant Health Agency","Wales","Cardiff and Vale of Glamorgan","SEO","15","15","37840","37300"
"In post","2023","Animal and Plant Health Agency","Wales","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","AO","30","25","22150","22150"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","EO","15","15","26560","26090"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Gwynedd","SEO","10","10","38870","37710"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","Powys","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","AO","60","60","22160","22150"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","EO","35","35","26190","25920"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","G7","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","HEO","20","20","30800","30320"
"In post","2023","Animal and Plant Health Agency","Wales","South West Wales","SEO","30","25","37950","37300"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Birmingham","EO","[c]","[c]","[c]","[c]"
