"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Digital, Data & Technology","Digital, Data and Technology","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Other","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data & Technology","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","46570","46110"
"Leaver CS","2023","60-64","Finance","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Inner London - East","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Inner London - West","20","[c]","53780","52580"
"Leaver CS","2023","60-64","Finance","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Finance","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Operational Delivery","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Grants Management","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Devon","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","East Anglia","15","[c]","26830","22840"
"Leaver CS","2023","60-64","Human Resources","Human Resources","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","10","[c]","26520","27200"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","35560","33220"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Hampshire and Isle of Wight","35","[c]","32380","32180"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Inner London - West","20","[c]","52710","47840"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","North Yorkshire","10","[c]","31010","22330"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Inner London - West","20","[c]","70210","70910"
"Leaver CS","2023","60-64","Legal","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Digital, Data and Technology","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Inspector of Education and Training","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","Outer London - West and North West","10","[c]","33560","30500"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","No function","Legal","Lancashire","[c]","[c]","[c]","[c]"
