"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Property","Heterosexual / straight","30","[c]","29740","22520"
"New entrant CS","2023","Asian","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Policy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Heterosexual / straight","80","[c]","33110","29100"
"New entrant CS","2023","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Unknown","Unknown","Unknown","35","[c]","28820","28840"
"New entrant CS","2023","Black","Analysis","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Commercial","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
